200kb name,genes,overlap_pct,gene,chrom_id,200kb bin
chr10-g317,"['Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3']","[0.79612, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ctnna3,10,317
chr10-g318,"['Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ctnna3,10,318
chr10-g319,"['Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ctnna3,10,319
chr10-g320,"['Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ctnna3,10,320
chr10-g321,"['Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ctnna3,10,321
chr10-g322,"['Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ctnna3,10,322
chr10-g323,"['Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ctnna3,10,323
chr10-g324,"['Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3', 'Ctnna3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ctnna3,10,324
chr10-g325,['Ctnna3'],[0.14668],Ctnna3,10,325
chr10-g347,"['Ank3', 'Ank3', 'Ank3']","[0.65172, 1.0, 1.0]",Ank3,10,347
chr10-g348,"['Ank3', 'Ank3', 'Ank3', 'Ank3', 'Ank3', 'Ank3', 'Ank3', 'Ank3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ank3,10,348
chr10-g349,"['Ank3', 'Ank3', 'Ank3', 'Ank3', 'Ank3', 'Ank3', 'Ank3', 'Ank3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ank3,10,349
chr10-g350,"['Ank3', 'Ank3']","[1.0, 0.09744]",Ank3,10,350
chr10-g354,"['Bicc1', 'Bicc1', 'Bicc1', 'Bicc1']","[0.08684, 1.0, 1.0, 1.0]",Bicc1,10,354
chr10-g355,"['Bicc1', 'Bicc1', 'Bicc1', 'Bicc1', 'Bicc1', 'Bicc1', 'Bicc1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3876]",Bicc1,10,355
chr10-g369,"['Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15']","[0.12536, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Pcdh15,10,369
chr10-g370,"['Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Pcdh15,10,370
chr10-g371,"['Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Pcdh15,10,371
chr10-g372,"['Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15', 'Pcdh15']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Pcdh15,10,372
chr10-g373,"['Pcdh15', 'Pcdh15']","[1.0, 0.3906]",Pcdh15,10,373
chr10-g383,"['Pcbp3', 'Pcbp3']","[0.52588, 1.0]",Pcbp3,10,383
chr10-g384,"['Pcbp3', 'Pcbp3', 'Pcbp3', 'Pcbp3', 'Pcbp3', 'Pcbp3', 'Pcbp3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.47788]",Pcbp3,10,384
chr10-g388,"['Tspear', 'Tspear', 'Tspear', 'Tspear', 'Tspear']","[0.53728, 1.0, 1.0, 1.0, 1.0]",Tspear,10,388
chr10-g389,"['Tspear', 'Tspear', 'Tspear', 'Tspear']","[1.0, 1.0, 1.0, 0.47076]",Tspear,10,389
chr10-g414,['Chst11'],[0.58016],Chst11,10,414
chr10-g415,"['Chst11', 'Chst11', 'Chst11', 'Chst11', 'Chst11', 'Chst11', 'Chst11', 'Chst11']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.83564]",Chst11,10,415
chr10-g426,['Btbd11'],[0.52748],Btbd11,10,426
chr10-g427,"['Btbd11', 'Btbd11', 'Btbd11', 'Btbd11', 'Btbd11', 'Btbd11', 'Btbd11', 'Btbd11']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Btbd11,10,427
chr10-g428,"['Btbd11', 'Btbd11', 'Btbd11']","[1.0, 1.0, 0.41168]",Btbd11,10,428
chr10-g431,"['Syn3', 'Syn3', 'Syn3', 'Syn3', 'Syn3']","[0.33632, 1.0, 1.0, 1.0, 1.0]",Syn3,10,431
chr10-g432,"['Syn3', 'Syn3', 'Syn3', 'Syn3']","[1.0, 1.0, 1.0, 0.95584]",Syn3,10,432
chr10-g444,"['Ano4', 'Ano4', 'Ano4']","[0.04028, 1.0, 1.0]",Ano4,10,444
chr10-g445,"['Ano4', 'Ano4', 'Ano4', 'Ano4', 'Ano4', 'Ano4', 'Ano4', 'Ano4']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ano4,10,445
chr10-g446,"['Ano4', 'Ano4', 'Ano4']","[1.0, 1.0, 0.3116]",Ano4,10,446
chr10-g449,"['Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b']","[0.05968, 1.0, 1.0, 1.0, 1.0, 1.0]",Anks1b,10,449
chr10-g450,"['Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Anks1b,10,450
chr10-g451,"['Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Anks1b,10,451
chr10-g452,"['Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Anks1b,10,452
chr10-g453,"['Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Anks1b,10,453
chr10-g454,"['Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b', 'Anks1b']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.932]",Anks1b,10,454
chr10-g460,"['Gm20757', 'Gm20757']","[0.148, 1.0]",Gm20757,10,460
chr10-g461,"['Gm20757', 'Gm20757', 'Gm20757', 'Gm20757', 'Gm20757', 'Gm20757', 'Gm20757', 'Gm20757']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.01492]",Gm20757,10,461
chr10-g463,['Cfap54'],[0.97568],Cfap54,10,463
chr10-g464,"['Cfap54', 'Cfap54', 'Cfap54', 'Cfap54', 'Cfap54', 'Cfap54', 'Cfap54', 'Cfap54']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Cfap54,10,464
chr10-g465,"['Cfap54', 'Cfap54', 'Cfap54', 'Cfap54']","[1.0, 1.0, 1.0, 0.26488]",Cfap54,10,465
chr10-g471,"['Tmcc3', 'Tmcc3', 'Tmcc3', 'Tmcc3']","[0.52208, 1.0, 1.0, 1.0]",Tmcc3,10,471
chr10-g472,"['Tmcc3', 'Tmcc3', 'Tmcc3', 'Tmcc3', 'Tmcc3', 'Tmcc3', 'Tmcc3', 'Tmcc3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.63816]",Tmcc3,10,472
chr10-g488,"['Gm10754', 'Gm10754', 'Gm10754', 'Gm10754', 'Gm10754']","[0.74348, 1.0, 1.0, 1.0, 1.0]",Gm10754,10,488
chr10-g489,"['Gm10754', 'Gm10754', 'Gm10754', 'Gm10754', 'Gm10754', 'Gm10754', 'Gm10754']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6836]",Gm10754,10,489
chr10-g508,"['Mgat4c', 'Mgat4c', 'Mgat4c', 'Mgat4c', 'Mgat4c']","[0.74056, 1.0, 1.0, 1.0, 1.0]",Mgat4c,10,508
chr10-g509,"['Mgat4c', 'Mgat4c', 'Mgat4c', 'Mgat4c', 'Mgat4c', 'Mgat4c', 'Mgat4c', 'Mgat4c']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Mgat4c,10,509
chr10-g510,"['Mgat4c', 'Mgat4c', 'Mgat4c', 'Mgat4c', 'Mgat4c', 'Mgat4c', 'Mgat4c', 'Mgat4c']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Mgat4c,10,510
chr10-g511,"['Mgat4c', 'Mgat4c', 'Mgat4c', 'Mgat4c', 'Mgat4c', 'Mgat4c', 'Mgat4c', 'Mgat4c']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.65872]",Mgat4c,10,511
chr10-g525,['Tmtc2'],[0.49348],Tmtc2,10,525
chr10-g526,"['Tmtc2', 'Tmtc2', 'Tmtc2', 'Tmtc2', 'Tmtc2', 'Tmtc2', 'Tmtc2', 'Tmtc2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Tmtc2,10,526
chr10-g527,"['Tmtc2', 'Tmtc2', 'Tmtc2', 'Tmtc2', 'Tmtc2', 'Tmtc2', 'Tmtc2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.97916]",Tmtc2,10,527
chr10-g532,"['Ppfia2', 'Ppfia2', 'Ppfia2', 'Ppfia2', 'Ppfia2', 'Ppfia2']","[0.18764, 1.0, 1.0, 1.0, 1.0, 1.0]",Ppfia2,10,532
chr10-g533,"['Ppfia2', 'Ppfia2', 'Ppfia2', 'Ppfia2', 'Ppfia2', 'Ppfia2', 'Ppfia2', 'Ppfia2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ppfia2,10,533
chr10-g534,"['Ppfia2', 'Ppfia2', 'Ppfia2', 'Ppfia2', 'Ppfia2', 'Ppfia2']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.33872]",Ppfia2,10,534
chr10-g537,"['Ptprq', 'Ptprq', 'Ptprq', 'Ptprq']","[0.42548, 1.0, 1.0, 1.0]",Ptprq,10,537
chr10-g538,"['Ptprq', 'Ptprq', 'Ptprq', 'Ptprq', 'Ptprq']","[1.0, 1.0, 1.0, 1.0, 0.79764]",Ptprq,10,538
chr10-g542,"['Syt1', 'Syt1', 'Syt1', 'Syt1', 'Syt1']","[0.09404, 1.0, 1.0, 1.0, 1.0]",Syt1,10,542
chr10-g543,"['Syt1', 'Syt1', 'Syt1', 'Syt1', 'Syt1', 'Syt1', 'Syt1', 'Syt1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Syt1,10,543
chr10-g544,"['Syt1', 'Syt1', 'Syt1', 'Syt1', 'Syt1', 'Syt1', 'Syt1', 'Syt1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Syt1,10,544
chr10-g545,['Syt1'],[0.439],Syt1,10,545
chr10-g548,"['Nav3', 'Nav3', 'Nav3', 'Nav3', 'Nav3']","[0.74964, 1.0, 1.0, 1.0, 1.0]",Nav3,10,548
chr10-g549,"['Nav3', 'Nav3', 'Nav3', 'Nav3', 'Nav3', 'Nav3', 'Nav3', 'Nav3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Nav3,10,549
chr10-g550,['Nav3'],[0.0156],Nav3,10,550
chr10-g571,['Trhde'],[0.04724],Trhde,10,571
chr10-g572,"['Trhde', 'Trhde', 'Trhde', 'Trhde', 'Trhde', 'Trhde', 'Trhde', 'Trhde']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Trhde,10,572
chr10-g573,"['Trhde', 'Trhde', 'Trhde', 'Trhde', 'Trhde', 'Trhde', 'Trhde', 'Trhde']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Trhde,10,573
chr10-g574,['Trhde'],[0.09208],Trhde,10,574
chr10-g580,"['Ptprr', 'Ptprr', 'Ptprr', 'Ptprr', 'Ptprr', 'Ptprr', 'Ptprr', 'Ptprr']","[0.26552, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ptprr,10,580
chr10-g581,"['Ptprr', 'Ptprr', 'Ptprr']","[1.0, 1.0, 0.99716]",Ptprr,10,581
chr10-g597,"['Grip1', 'Grip1', 'Grip1', 'Grip1', 'Grip1', 'Grip1']","[0.83868, 1.0, 1.0, 1.0, 1.0, 1.0]",Grip1,10,597
chr10-g598,"['Grip1', 'Grip1', 'Grip1', 'Grip1', 'Grip1', 'Grip1', 'Grip1', 'Grip1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Grip1,10,598
chr10-g599,"['Grip1', 'Grip1', 'Grip1', 'Grip1', 'Grip1', 'Grip1', 'Grip1', 'Grip1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Grip1,10,599
chr10-g600,"['Grip1', 'Grip1', 'Grip1', 'Grip1']","[1.0, 1.0, 1.0, 0.08644]",Grip1,10,600
chr10-g608,['Srgap1'],[0.7604],Srgap1,10,608
chr10-g609,"['Srgap1', 'Srgap1', 'Srgap1', 'Srgap1', 'Srgap1', 'Srgap1', 'Srgap1', 'Srgap1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Srgap1,10,609
chr10-g610,"['Srgap1', 'Srgap1']","[1.0, 0.8926]",Srgap1,10,610
chr10-g613,"['Ppm1h', 'Ppm1h', 'Ppm1h', 'Ppm1h', 'Ppm1h']","[0.84956, 1.0, 1.0, 1.0, 1.0]",Ppm1h,10,613
chr10-g614,"['Ppm1h', 'Ppm1h', 'Ppm1h', 'Ppm1h', 'Ppm1h', 'Ppm1h']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.83172]",Ppm1h,10,614
chr10-g616,"['Tafa2', 'Tafa2', 'Tafa2', 'Tafa2', 'Tafa2', 'Tafa2']","[0.437, 1.0, 1.0, 1.0, 1.0, 1.0]",Tafa2,10,616
chr10-g617,"['Tafa2', 'Tafa2', 'Tafa2', 'Tafa2', 'Tafa2', 'Tafa2', 'Tafa2', 'Tafa2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Tafa2,10,617
chr10-g618,"['Tafa2', 'Tafa2', 'Tafa2', 'Tafa2', 'Tafa2', 'Tafa2']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.64816]",Tafa2,10,618
chr11-g16,"['Mir3470a', 'Mir3470a', 'Mir3470a', 'Mir3470a', 'Mir3470a', 'Mir3470a', 'Mir3470a']","[0.40396, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Mir3470a,11,16
chr11-g17,"['Mir3470a', 'Mir3470a', 'Mir3470a']","[1.0, 1.0, 0.5196]",Mir3470a,11,17
chr11-g42,"['Tns3', 'Tns3', 'Tns3', 'Tns3', 'Tns3', 'Tns3', 'Tns3']","[0.73396, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Tns3,11,42
chr11-g43,"['Tns3', 'Tns3', 'Tns3']","[1.0, 1.0, 0.5814]",Tns3,11,43
chr11-g45,['Abca13'],[0.32236],Abca13,11,45
chr11-g46,"['Abca13', 'Abca13', 'Abca13', 'Abca13', 'Abca13', 'Abca13', 'Abca13', 'Abca13']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Abca13,11,46
chr11-g47,"['Abca13', 'Abca13', 'Abca13', 'Abca13', 'Abca13', 'Abca13', 'Abca13', 'Abca13']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Abca13,11,47
chr11-g48,"['Abca13', 'Abca13', 'Abca13', 'Abca13']","[1.0, 1.0, 1.0, 0.37036]",Abca13,11,48
chr11-g61,"['Cobl', 'Cobl', 'Cobl', 'Cobl', 'Cobl', 'Cobl', 'Cobl']","[0.533, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Cobl,11,61
chr11-g62,"['Cobl', 'Cobl', 'Cobl']","[1.0, 1.0, 0.5984]",Cobl,11,62
chr11-g107,"['Wdpcp', 'Wdpcp']","[0.1088, 1.0]",Wdpcp,11,107
chr11-g108,"['Wdpcp', 'Wdpcp', 'Wdpcp', 'Wdpcp', 'Wdpcp', 'Wdpcp', 'Wdpcp', 'Wdpcp']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Wdpcp,11,108
chr11-g109,"['Wdpcp', 'Wdpcp', 'Wdpcp', 'Wdpcp']","[1.0, 1.0, 1.0, 0.94744]",Wdpcp,11,109
chr11-g110,"['Ehbp1', 'Ehbp1', 'Ehbp1', 'Ehbp1', 'Ehbp1', 'Ehbp1', 'Ehbp1', 'Ehbp1']","[0.767, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ehbp1,11,110
chr11-g111,"['Ehbp1', 'Ehbp1', 'Ehbp1', 'Ehbp1']","[1.0, 1.0, 1.0, 0.4718]",Ehbp1,11,111
chr11-g128,"['5730522E02Rik', '5730522E02Rik', '5730522E02Rik', '5730522E02Rik', '5730522E02Rik', '5730522E02Rik', '5730522E02Rik', '5730522E02Rik']","[0.3262, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5730522E02Rik,11,128
chr11-g129,"['5730522E02Rik', '5730522E02Rik', '5730522E02Rik', '5730522E02Rik', '5730522E02Rik', '5730522E02Rik', '5730522E02Rik', '5730522E02Rik']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5730522E02Rik,11,129
chr11-g130,"['5730522E02Rik', '5730522E02Rik', '5730522E02Rik', '5730522E02Rik', '5730522E02Rik', '5730522E02Rik', '5730522E02Rik', '5730522E02Rik']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5730522E02Rik,11,130
chr11-g131,['5730522E02Rik'],[0.42304],5730522E02Rik,11,131
chr11-g148,"['Eml6', 'Eml6', 'Eml6']","[0.278, 1.0, 1.0]",Eml6,11,148
chr11-g149,"['Eml6', 'Eml6', 'Eml6', 'Eml6', 'Eml6', 'Eml6', 'Eml6', 'Eml6']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Eml6,11,149
chr11-g150,"['Eml6', 'Eml6']","[1.0, 0.04132]",Eml6,11,150
chr11-g166,"['Ranbp17', 'Ranbp17', 'Ranbp17', 'Ranbp17', 'Ranbp17', 'Ranbp17', 'Ranbp17', 'Ranbp17']","[0.52828, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ranbp17,11,166
chr11-g167,"['Ranbp17', 'Ranbp17', 'Ranbp17', 'Ranbp17', 'Ranbp17']","[1.0, 1.0, 1.0, 1.0, 0.55012]",Ranbp17,11,167
chr11-g168,"['Kcnip1', 'Kcnip1', 'Kcnip1', 'Kcnip1', 'Kcnip1', 'Kcnip1', 'Kcnip1']","[0.8264, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Kcnip1,11,168
chr11-g169,"['Kcnip1', 'Kcnip1', 'Kcnip1', 'Kcnip1', 'Kcnip1', 'Kcnip1', 'Kcnip1', 'Kcnip1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.72772]",Kcnip1,11,169
chr11-g171,"['Dock2', 'Dock2', 'Dock2', 'Dock2', 'Dock2', 'Dock2', 'Dock2']","[0.9272, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dock2,11,171
chr11-g172,"['Dock2', 'Dock2', 'Dock2', 'Dock2', 'Dock2', 'Dock2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dock2,11,172
chr11-g173,"['Dock2', 'Dock2', 'Dock2', 'Dock2', 'Dock2']","[1.0, 1.0, 1.0, 1.0, 0.3562]",Dock2,11,173
chr11-g175,"['Slit3', 'Slit3', 'Slit3', 'Slit3']","[0.1418, 1.0, 1.0, 1.0]",Slit3,11,175
chr11-g176,"['Slit3', 'Slit3', 'Slit3', 'Slit3', 'Slit3', 'Slit3', 'Slit3', 'Slit3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Slit3,11,176
chr11-g177,"['Slit3', 'Slit3', 'Slit3', 'Slit3', 'Slit3', 'Slit3', 'Slit3', 'Slit3']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Slit3,11,177
chr11-g178,"['Slit3', 'Slit3', 'Slit3', 'Slit3', 'Slit3']","[1.0, 1.0, 1.0, 1.0, 0.34028]",Slit3,11,178
chr11-g180,"['Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2']","[0.7338, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Tenm2,11,180
chr11-g181,"['Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Tenm2,11,181
chr11-g182,"['Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Tenm2,11,182
chr11-g183,"['Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Tenm2,11,183
chr11-g184,"['Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2', 'Tenm2']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.76964]",Tenm2,11,184
chr11-g212,"['Gabrb2', 'Gabrb2', 'Gabrb2', 'Gabrb2', 'Gabrb2', 'Gabrb2', 'Gabrb2', 'Gabrb2']","[0.152, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Gabrb2,11,212
chr11-g213,"['Gabrb2', 'Gabrb2']","[1.0, 0.30364]",Gabrb2,11,213
chr11-g223,"['Ebf1', 'Ebf1', 'Ebf1', 'Ebf1', 'Ebf1', 'Ebf1', 'Ebf1', 'Ebf1']","[0.27604, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ebf1,11,223
chr11-g224,"['Ebf1', 'Ebf1', 'Ebf1', 'Ebf1', 'Ebf1', 'Ebf1', 'Ebf1', 'Ebf1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Ebf1,11,224
chr11-g225,['Ebf1'],[0.32384],Ebf1,11,225
chr11-g234,"['Sgcd', 'Sgcd']","[0.15688, 1.0]",Sgcd,11,234
chr11-g235,"['Sgcd', 'Sgcd', 'Sgcd', 'Sgcd', 'Sgcd', 'Sgcd', 'Sgcd', 'Sgcd']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Sgcd,11,235
chr11-g236,"['Sgcd', 'Sgcd', 'Sgcd', 'Sgcd', 'Sgcd', 'Sgcd', 'Sgcd', 'Sgcd']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.173]",Sgcd,11,236
chr11-g253,"['Adamts2', 'Adamts2', 'Adamts2', 'Adamts2', 'Adamts2', 'Adamts2', 'Adamts2', 'Adamts2']","[0.91664, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Adamts2,11,253
chr11-g254,['Adamts2'],[0.30292],Adamts2,11,254
chr11-g256,"['Col23a1', 'Col23a1', 'Col23a1', 'Col23a1', 'Col23a1']","[0.40324, 1.0, 1.0, 1.0, 1.0]",Col23a1,11,256
chr11-g257,"['Col23a1', 'Col23a1', 'Col23a1', 'Col23a1', 'Col23a1', 'Col23a1', 'Col23a1', 'Col23a1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.357]",Col23a1,11,257
chr11-g263,"['Fstl4', 'Fstl4']","[0.4118, 1.0]",Fstl4,11,263
chr11-g264,"['Fstl4', 'Fstl4', 'Fstl4', 'Fstl4', 'Fstl4', 'Fstl4', 'Fstl4', 'Fstl4']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Fstl4,11,264
chr11-g265,"['Fstl4', 'Fstl4', 'Fstl4', 'Fstl4', 'Fstl4', 'Fstl4', 'Fstl4', 'Fstl4']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.49388]",Fstl4,11,265
chr11-g285,"['Gria1', 'Gria1', 'Gria1', 'Gria1', 'Gria1', 'Gria1', 'Gria1', 'Gria1']","[0.53532, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Gria1,11,285
chr11-g286,"['Gria1', 'Gria1', 'Gria1', 'Gria1', 'Gria1', 'Gria1']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.20976]",Gria1,11,286
chr11-g309,"['Specc1', 'Specc1']","[0.72952, 1.0]",Specc1,11,309
chr11-g310,"['Specc1', 'Specc1', 'Specc1', 'Specc1', 'Specc1', 'Specc1', 'Specc1', 'Specc1']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Specc1,11,310
chr11-g311,['Specc1'],[0.92052],Specc1,11,311
chr11-g329,"['Dnah9', 'Dnah9', 'Dnah9', 'Dnah9', 'Dnah9', 'Dnah9', 'Dnah9']","[0.74708, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Dnah9,11,329
chr11-g330,"['Dnah9', 'Dnah9', 'Dnah9', 'Dnah9', 'Dnah9', 'Dnah9', 'Dnah9']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.74204]",Dnah9,11,330
chr11-g331,"['Shisa6', 'Shisa6', 'Shisa6', 'Shisa6', 'Shisa6', 'Shisa6', 'Shisa6', 'Shisa6']","[0.53104, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Shisa6,11,331
