100kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id
chr8-g1274,chr8,127400000,127500000,0.42618,Pard3,1.0,548231,548231.0,548231.0,548231.0,548231.0,8
chr8-g1275,chr8,127500000,127600000,0.43394,Pard3,1.0,548231,548231.0,548231.0,548231.0,548231.0,8
chr8-g1276,chr8,127600000,127700000,0.4332399999999999,Pard3,1.0,548231,548231.0,548231.0,548231.0,548231.0,8
chr8-g1277,chr8,127700000,127800000,0.42666,,,,,,,,8
chr8-g1278,chr8,127800000,127900000,0.41778,,,,,,,,8
chr8-g1279,chr8,127900000,128000000,0.42112,,,,,,,,8
chr8-g1280,chr8,128000000,128100000,0.42452,,,,,,,,8
chr8-g1281,chr8,128100000,128200000,0.41401,,,,,,,,8
chr8-g1282,chr8,128200000,128300000,0.4173699999999999,Mir21c,1.0,78,78.0,78.0,78.0,78.0,8
chr8-g1283,chr8,128300000,128400000,0.42166,"Mir1903, Nrp1",2.0,"80, 146403",146403.0,80.0,73241.5,73241.5,8
chr8-g1284,chr8,128400000,128500000,0.41551,Nrp1,1.0,146403,146403.0,146403.0,146403.0,146403.0,8
chr8-g1285,chr8,128500000,128600000,0.42566,Nrp1,1.0,146403,146403.0,146403.0,146403.0,146403.0,8
chr8-g1286,chr8,128600000,128700000,0.4164699999999999,Itgb1,1.0,47926,47926.0,47926.0,47926.0,47926.0,8
chr8-g1287,chr8,128700000,128800000,0.39595,Itgb1,1.0,47926,47926.0,47926.0,47926.0,47926.0,8
chr8-g1288,chr8,128800000,128900000,0.37792,,,,,,,,8
chr8-g1289,chr8,128900000,129000000,0.37678,,,,,,,,8
chr8-g1290,chr8,129000000,129100000,0.38571,"Ccdc7a, Ccdc7b",2.0,"20016, 116599",116599.0,20016.0,68307.5,68307.5,8
chr8-g1291,chr8,129100000,129200000,0.38965,Ccdc7b,1.0,116599,116599.0,116599.0,116599.0,116599.0,8
chr8-g1292,chr8,129200000,129300000,0.4033799999999999,"2610044O15Rik8, Gm32856",2.0,"17693, 8239",17693.0,8239.0,12966.0,12966.0,8
chr8-g1293,chr8,129300000,129325000,0.01912,,,,,,,,8
chr9-g30,chr9,3000000,3100000,0.42301,Mir101c,1.0,75,75.0,75.0,75.0,75.0,9
chr9-g31,chr9,3100000,3200000,0.42694,4930433N12Rik,1.0,9545,9545.0,9545.0,9545.0,9545.0,9
chr9-g32,chr9,3200000,3300000,0.41815,,,,,,,,9
chr9-g33,chr9,3300000,3400000,0.38832,Alkbh8,1.0,50616,50616.0,50616.0,50616.0,50616.0,9
chr9-g34,chr9,3400000,3500000,0.38197,Cwf19l2,1.0,75152,75152.0,75152.0,75152.0,75152.0,9
chr9-g35,chr9,3500000,3600000,0.38585,Gucy1a2,1.0,373439,373439.0,373439.0,373439.0,373439.0,9
chr9-g36,chr9,3600000,3700000,0.38067,Gucy1a2,1.0,373439,373439.0,373439.0,373439.0,373439.0,9
chr9-g37,chr9,3700000,3800000,0.37716,Gucy1a2,1.0,373439,373439.0,373439.0,373439.0,373439.0,9
chr9-g38,chr9,3800000,3900000,0.3752,Gucy1a2,1.0,373439,373439.0,373439.0,373439.0,373439.0,9
chr9-g39,chr9,3900000,4000000,0.39294,Gucy1a2,1.0,373439,373439.0,373439.0,373439.0,373439.0,9
chr9-g40,chr9,4000000,4100000,0.38668,,,,,,,,9
chr9-g41,chr9,4100000,4200000,0.38794,,,,,,,,9
chr9-g42,chr9,4200000,4300000,0.40553,Aasdhppt,1.0,14702,14702.0,14702.0,14702.0,14702.0,9
chr9-g43,chr9,4300000,4400000,0.38753,"Aasdhppt, Kbtbd3, Msantd4",3.0,"14702, 21917, 10339",21917.0,10339.0,15652.666666666666,14702.0,9
chr9-g44,chr9,4400000,4500000,0.37041,Gria4,1.0,378342,378342.0,378342.0,378342.0,378342.0,9
chr9-g45,chr9,4500000,4600000,0.36585,Gria4,1.0,378342,378342.0,378342.0,378342.0,378342.0,9
chr9-g46,chr9,4600000,4700000,0.3689,Gria4,1.0,378342,378342.0,378342.0,378342.0,378342.0,9
chr9-g47,chr9,4700000,4800000,0.36664,Gria4,1.0,378342,378342.0,378342.0,378342.0,378342.0,9
chr9-g48,chr9,4800000,4900000,0.3898799999999999,,,,,,,,9
chr9-g49,chr9,4900000,5000000,0.37959,,,,,,,,9
chr9-g50,chr9,5000000,5100000,0.37734,,,,,,,,9
chr9-g51,chr9,5100000,5200000,0.37034,,,,,,,,9
chr9-g52,chr9,5200000,5300000,0.39409,Casp1,1.0,8765,8765.0,8765.0,8765.0,8765.0,9
chr9-g53,chr9,5300000,5400000,0.37616,"Casp1, Casp4, Casp12",3.0,"8765, 27943, 27559",27943.0,8765.0,21422.33333333333,27559.0,9
chr9-g54,chr9,5400000,5500000,0.37267,,,,,,,,9
chr9-g55,chr9,5500000,5600000,0.36896,,,,,,,,9
chr9-g56,chr9,5600000,5700000,0.37498,,,,,,,,9
chr9-g57,chr9,5700000,5800000,0.37555,,,,,,,,9
chr9-g58,chr9,5800000,5900000,0.3745,,,,,,,,9
chr9-g59,chr9,5900000,6000000,0.38372,,,,,,,,9
chr9-g60,chr9,6000000,6100000,0.37755,,,,,,,,9
chr9-g61,chr9,6100000,6200000,0.38183,Pdgfd,1.0,210360,210360.0,210360.0,210360.0,210360.0,9
chr9-g62,chr9,6200000,6300000,0.3857799999999999,"Pdgfd, Ddi1",2.0,"210360, 1520",210360.0,1520.0,105940.0,105940.0,9
chr9-g63,chr9,6300000,6400000,0.39217,Pdgfd,1.0,210360,210360.0,210360.0,210360.0,210360.0,9
chr9-g64,chr9,6400000,6500000,0.39342,,,,,,,,9
chr9-g65,chr9,6500000,6600000,0.41083,,,,,,,,9
chr9-g66,chr9,6600000,6700000,0.4034699999999999,,,,,,,,9
chr9-g67,chr9,6700000,6800000,0.40316,,,,,,,,9
chr9-g68,chr9,6800000,6900000,0.41777,,,,,,,,9
chr9-g69,chr9,6900000,7000000,0.40003,,,,,,,,9
chr9-g70,chr9,7000000,7100000,0.38755,,,,,,,,9
chr9-g71,chr9,7100000,7200000,0.3815,"Dync2h1, Dcun1d5",2.0,"27583, 23701",27583.0,23701.0,25642.0,25642.0,9
chr9-g72,chr9,7200000,7300000,0.39223,"Dcun1d5, Mmp13",2.0,"23701, 10820",23701.0,10820.0,17260.5,17260.5,9
chr9-g73,chr9,7300000,7400000,0.39727,"Mmp12, Mmp1b",2.0,"16065, 20357",20357.0,16065.0,18211.0,18211.0,9
chr9-g74,chr9,7400000,7500000,0.4117799999999999,"Mmp3, Mmp1a",2.0,"10153, 12729",12729.0,10153.0,11441.0,11441.0,9
chr9-g75,chr9,7500000,7600000,0.40644,"Mmp10, Mmp8, Mmp27",3.0,"7901, 10058, 10490",10490.0,7901.0,9483.0,10058.0,9
chr9-g76,chr9,7600000,7700000,0.42123,"Mmp20, AV064505, Mmp7",3.0,"46738, 26203, 7496",46738.0,7496.0,26812.33333333333,26203.0,9
chr9-g77,chr9,7700000,7800000,0.42824,"Tmem123, Mir5618",2.0,"30168, 51",30168.0,51.0,15109.5,15109.5,9
chr9-g78,chr9,7800000,7900000,0.43016,"Birc2, Birc3",2.0,"18832, 24470",24470.0,18832.0,21651.0,21651.0,9
chr9-g79,chr9,7900000,8000000,0.43554,Yap1,1.0,72596,72596.0,72596.0,72596.0,72596.0,9
chr9-g80,chr9,8000000,8100000,0.42555,"Yap1, Cfap300, Cep126",3.0,"72596, 21204, 57815",72596.0,21204.0,50538.333333333336,57815.0,9
chr9-g81,chr9,8100000,8200000,0.3926,Cep126,1.0,57815,57815.0,57815.0,57815.0,57815.0,9
chr9-g82,chr9,8200000,8300000,0.4034999999999999,"1700128F08Rik, Mir1899",2.0,"20099, 96",20099.0,96.0,10097.5,10097.5,9
chr9-g83,chr9,8300000,8400000,0.39807,,,,,,,,9
chr9-g84,chr9,8400000,8500000,0.4092,,,,,,,,9
chr9-g85,chr9,8500000,8600000,0.39489,Trpc6,1.0,136600,136600.0,136600.0,136600.0,136600.0,9
chr9-g86,chr9,8600000,8700000,0.39601,"Trpc6, Gm32014",2.0,"136600, 96911",136600.0,96911.0,116755.5,116755.5,9
chr9-g87,chr9,8700000,8800000,0.39926,Gm32014,1.0,96911,96911.0,96911.0,96911.0,96911.0,9
chr9-g88,chr9,8800000,8900000,0.38765,Pgr,1.0,68779,68779.0,68779.0,68779.0,68779.0,9
chr9-g89,chr9,8900000,9000000,0.3933,"Pgr, Arhgap42",2.0,"68779, 246521",246521.0,68779.0,157650.0,157650.0,9
chr9-g90,chr9,9000000,9100000,0.40334,Arhgap42,1.0,246521,246521.0,246521.0,246521.0,246521.0,9
chr9-g91,chr9,9100000,9200000,0.40839,Arhgap42,1.0,246521,246521.0,246521.0,246521.0,246521.0,9
chr9-g92,chr9,9200000,9300000,0.41333,"Arhgap42, Gm16833",2.0,"246521, 24598",246521.0,24598.0,135559.5,135559.5,9
chr9-g93,chr9,9300000,9400000,0.409,,,,,,,,9
chr9-g94,chr9,9400000,9500000,0.3983,,,,,,,,9
chr9-g95,chr9,9500000,9600000,0.39815,,,,,,,,9
chr9-g96,chr9,9600000,9700000,0.3932699999999999,Cntn5,1.0,1243885,1243885.0,1243885.0,1243885.0,1243885.0,9
chr9-g97,chr9,9700000,9800000,0.37605,Cntn5,1.0,1243885,1243885.0,1243885.0,1243885.0,1243885.0,9
chr9-g98,chr9,9800000,9900000,0.38546,"Cntn5, Mir6237",2.0,"1243885, 91",1243885.0,91.0,621988.0,621988.0,9
chr9-g99,chr9,9900000,10000000,0.38598,Cntn5,1.0,1243885,1243885.0,1243885.0,1243885.0,1243885.0,9
chr9-g100,chr9,10000000,10100000,0.3846699999999999,Cntn5,1.0,1243885,1243885.0,1243885.0,1243885.0,1243885.0,9
chr9-g101,chr9,10100000,10200000,0.38072,Cntn5,1.0,1243885,1243885.0,1243885.0,1243885.0,1243885.0,9
chr9-g102,chr9,10200000,10300000,0.3817,Cntn5,1.0,1243885,1243885.0,1243885.0,1243885.0,1243885.0,9
chr9-g103,chr9,10300000,10400000,0.38551,Cntn5,1.0,1243885,1243885.0,1243885.0,1243885.0,1243885.0,9
chr9-g104,chr9,10400000,10500000,0.38024,Cntn5,1.0,1243885,1243885.0,1243885.0,1243885.0,1243885.0,9
chr9-g105,chr9,10500000,10600000,0.37187,Cntn5,1.0,1243885,1243885.0,1243885.0,1243885.0,1243885.0,9
chr9-g106,chr9,10600000,10700000,0.3741599999999999,Cntn5,1.0,1243885,1243885.0,1243885.0,1243885.0,1243885.0,9
chr9-g107,chr9,10700000,10800000,0.36299,Cntn5,1.0,1243885,1243885.0,1243885.0,1243885.0,1243885.0,9
chr9-g108,chr9,10800000,10900000,0.36248,Cntn5,1.0,1243885,1243885.0,1243885.0,1243885.0,1243885.0,9
chr9-g109,chr9,10900000,11000000,0.37881,Cntn5,1.0,1243885,1243885.0,1243885.0,1243885.0,1243885.0,9
chr9-g110,chr9,11000000,11100000,0.38097,,,,,,,,9
chr9-g111,chr9,11100000,11200000,0.37857,,,,,,,,9
chr9-g112,chr9,11200000,11300000,0.38021,,,,,,,,9
chr9-g113,chr9,11300000,11400000,0.36573,,,,,,,,9
chr9-g114,chr9,11400000,11500000,0.3789599999999999,,,,,,,,9
chr9-g115,chr9,11500000,11600000,0.3762,,,,,,,,9
chr9-g116,chr9,11600000,11700000,0.3713,,,,,,,,9
chr9-g117,chr9,11700000,11800000,0.3803,,,,,,,,9
chr9-g118,chr9,11800000,11900000,0.38747,,,,,,,,9
chr9-g119,chr9,11900000,12000000,0.37033,,,,,,,,9
chr9-g120,chr9,12000000,12100000,0.3776099999999999,,,,,,,,9
chr9-g121,chr9,12100000,12200000,0.39241,,,,,,,,9
chr9-g122,chr9,12200000,12300000,0.37922,,,,,,,,9
chr9-g123,chr9,12300000,12400000,0.38719,,,,,,,,9
chr9-g124,chr9,12400000,12500000,0.38708,,,,,,,,9
chr9-g125,chr9,12500000,12600000,0.37456,,,,,,,,9
chr9-g126,chr9,12600000,12700000,0.38055,,,,,,,,9
chr9-g127,chr9,12700000,12800000,0.39183,,,,,,,,9
chr9-g128,chr9,12800000,12900000,0.38702,,,,,,,,9
chr9-g129,chr9,12900000,13000000,0.38464,,,,,,,,9
chr9-g130,chr9,13000000,13100000,0.3968399999999999,4930568E12Rik,1.0,14589,14589.0,14589.0,14589.0,14589.0,9
chr9-g131,chr9,13100000,13200000,0.39858,4930568E12Rik,1.0,14589,14589.0,14589.0,14589.0,14589.0,9
chr9-g132,chr9,13200000,13300000,0.38765,"Ccdc82, Jrkl",2.0,"45398, 2952",45398.0,2952.0,24175.0,24175.0,9
chr9-g133,chr9,13300000,13325000,0.4216,,,,,,,,9
chr9-g134,chr9,13400000,13500000,0.35686,Phxr4,1.0,1380,1380.0,1380.0,1380.0,1380.0,9
chr9-g135,chr9,13500000,13600000,0.43898,,,,,,,,9
chr9-g136,chr9,13600000,13700000,0.43432,Maml2,1.0,89545,89545.0,89545.0,89545.0,89545.0,9
chr9-g137,chr9,13700000,13800000,0.41019,"Maml2, Mtmr2",2.0,"89545, 59718",89545.0,59718.0,74631.5,74631.5,9
chr9-g138,chr9,13800000,13900000,0.41597,"Mtmr2, Cep57, Fam76b",3.0,"59718, 19325, 18826",59718.0,18826.0,32623.0,19325.0,9
chr9-g139,chr9,13900000,14000000,0.4284,,,,,,,,9
chr9-g140,chr9,14000000,14100000,0.43204,,,,,,,,9
chr9-g141,chr9,14100000,14200000,0.4473,Mir12204,1.0,46,46.0,46.0,46.0,46.0,9
chr9-g142,chr9,14200000,14300000,0.42094,Sesn3,1.0,49834,49834.0,49834.0,49834.0,49834.0,9
chr9-g143,chr9,14300000,14400000,0.44781,"Sesn3, Endod1",2.0,"49834, 27253",49834.0,27253.0,38543.5,38543.5,9
chr9-g144,chr9,14400000,14500000,0.41836,Kdm4d,1.0,37902,37902.0,37902.0,37902.0,37902.0,9
chr9-g145,chr9,14500000,14600000,0.46343,"Kdm4d, Cwc15, Amotl1",3.0,"37902, 10002, 73034",73034.0,10002.0,40312.66666666666,37902.0,9
chr9-g146,chr9,14600000,14700000,0.46099,"Amotl1, Gm7607",2.0,"73034, 2079",73034.0,2079.0,37556.5,37556.5,9
chr9-g147,chr9,14700000,14800000,0.44558,"Piwil4, Fut4, 1700012B09Rik, Mre11a, Ankrd49",5.0,"38897, 3664, 12837, 52473, 4954",52473.0,3664.0,22565.0,12837.0,9
chr9-g148,chr9,14800000,14900000,0.44979,"Mre11a, Gpr83",2.0,"52473, 10580",52473.0,10580.0,31526.5,31526.5,9
chr9-g149,chr9,14900000,15000000,0.44592,Izumo1r,1.0,3929,3929.0,3929.0,3929.0,3929.0,9
chr9-g150,chr9,15000000,15100000,0.46336,"Panx1, Hephl1",2.0,"39694, 60268",60268.0,39694.0,49981.0,49981.0,9
chr9-g151,chr9,15100000,15200000,0.44363,Hephl1,1.0,60268,60268.0,60268.0,60268.0,60268.0,9
chr9-g152,chr9,15200000,15300000,0.45075,"Vstm5, Med17, 4931406C07Rik",3.0,"20369, 19556, 23112",23112.0,19556.0,21012.33333333333,20369.0,9
chr9-g153,chr9,15300000,15400000,0.41015,"4931406C07Rik, Taf1d, Gm25500, Cep295, Scarna9",5.0,"23112, 5891, 59, 40875, 42",40875.0,42.0,13995.8,5891.0,9
chr9-g154,chr9,15400000,15500000,0.43227,Smco4,1.0,51828,51828.0,51828.0,51828.0,51828.0,9
chr9-g155,chr9,15500000,15600000,0.45944,"Smco4, Deup1",2.0,"51828, 46740",51828.0,46740.0,49284.0,49284.0,9
chr9-g156,chr9,15600000,15700000,0.433,"Deup1, 4930540M03Rik",2.0,"46740, 21364",46740.0,21364.0,34052.0,34052.0,9
chr9-g157,chr9,15700000,15800000,0.42996,Slc36a4,1.0,32650,32650.0,32650.0,32650.0,32650.0,9
chr9-g158,chr9,15800000,15900000,0.42103,Mtnr1b,1.0,11943,11943.0,11943.0,11943.0,11943.0,9
chr9-g159,chr9,15900000,16000000,0.42749,Fat3,1.0,591865,591865.0,591865.0,591865.0,591865.0,9
chr9-g160,chr9,16000000,16100000,0.40426,Fat3,1.0,591865,591865.0,591865.0,591865.0,591865.0,9
chr9-g161,chr9,16100000,16200000,0.4050399999999999,Fat3,1.0,591865,591865.0,591865.0,591865.0,591865.0,9
chr9-g162,chr9,16200000,16300000,0.40725,Fat3,1.0,591865,591865.0,591865.0,591865.0,591865.0,9
chr9-g163,chr9,16300000,16400000,0.40742,Fat3,1.0,591865,591865.0,591865.0,591865.0,591865.0,9
chr9-g164,chr9,16400000,16500000,0.40673,Fat3,1.0,591865,591865.0,591865.0,591865.0,591865.0,9
chr9-g165,chr9,16500000,16600000,0.405,Fat3,1.0,591865,591865.0,591865.0,591865.0,591865.0,9
chr9-g166,chr9,16600000,16700000,0.40179,,,,,,,,9
chr9-g167,chr9,16700000,16800000,0.38239,,,,,,,,9
chr9-g168,chr9,16800000,16900000,0.40489,,,,,,,,9
chr9-g169,chr9,16900000,17000000,0.38605,,,,,,,,9
chr9-g170,chr9,17000000,17100000,0.38283,,,,,,,,9
chr9-g171,chr9,17100000,17200000,0.37426,,,,,,,,9
chr9-g172,chr9,17200000,17300000,0.3735799999999999,,,,,,,,9
chr9-g173,chr9,17300000,17400000,0.37864,,,,,,,,9
chr9-g174,chr9,17400000,17500000,0.3726299999999999,,,,,,,,9
chr9-g175,chr9,17500000,17600000,0.36885,,,,,,,,9
chr9-g176,chr9,17600000,17700000,0.37721,,,,,,,,9
chr9-g177,chr9,17700000,17800000,0.36897,,,,,,,,9
chr9-g178,chr9,17800000,17900000,0.37244,,,,,,,,9
chr9-g179,chr9,17900000,18000000,0.3801799999999999,,,,,,,,9
chr9-g180,chr9,18000000,18100000,0.38724,,,,,,,,9
chr9-g181,chr9,18100000,18200000,0.3992,,,,,,,,9
chr9-g182,chr9,18200000,18300000,0.39043,Chordc1,1.0,21734,21734.0,21734.0,21734.0,21734.0,9
chr9-g183,chr9,18300000,18400000,0.3722,"Chordc1, Naalad2",2.0,"21734, 75588",75588.0,21734.0,48661.0,48661.0,9
chr9-g184,chr9,18400000,18500000,0.40112,"Ubtfl1, Mbd3l2, Zfp558, Mbd3l1",4.0,"7085, 15702, 19592, 6936",19592.0,6936.0,12328.75,11393.5,9
chr9-g185,chr9,18500000,18600000,0.39021,,,,,,,,9
chr9-g186,chr9,18600000,18700000,0.39425,,,,,,,,9
chr9-g187,chr9,18700000,18800000,0.39435,Olfr24,1.0,942,942.0,942.0,942.0,942.0,9
chr9-g188,chr9,18800000,18900000,0.38138,"Olfr828, Olfr829, Olfr830",3.0,"939, 966, 948",966.0,939.0,951.0,948.0,9
chr9-g189,chr9,18900000,19000000,0.37205,"Olfr832, Olfr834",2.0,"939, 939",939.0,939.0,939.0,939.0,9
chr9-g190,chr9,19000000,19100000,0.38147,Olfr835,1.0,936,936.0,936.0,936.0,936.0,9
chr9-g191,chr9,19100000,19200000,0.3752799999999999,"Olfr836, Olfr837",2.0,"955, 1040",1040.0,955.0,997.5,997.5,9
chr9-g192,chr9,19200000,19300000,0.37973,Olfr843,1.0,1107,1107.0,1107.0,1107.0,1107.0,9
chr9-g193,chr9,19300000,19400000,0.36426,"Olfr845, Olfr846, Olfr847",3.0,"942, 942, 939",942.0,939.0,941.0,942.0,9
chr9-g194,chr9,19400000,19500000,0.37009,"Olfr849, Olfr851, Olfr850",3.0,"939, 939, 948",948.0,939.0,942.0,939.0,9
chr9-g195,chr9,19500000,19600000,0.37537,"Olfr853, Olfr854, Olfr855",3.0,"918, 948, 992",992.0,918.0,952.6666666666666,948.0,9
chr9-g196,chr9,19600000,19700000,0.38625,"Zfp317, Olfr856-ps1",2.0,"27641, 1642",27641.0,1642.0,14641.5,14641.5,9
chr9-g197,chr9,19700000,19800000,0.39133,"Olfr857, Olfr58",2.0,"930, 3782",3782.0,930.0,2356.0,2356.0,9
chr9-g198,chr9,19800000,19900000,0.3665199999999999,"Olfr859, Olfr860, Olfr862",3.0,"930, 4125, 921",4125.0,921.0,1992.0,930.0,9
chr9-g199,chr9,19900000,20000000,0.39099,Olfr77,1.0,5282,5282.0,5282.0,5282.0,5282.0,9
chr9-g200,chr9,20000000,20100000,0.3818999999999999,"Olfr866, Olfr867, Olfr868",3.0,"1077, 996, 3065",3065.0,996.0,1712.6666666666667,1077.0,9
chr9-g201,chr9,20100000,20200000,0.39368,"Olfr868, Olfr869, Olfr870",3.0,"3065, 8970, 936",8970.0,936.0,4323.666666666667,3065.0,9
chr9-g202,chr9,20200000,20300000,0.37798,"Olfr871, Olfr872, Olfr39",3.0,"1147, 23752, 4298",23752.0,1147.0,9732.333333333334,4298.0,9
chr9-g203,chr9,20300000,20400000,0.40306,"Olfr873, Olfr18, Zfp560",3.0,"960, 22203, 40023",40023.0,960.0,21062.0,22203.0,9
chr9-g204,chr9,20400000,20500000,0.41212,"Zfp26, Zfp426, Zfp266",3.0,"31843, 24198, 26351",31843.0,24198.0,27464.0,26351.0,9
chr9-g205,chr9,20500000,20600000,0.43038,"Zfp266, Zfp846",2.0,"26351, 13866",26351.0,13866.0,20108.5,20108.5,9
chr9-g206,chr9,20600000,20700000,0.46826,"Fbxl12os, Ubl5, Fbxl12, Pin1, Olfm2",5.0,"9797, 3457, 7019, 11595, 78607",78607.0,3457.0,22095.0,9797.0,9
chr9-g207,chr9,20700000,20800000,0.49389,"Olfm2, Col5a3",2.0,"78607, 45011",78607.0,45011.0,61809.0,61809.0,9
chr9-g208,chr9,20800000,20900000,0.5033000000000001,"Col5a3, Rdh8, Shfl, Angptl6, Ppan, Eif3g",6.0,"45011, 9564, 5666, 5902, 4005, 4242",45011.0,4005.0,12398.333333333334,5784.0,9
chr9-g209,chr9,20900000,21000000,0.49544,"Mir7081, Dnmt1, S1pr2",3.0,"75, 52683, 10842",52683.0,75.0,21200.0,10842.0,9
chr9-g210,chr9,21000000,21100000,0.49681,"Mrpl4, Icam1, Icam5, Icam4, Mir1900, Fdx2, Zglp1, Gm38431, Raver1, Mir7082",10.0,"6101, 12875, 6999, 1165, 78, 6020, 4701, 24495, 17834, 92",24495.0,78.0,8036.0,6060.5,9
chr9-g211,chr9,21100000,21200000,0.50354,"Tyk2, Cdc37, Pde4a",3.0,"27208, 11366, 47535",47535.0,11366.0,28703.0,27208.0,9
chr9-g212,chr9,21200000,21300000,0.50247,"Pde4a, Keap1, S1pr5, Atg4d, Kri1, Cdkn2d, Ap1m2",7.0,"47535, 9603, 5527, 9553, 14513, 2746, 16877",47535.0,2746.0,15193.42857142857,9603.0,9
chr9-g213,chr9,21300000,21400000,0.47539,"Ap1m2, Slc44a2, Ilf3",3.0,"16877, 34310, 37493",37493.0,16877.0,29560.0,34310.0,9
chr9-g214,chr9,21400000,21500000,0.49818,"Ilf3, Dnm2, Qtrt1, Gm16853, Mir199a-1",5.0,"37493, 82239, 8443, 6479, 70",82239.0,70.0,26944.8,8443.0,9
chr9-g215,chr9,21500000,21600000,0.4884499999999999,"Dnm2, Tmed1, Carm1, AB124611, Timm29, Yipf2",6.0,"82239, 2855, 42572, 19155, 3249, 4150",82239.0,2855.0,25703.33333333333,11652.5,9
chr9-g216,chr9,21600000,21700000,0.46924,"Smarca4, Mir1946b, Gm7904",3.0,"88062, 133, 1246",88062.0,133.0,29813.666666666668,1246.0,9
chr9-g217,chr9,21700000,21800000,0.5019,"Smarca4, Ldlr, Spc24, Kank2",4.0,"88062, 26343, 4864, 31774",88062.0,4864.0,37760.75,29058.5,9
chr9-g218,chr9,21800000,21900000,0.50505,"Mir7083, Dock6, Angptl8",3.0,"60, 52456, 1838",52456.0,60.0,18118.0,1838.0,9
chr9-g219,chr9,21900000,22000000,0.50145,"Rab3d, Tmem205, Plppr2, Ccdc159, Swsap1, Epor, Gm45914, Rgl3, Ccdc151",9.0,"10692, 6527, 11898, 8402, 2518, 4678, 723, 17927, 12764",17927.0,723.0,8458.777777777777,8402.0,9
chr9-g220,chr9,22000000,22100000,0.50047,"Ccdc151, Prkcsh, Elavl3, Gm16845, Zfp653, Ecsit, Cnn1",7.0,"12764, 11258, 37019, 15130, 15966, 13182, 9969",37019.0,9969.0,16469.714285714286,13182.0,9
chr9-g221,chr9,22100000,22200000,0.48031,"Cnn1, Elof1, Mir7084, Acp5, Pigyl, Zfp872",6.0,"9969, 4210, 70, 9020, 1509, 13958",13958.0,70.0,6456.0,6615.0,9
chr9-g222,chr9,22200000,22300000,0.4253,"Zfp872, 1810064F22Rik, Zfp809, Zfp599, Zfp810",5.0,"13958, 7075, 13991, 12466, 30891",30891.0,7075.0,15676.2,13958.0,9
chr9-g223,chr9,22300000,22400000,0.43079,"Zfp810, Gm6607, Anln",3.0,"30891, 552, 57993",57993.0,552.0,29812.0,30891.0,9
chr9-g224,chr9,22400000,22500000,0.44415,"9530077C05Rik, Rp9, Bbs9",3.0,"33175, 20045, 412566",412566.0,20045.0,155262.0,33175.0,9
chr9-g225,chr9,22500000,22600000,0.4245099999999999,Bbs9,1.0,412566,412566.0,412566.0,412566.0,412566.0,9
chr9-g226,chr9,22600000,22700000,0.41293,Bbs9,1.0,412566,412566.0,412566.0,412566.0,412566.0,9
chr9-g227,chr9,22700000,22800000,0.42511,Bbs9,1.0,412566,412566.0,412566.0,412566.0,412566.0,9
chr9-g228,chr9,22800000,22900000,0.41846,Bbs9,1.0,412566,412566.0,412566.0,412566.0,412566.0,9
chr9-g229,chr9,22900000,23000000,0.42051,,,,,,,,9
chr9-g230,chr9,23000000,23100000,0.44177,,,,,,,,9
chr9-g231,chr9,23100000,23200000,0.42033,,,,,,,,9
chr9-g232,chr9,23200000,23300000,0.4301899999999999,Bmper,1.0,262140,262140.0,262140.0,262140.0,262140.0,9
chr9-g233,chr9,23300000,23400000,0.41073,Bmper,1.0,262140,262140.0,262140.0,262140.0,262140.0,9
chr9-g234,chr9,23400000,23500000,0.41369,Bmper,1.0,262140,262140.0,262140.0,262140.0,262140.0,9
chr9-g235,chr9,23500000,23600000,0.40749,,,,,,,,9
chr9-g236,chr9,23600000,23700000,0.39913,,,,,,,,9
chr9-g237,chr9,23700000,23800000,0.39239,,,,,,,,9
chr9-g238,chr9,23800000,23900000,0.38838,,,,,,,,9
chr9-g239,chr9,23900000,24000000,0.39532,,,,,,,,9
chr9-g240,chr9,24000000,24100000,0.39875,Npsr1,1.0,218381,218381.0,218381.0,218381.0,218381.0,9
chr9-g241,chr9,24100000,24200000,0.4059999999999999,Npsr1,1.0,218381,218381.0,218381.0,218381.0,218381.0,9
chr9-g242,chr9,24200000,24300000,0.4005,Npsr1,1.0,218381,218381.0,218381.0,218381.0,218381.0,9
chr9-g243,chr9,24300000,24400000,0.4147599999999999,Npsr1,1.0,218381,218381.0,218381.0,218381.0,218381.0,9
chr9-g244,chr9,24400000,24500000,0.41703,Dpy19l1,1.0,91360,91360.0,91360.0,91360.0,91360.0,9
chr9-g245,chr9,24500000,24600000,0.40476,"Dpy19l1, Dpy19l2",2.0,"91360, 139246",139246.0,91360.0,115303.0,115303.0,9
chr9-g246,chr9,24600000,24700000,0.38933,"Dpy19l2, Cypt4",2.0,"139246, 644",139246.0,644.0,69945.0,69945.0,9
chr9-g247,chr9,24700000,24800000,0.40946,Tbx20,1.0,34056,34056.0,34056.0,34056.0,34056.0,9
chr9-g248,chr9,24800000,24900000,0.4226199999999999,,,,,,,,9
chr9-g249,chr9,24900000,25000000,0.43079,E130101E03Rik,1.0,24213,24213.0,24213.0,24213.0,24213.0,9
chr9-g250,chr9,25000000,25100000,0.42828,,,,,,,,9
chr9-g251,chr9,25100000,25200000,0.40525,Herpud2,1.0,43652,43652.0,43652.0,43652.0,43652.0,9
