,paint,chrom,prefix,gene,Atp,BC,Ccdc,Cd,Cyp,Eif,Fam,Gm,Gpr,Il,Krt,Krtap,Lrrc,Mir,Olfr,Ppp,Rab,Rnf,Rpl,Slc,Snord,Tmem,Trim,Usp,Vmn,Wdr,Zfp,Rhox,Skint,Dnah
1002,1034,chr11,"AU,Aldoc,Ccnq,Evi,Foxn,Gm,Ift,Ksr,Lgals,Lyrm,Mir,Nf,Nlk,Nos,Omg,Pigs,Poldip,Rab,Sarm,Sebox,Slc,Tmem,Tnfaip,Unc,Vtn,Wsb","AU040972,Aldoc,Ccnq,Evi2,Evi2a,Evi2b,Foxn1,Gm11201,Ift20,Ksr1,Lgals9,Lyrm9,Mir193a,Mir365-2,Nf1,Nlk,Nos2,Omg,Pigs,Poldip2,Rab11fip4,Rab11fip4os1,Rab11fip4os2,Sarm1,Sebox,Slc13a2,Slc13a2os,Slc46a1,Tmem199,Tmem97,Tnfaip1,Unc119,Vtn,Wsb1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1003,1035,chr11,",Adap,Asic,Atad,C,Cdk,Crlf,Myo,Psmd,Rhbdl,Rhot,Rnf,Spaca,Suz,Tefm,Tmem,Utp,Zfp","4930507D10Rik,5730455P16Rik,Adap2,Asic2,Atad5,C030013C21Rik,Cdk5r1,Crlf3,Myo1d,Psmd11,Rhbdl3,Rhot1,Rnf135,Spaca3,Suz12,Tefm,Tmem98,Utp6,Zfp207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1004,1036,chr11,",Asic,Ccl,Cct,Gm,Lig,Rffl,Tmem,Zfp","1700071K01Rik,5530401A14Rik,Asic2,Ccl1,Ccl11,Ccl12,Ccl2,Ccl7,Ccl8,Cct6b,Gm11423,Gm11426,Lig3,Rffl,Tmem132e,Zfp830",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1005,1037,chr11,",AA,AI,Acaca,Ap,Ccl,Ddx,Dusp,E,Fndc,Gas,Gm,Heatr,Hnf,Mir,Mmp,Nle,Pex,Rad,Rasl,Rffl,Slfn,Snord,Synrg,Tada,Taf,Unc,Wfdc","1700020L24Rik,AA465934,AI450353,AI662270,Acaca,Ap2b1,Ccl3,Ccl4,Ccl5,Ccl6,Ccl9,Ddx52,Dusp14,E230016K23Rik,Fndc8,Gas2l2,Gm11437,Heatr6,Heatr9,Hnf1b,Mir7679,Mmp28,Nle1,Pex12,Rad51d,Rasl10b,Rffl,Slfn1,Slfn10-ps,Slfn14,Slfn2,Slfn3,Slfn4,Slfn5,Slfn5os,Slfn8,Slfn9,Snord7,Synrg,Tada2a,Taf15,Unc45b,Wfdc17,Wfdc18,Wfdc21",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1006,1038,chr11,",Aatf,Acaca,Appbp,Bcas,Car,Dhrs,Ggnbp,Lhx,Mir,Mrm,Myo,Pigw,Ppm,Tbx,Usp,Znhit","1700109G15Rik,1700125H20Rik,2610027K06Rik,4930502E09Rik,Aatf,Acaca,Appbp2,Appbp2os,Bcas3,Bcas3os1,Bcas3os2,Car4,Dhrs11,Ggnbp2,Ggnbp2os,Lhx1,Lhx1os,Mir5110,Mrm1,Myo19,Pigw,Ppm1d,Tbx2,Usp32,Znhit3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1007,1039,chr11,"Brip,Cltc,Dhx,Gdpd,Gm,Ints,Med,Mir,Ppm,Prr,Ptrh,Rnft,Rps,Ska,Smg,Tbx,Trim,Tubd,Vmp,Ypel","Brip1,Brip1os,Cltc,Dhx40,Gdpd1,Gm20759,Ints2,Med13,Mir12182,Mir21a,Mir301,Ppm1e,Prr11,Ptrh2,Rnft1,Rps6kb1,Ska2,Smg8,Tbx4,Trim37,Tubd1,Vmp1,Ypel2",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1008,1040,chr11,",Akap,C,Ccdc,Cuedc,Dynll,Epx,Hsf,Lpo,Mir,Mks,Mpo,Mrps,Msi,Mtmr,Olfr,Rad,Rnf,Sept,Srsf,Supt,Tex,Tspoap,Vezf","0610039H22Rik,1110028F11Rik,2210416O15Rik,4930556N13Rik,Akap1,C030037D09Rik,Ccdc182,Cuedc1,Dynll2,Epx,Hsf5,Lpo,Mir142,Mir142b,Mir378b,Mks1,Mpo,Mrps23,Msi2,Mtmr4,Olfr462,Olfr463,Olfr464,Rad51c,Rnf43,Sept4,Srsf1,Supt4a,Tex14,Tspoap1,Vezf1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1009,1041,chr11,",Ankfn,Coil,Dgke,Dgkeos,Elobl,Gm,Hlf,Mmd,Nog,Pctp,Scpep,Tmem,Trim","2210409E12Rik,4930556N13Rik,Ankfn1,Coil,Dgke,Dgkeos,Elobl,Gm525,Hlf,Mmd,Nog,Pctp,Scpep1,Scpep1os,Tmem100,Trim25",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1010,1042,chr11,",Cox,Hlf,Kif,Stxbp,Tom","4930405D11Rik,Cox11,Hlf,Kif2b,Stxbp4,Tom1l1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,1043,chr11,Car,Car10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,1044,chr11,"AA,Abcc,Acsf,Ankrd,Cacna,Car,Chad,Eme,Epn,Gm,Lrrc,Luc,Mbtd,Mrpl,Mycbpap,Nme,Rsad,Spag,Spata,Tmem,Tob,Utp,Wfikkn,Xylt","AA623943,Abcc3,Acsf2,Ankrd40,Cacna1g,Car10,Chad,Eme1,Epn3,Gm11541,Gm11544,Gm11545,Lrrc59,Luc7l3,Mbtd1,Mrpl27,Mycbpap,Nme1,Nme2,Rsad1,Spag9,Spata20,Tmem92,Tob1,Utp18,Wfikkn2,Xylt2",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1013,1045,chr11,",Abi,Atp,B,Calcoco,Col,Dlx,Fam,Gip,Gm,Gngt,Hils,Hoxb,Igf,Itga,Kat,Mir,Ngfr,Nxph,Pdk,Phb,Phospho,Ppp,Samd,Sgca,Slc,Snf,Spop,Tac,Ttll,Ube,Zfp","4833417C18Rik,Abi3,Atp5g1,B130006D01Rik,B4galnt2,Calcoco2,Col1a1,Dlx3,Dlx4,Dlx4os,Fam117a,Gip,Gm11520,Gm11538,Gm38958,Gm53,Gngt2,Hils1,Hoxb1,Hoxb13,Hoxb2,Hoxb3,Hoxb3os,Hoxb4,Hoxb5,Hoxb5os,Hoxb6,Hoxb7,Hoxb8,Hoxb9,Igf2bp1,Itga3,Kat7,Mir10a,Mir196a-1,Mir3063,Ngfr,Nxph3,Pdk2,Phb,Phospho1,Ppp1r9b,Samd14,Sgca,Slc35b1,Snf8,Spop,Tac4,Ttll6,Ube2z,Zfp652,Zfp652os",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1014,1046,chr11,",Arhgap,B,Cbx,Cdk,Cisd,Copz,Cwc,D,Epop,Fbxo,Gm,Gpr,Kpnb,Lasp,Lrrc,Mir,Mllt,Mrpl,Nfe,Npepps,Osbpl,Pcgf,Pip,Pnpo,Prr,Psmb,Rpl,Scrn,Skap,Snora,Snx,Socs,Sp,Srcin,Tbkbp,Tbx","1700001P01Rik,2410003L11Rik,4933428G20Rik,Arhgap23,B230217C12Rik,Cbx1,Cdk5rap3,Cisd3,Copz2,Cwc25,D030028A08Rik,Epop,Fbxo47,Gm11517,Gm11529,Gm11532,Gpr179,Kpnb1,Lasp1,Lrrc46,Mir152,Mir6927,Mir7235,Mir8102,Mir8103,Mllt6,Mrpl10,Mrpl45,Nfe2l1,Npepps,Osbpl7,Pcgf2,Pip4k2b,Pnpo,Prr15l,Psmb3,Rpl23,Scrn2,Skap1,Snora21,Snx11,Socs7,Sp2,Sp6,Srcin1,Tbkbp1,Tbx21",0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1015,1047,chr11,",Arl,Cacnb,Casc,Ccr,Cdc,Cdk,Csf,Erbb,Fbxl,Fbxo,Gjd,Gm,Grb,Gsdma,Igfbp,Ikzf,Krt,Lrrc,Med,Mien,Mir,Msl,Neurod,Nr,Ormdl,Pgap,Plxdc,Pnmt,Ppp,Psmd,Rapgefl,Rara,Rpl,Smarce,Stac,Stard,Tcap,Thra,Tns,Top,Wipf,Zpbp","1700003D09Rik,Arl5c,Cacnb1,Casc3,Ccr7,Cdc6,Cdk12,Csf3,Erbb2,Fbxl20,Fbxo47,Gjd3,Gm12359,Grb7,Gsdma,Gsdma2,Gsdma3,Igfbp4,Ikzf3,Krt222,Krt24,Krt25,Krt26,Krt27,Krt28,Lrrc3c,Med1,Med24,Mien1,Mir5119,Msl1,Neurod2,Nr1d1,Ormdl3,Pgap3,Plxdc1,Pnmt,Ppp1r1b,Psmd3,Rapgefl1,Rara,Rpl19,Smarce1,Stac2,Stard3,Tcap,Thra,Tns4,Top2a,Wipf2,Zpbp2",0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1016,1048,chr11,",A,Acly,Cnp,Dhx,Dnajc,Eif,Fkbp,Gast,Ghdc,Gm,Hap,Hcrt,Hspb,Jup,Kat,Kcnh,Klhl,Krt,Krtap,Mir,Nkiras,Nt,P,Rab,Stat,Ttc,Zfp","2300003K06Rik,A830036E02Rik,Acly,Cnp,Dhx58,Dnajc7,Eif1,Fkbp10,Gast,Ghdc,Gm11554,Gm11559,Gm11562,Gm11563,Gm11564,Gm11565,Gm11567,Gm11568,Gm11569,Gm11595,Gm11596,Gm11937,Gm11938,Gm12348,Hap1,Hcrt,Hspb9,Jup,Kat2a,Kcnh4,Klhl10,Klhl11,Krt10,Krt12,Krt13,Krt14,Krt15,Krt16,Krt17,Krt19,Krt20,Krt23,Krt31,Krt32,Krt33a,Krt33b,Krt34,Krt35,Krt36,Krt39,Krt40,Krt42,Krt9,Krtap1-3,Krtap1-4,Krtap1-5,Krtap16-1,Krtap17-1,Krtap2-4,Krtap3-1,Krtap3-2,Krtap3-3,Krtap31-1,Krtap31-2,Krtap4-1,Krtap4-13,Krtap4-16,Krtap4-2,Krtap4-6,Krtap4-7,Krtap4-8,Krtap4-9,Krtap9-1,Krtap9-3,Krtap9-5,Mir7116,Nkiras2,Nt5c3b,P3h4,Rab5c,Stat5a,Stat5b,Ttc25,Zfp385c",0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1017,1049,chr11,",Aarsd,Aoc,Arl,Asb,Atp,Atxn,BC,Becn,Brca,Cavin,Ccr,Cd,Cfap,Cntd,Cntnap,Coa,Coasy,Dhx,Dusp,Etv,Ezh,G,Gm,Hdac,Hsd,Ifi,LOC,Lsm,Meox,Mir,Mlx,Mpp,Naglu,Nags,Nbr,Plekhh,Ppy,Psmc,Psme,Ptges,Pyy,Ramp,Rdm,Retreg,Rnd,Rpl,Rundc,Slc,Sost,Stat,Tmem,Tmub,Tubg,Ubtf,Vat,Vps,Wnk","4930417O22Rik,Aarsd1,Aoc2,Aoc3,Arl4d,Asb16,Atp6v0a1,Atxn7l3,BC030867,Becn1,Brca1,Cavin1,Ccr10,Cd300lg,Cfap97d1,Cntd1,Cntnap1,Coa3,Coasy,Dhx8,Dusp3,Etv4,Ezh1,G6pc,G6pc3,Gm11634,Hdac5,Hsd17b1,Ifi35,LOC666331,Lsm12,Meox1,Mir6928,Mir6929,Mir8101,Mlx,Mpp2,Mpp3,Naglu,Nags,Nbr1,Plekhh3,Ppy,Psmc3ip,Psme3,Ptges3l,Pyy,Ramp2,Rdm1,Retreg3,Rnd2,Rpl27,Rundc1,Slc4a1,Sost,Stat3,Stat5a,Tmem101,Tmem106a,Tmub2,Tubg1,Tubg2,Ubtf,Vat1,Vps25,Wnk4",1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1018,1050,chr11,",Acbd,Adam,Arhgap,Bloodlinc,C,Ccdc,Dcakd,Efcab,Eftud,Fam,Fmnl,Fzd,Gfap,Gjc,Gm,Gosr,Gpatch,Grn,Hexim,Higd,Itga,Kif,Lyzl,Map,Meioc,Mir,Nmt,Nsf,Plcd,Plekhm,Rprml,Rundc,Slc,Spata,Wnt","1700072I22Rik,2410004I01Rik,2810433D01Rik,Acbd4,Adam11,Arhgap27,Arhgap27os3,Bloodlinc,C130046K22Rik,C1ql1,Ccdc103,Ccdc43,Dcakd,Efcab15,Eftud2,Fam171a2,Fam187a,Fmnl1,Fzd2,Gfap,Gjc1,Gm11627,Gm884,Gosr2,Gpatch8,Grn,Hexim1,Hexim2,Higd1b,Itga2b,Kif18b,Lyzl6,Map3k14,Meioc,Mir6930,Mir6931,Nmt1,Nsf,Plcd3,Plekhm1,Rprml,Rundc3a,Slc25a39,Spata32,Wnt3,Wnt9b",0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1019,1051,chr11,",Arf,Cdc,Crhr,Efcab,Gm,Itgb,Kansl,Mapt,Mettl,Mrc,Myl,Nsf,Sppl,Tlk","1700052K11Rik,Arf2,Cdc27,Crhr1,Efcab3,Gm11665,Itgb3,Kansl1,Mapt,Mettl2,Mrc2,Myl4,Nsf,Sppl2c,Tlk2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,1052,chr11,"Ace,Ccdc,Cd,Cep,Cyb,Dcaf,Ddx,Ern,Ftsj,Gh,Gm,Icam,Kcnh,Limd,Map,March,Milr,Mir,Pecam,Polg,Prr,Psmc,Scn,Smarcd,Smurf,Snord,Strada,Taco,Tanc,Tcam,Tex","Ace,Ace3,Ccdc47,Cd79b,Cep95,Cyb561,Dcaf7,Ddx42,Ddx5,Ern1,Ftsj3,Gh,Gm11651,Icam2,Kcnh6,Limd2,Map3k3,March10,Milr1,Mir3064,Pecam1,Polg2,Prr29,Psmc5,Scn4a,Smarcd2,Smurf2,Snord104,Strada,Taco1,Tanc2,Tcam1,Tex2",0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1021,1053,chr11,",Bptf,Cacng,Gm,Helz,Kpna,Mir,Nol,Pitpnc,Prkca,Psmd,Smurf","1810010H24Rik,Bptf,Cacng1,Cacng4,Cacng5,Gm11715,Helz,Kpna2,Mir6932,Mir7223,Nol11,Pitpnc1,Prkca,Psmd12,Smurf2",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,1054,chr11,",Amz,Apoh,Arsg,Axin,Cep,E,Fam,Gm,Gna,Prkar,Rgs,Slc,Wipi","1700012B07Rik,1700023C21Rik,1700096J18Rik,Amz2,Apoh,Arsg,Axin2,Cep112,E030025P04Rik,Fam20a,Gm11696,Gm45916,Gna13,Prkar1a,Rgs9,Slc16a6,Wipi1",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1023,1055,chr11,"Abca,Kcnj,Map","Abca5,Abca6,Abca8a,Abca8b,Abca9,Kcnj16,Kcnj2,Map2k6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,1056,chr11,",BC,Gm,Sox","1700012H19Rik,BC006965,Gm11681,Sox9",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,1057,chr11,",Cdc,Cog,Cpsf,D,Fam,Sdk,Slc,Sstr","1700092K14Rik,2610035D17Rik,4732490B19Rik,Cdc42ep4,Cog1,Cpsf4l,D11Wsu47e,Fam104a,Sdk2,Slc39a11,Sstr2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1026,1058,chr11,",Armc,Atp,Btbd,Caskin,Cd,Cdr,Dnaic,Fads,Fdxr,Gga,Gm,Gpr,Gprc,Grb,Grin,Hid,Jpt,Kctd,Kif,Llgl,Mif,Mir,Mrpl,Mrps,Nat,Nt,Nup,Otop,Rab,Rpl,Slc,Sumo,Tmem,Trim,Tsen,Ttyh,Ush","4932435O22Rik,Armc7,Atp5h,Btbd17,Caskin2,Cd300a,Cd300c,Cd300c2,Cd300e,Cd300lb,Cd300ld,Cd300ld3,Cd300ld4,Cd300ld5,Cd300lf,Cdr2l,Dnaic2,Fads6,Fdxr,Gga3,Gm11694,Gpr142,Gprc5c,Grb2,Grin2c,Hid1,Jpt1,Kctd2,Kif19a,Llgl2,Mif4gd,Mir3968,Mir5621,Mrpl58,Mrps7,Nat9,Nt5c,Nup85,Otop2,Otop3,Rab37,Rpl38,Slc16a5,Slc25a19,Slc9a3r1,Sumo2,Tmem104,Tmem94,Trim80,Tsen54,Ttyh2,Ush1g",1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1027,1059,chr11,"Aanat,Acox,B,BC,Cdk,Cygb,Evpl,Exoc,Fbf,Foxj,Galk,Galr,Gm,H,Itgb,Jmjd,Mettl,Mfsd,Mgat,Mir,Mrpl,Mxra,Prcd,Prpsap,Qrich,Recql,Rhbdf,Rnf,Sap,Sec,Sept,Smim,Snhg,Snord,Sphk,Srp,Srsf,St,Ten,Trim,Ubald,Ube,Unc,Unk,Wbp","Aanat,Acox1,B230344G16Rik,BC018473,Cdk3,Cygb,Evpl,Exoc7,Fbf1,Foxj1,Galk1,Galr2,Gm7367,H3f3b,Itgb4,Jmjd6,Mettl23,Mfsd11,Mgat5b,Mir6516,Mrpl38,Mxra7,Prcd,Prpsap1,Qrich2,Recql5,Rhbdf2,Rnf157,Sap30bp,Sec14l1,Sept9,Smim5,Smim6,Snhg16,Snhg20,Snord1a,Snord1b,Snord1c,Sphk1,Srp68,Srsf2,St6galnac1,St6galnac2,Ten1,Trim47,Trim65,Ubald2,Ube2o,Unc13d,Unk,Wbp2",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1028,1060,chr11,",Afmid,Birc,C,Cant,Cep,Cyth,Dnah,Engase,Gm,Lgals,Mir,Pgs,Rbfox,Socs,Syngr,Tha,Timp,Tk,Tmc,Tmem,Tnrc,Usp","2900041M22Rik,6030468B19Rik,Afmid,Birc5,C1qtnf1,Cant1,Cep295nl,Cyth1,Dnah17,Engase,Gm11729,Gm11733,Gm11747,Gm8624,Lgals3bp,Mir6933,Pgs1,Rbfox3,Socs3,Syngr2,Tha1,Timp2,Tk1,Tmc6,Tmc8,Tmem235,Tnrc6c,Usp36",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1029,1061,chr11,",A,Aatk,Actg,Bahcc,Baiap,Card,Cbx,Ccdc,Cep,Chmp,Eif,Endov,Enpp,Faap,Fscn,Gaa,Gm,Mir,Ndufaf,Nptx,Rbfox,Rnf,Rptor,Rptoros,Sgsh,Slc,Tbc,Tepsin","0610009L18Rik,2810410L24Rik,2900052L18Rik,A930037H05Rik,Aatk,Actg1,Bahcc1,Baiap2,Card14,Cbx2,Cbx4,Cbx8,Ccdc40,Cep131,Chmp6,Eif4a3,Endov,Enpp7,Faap100,Fscn2,Gaa,Gm11762,Mir1932,Mir3065,Mir338,Mir6934,Mir6935,Ndufaf8,Nptx1,Rbfox3,Rnf213,Rptor,Rptoros,Sgsh,Slc26a11,Slc38a10,Tbc1d16,Tepsin",0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1030,1062,chr11,"Alyref,Anapc,Arhgdia,Arl,Aspscr,B,Cbr,Ccdc,Cd,Cenpx,Csnk,Cybc,Dcxr,Dus,Faap,Fasn,Fn,Foxk,Gcgr,Gps,Hexdc,Hgs,Lrrc,Mafg,Mcrip,Metrnl,Mir,Mrpl,Myadml,Narf,Notum,Npb,Nploc,Ogfod,Oxld,P,Pcyt,Pde,Ppp,Ptchd,Pycr,Rab,Rac,Rfng,Sectm,Sirt,Slc,Tbcd,Tex,Tspan,Uts,Wdr,Zfp","Alyref,Anapc11,Arhgdia,Arl16,Aspscr1,B3gntl1,Cbr2,Ccdc137,Ccdc57,Cd7,Cenpx,Csnk1d,Cybc1,Dcxr,Dus1l,Faap100,Fasn,Fn3k,Fn3krp,Foxk2,Gcgr,Gps1,Hexdc,Hgs,Lrrc45,Mafg,Mcrip1,Metrnl,Mir6936,Mir7236,Mrpl12,Myadml2,Narf,Notum,Npb,Nploc4,Ogfod3,Oxld1,P4hb,Pcyt2,Pde6g,Ppp1r27,Ptchd3,Pycr1,Rab40b,Rac3,Rfng,Sectm1a,Sectm1b,Sirt7,Slc16a3,Slc25a10,Tbcd,Tex19.1,Tex19.2,Tspan10,Uts2r,Wdr45b,Zfp750",0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1031,1063,chr12,",Adcy,Asxl,Cenpo,Dnajc,Dnmt,Dtnb,Efr,Gm,I,Kif,Ncoa,Pomc,Ptrhd,Rab","1110002L01Rik,Adcy3,Asxl2,Cenpo,Dnajc27,Dnmt3a,Dnmt3aos,Dtnb,Efr3b,Gm31938,I920046F24Rik,Kif3c,Ncoa1,Pomc,Ptrhd1,Rab10,Rab10os",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,1064,chr12,",Atad,Fam,Fkbp,Gm,Itsn,Klhl,Mfsd,Pfn,Sf,Ubxn,Wdcp","2810032G03Rik,Atad2b,Fam228a,Fam228b,Fkbp1b,Gm31938,Itsn2,Klhl29,Mfsd2b,Pfn4,Sf3b6,Ubxn2a,Wdcp",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,1065,chr12,,1700101O22Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,1066,chr12,"Apob,Gdf,Hs,Laptm,Ldah,Matn,Pum,Rhob,Sdc,Slc,Wdr","Apob,Gdf7,Hs1bp3,Laptm4a,Ldah,Matn3,Pum2,Rhob,Sdc1,Slc7a15,Wdr35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1035,1067,chr12,",Gm,Nt,Osr,Rdh,Ttc,Wdr","1700022H16Rik,Gm38407,Nt5c1b,Osr1,Rdh14,Ttc32,Wdr35",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1036,1068,chr12,",Gen,Gm,Kcns,Mir,Msgn,Rad,Smc,Tubb,Vsnl","4930511A02Rik,7420701I03Rik,9530020I12Rik,Gen1,Gm38407,Kcns3,Mir7675,Msgn1,Rad51ap2,Smc6,Tubb2a-ps2,Vsnl1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,1069,chr12,",Ddx,Fam,Gm,Mycn,Nbas","4921511I17Rik,Ddx1,Fam49a,Gm34637,Mycn,Nbas",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,1070,chr12,",Gm,Lratd,Nbas","4930448C13Rik,Gm16497,Gm35725,Lratd1,Nbas",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,1071,chr12,",Mir,Trib","4930448C13Rik,Mir6387,Trib2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,1072,chr12,",Atp,E,Greb,Hpcal,Kcnf,Lpin,Mir,Nol,Ntsr,Odc,Pdia,Pqlc,Rock","2410004P03Rik,Atp6v1c2,E2f6,Greb1,Hpcal1,Kcnf1,Lpin1,Mir3066,Nol10,Ntsr2,Odc1,Pdia6,Pqlc3,Rock2",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,1073,chr12,",Adam,Asap,Cpsf,Gm,Iah,Itgb,Ywhaq","1700030C10Rik,Adam17,Asap2,Cpsf3,Gm4425,Iah1,Itgb1bp1,Ywhaq",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,1074,chr12,"Cys,Gm,Grhl,Id,Kidins,Klf,Mboat,Rrm,Taf","Cys1,Gm17746,Grhl1,Id2,Kidins220,Klf11,Mboat2,Rrm2,Taf1b",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,1075,chr12,",Cmpk,Gm,Mir,Rnf,Rsad","4930480M12Rik,4930549C15Rik,4933409F18Rik,Cmpk2,Gm20187,Gm29687,Gm29968,Gm9866,Mir6538,Rnf144a,Rsad2",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1044,1076,chr12,"Adi,Allc,Colec,Dcdc,Eipr,Mir,Rnaseh,Rps,Sox,Trappc","Adi1,Allc,Colec11,Dcdc2c,Eipr1,Mir6937,Rnaseh1,Rps7,Sox11,Trappc12",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,1077,chr12,"C,Eipr,Gm,Myt,Pxdn,Sntg,Tpo","C630031E19Rik,Eipr1,Gm31333,Gm31508,Myt1l,Pxdn,Sntg2,Tpo",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,1078,chr12,",Acp,Alkal,Bcap,Cbll,Cog,Dld,Dus,Fam,Gpr,Lamb,Sh,Slc,Sntg,Tmem","2310016D03Rik,6030469F06Rik,Acp1,Alkal2,Bcap29,Cbll1,Cog5,Dld,Dus4l,Fam110c,Gpr22,Lamb1,Sh3yl1,Slc26a3,Slc26a4,Sntg2,Tmem18",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1047,1079,chr12,",Atxn,Ccdc,Cdhr,Cog,F,Gdap,Hbp,Nampt,Pik,Prkar,Sypl","4933406C10Rik,Atxn7l1,Ccdc71l,Cdhr3,Cog5,F730043M19Rik,Gdap10,Hbp1,Nampt,Pik3cg,Prkar2b,Sypl",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
