200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,MLI1_pol_ass,MLI1_spk_ass,Granule_pol_ass,Granule_spk_ass,log2FC_G2M
chr11-g142,chr11,28400000,28600000,0.38493,Ccdc85a,1.0,198641,198641.0,198641.0,198641.0,198641.0,11,0,0,0,0,-2.480398708517679
chr11-g146,chr11,29200000,29400000,0.3985999999999999,"Ppp4r3b, Cfap36, Ccdc88a",3.0,"47822, 25737, 132477",132477.0,25737.0,68678.66666666667,47822.0,11,0,0,0,0,-4.0658000662907705
chr11-g147,chr11,29400000,29600000,0.38048,"Ccdc88a, Prorsd1, Mtif2, Clhc1, Rps27a",5.0,"132477, 3277, 19051, 30403, 2199",132477.0,2199.0,37481.4,19051.0,11,0,0,0,0,-4.0658000662907705
chr11-g162,chr11,32400000,32600000,0.46073,"Sh3pxd2b, Ubtd2, Efcab9, Stk10",4.0,"80349, 63340, 4842, 91330",91330.0,4842.0,59965.25,71844.5,11,0,0,0,0,3.9594210110951216
chr11-g163,chr11,32600000,32800000,0.453935,"Stk10, Fbxw11",2.0,"91330, 104260",104260.0,91330.0,97795.0,97795.0,11,0,0,0,0,3.796482516643549
chr11-g171,chr11,34200000,34400000,0.4577599999999999,"Foxi1, Dock2, Insyn2b",3.0,"3749, 557085, 107819",557085.0,3749.0,222884.3333333333,107819.0,11,0,0,0,0,-3.386635367588422
chr11-g172,chr11,34400000,34550000,0.4238266666666667,"Dock2, Insyn2b",2.0,"557085, 107819",557085.0,107819.0,332452.0,332452.0,11,0,0,0,0,-3.386635367588422
chr11-g173,chr11,34675000,34800000,0.412472,Dock2,1.0,557085,557085.0,557085.0,557085.0,557085.0,11,0,0,0,0,-3.386635367588422
chr11-g175,chr11,35000000,35200000,0.438885,Slit3,1.0,587052,587052.0,587052.0,587052.0,587052.0,11,0,0,0,0,6.25774739921162
chr11-g176,chr11,35200000,35400000,0.46425,Slit3,1.0,587052,587052.0,587052.0,587052.0,587052.0,11,0,0,0,0,6.25774739921162
chr11-g177,chr11,35400000,35600000,0.460605,Slit3,1.0,587052,587052.0,587052.0,587052.0,587052.0,11,0,0,0,0,6.25774739921162
chr11-g178,chr11,35600000,35800000,0.467245,"Slit3, Mir218-2, Pank3, Mir103-1, Fbll1",5.0,"587052, 110, 21791, 86, 1505",587052.0,86.0,122108.8,1505.0,11,0,0,0,0,6.25774739921162
chr11-g211,chr11,42200000,42400000,0.36657,Gabra6,1.0,14636,14636.0,14636.0,14636.0,14636.0,11,0,0,0,0,6.526600750331959
chr11-g223,chr11,44600000,44800000,0.427215,Ebf1,1.0,389997,389997.0,389997.0,389997.0,389997.0,11,0,0,0,0,6.696461621082363
chr11-g224,chr11,44800000,45000000,0.42421,Ebf1,1.0,389997,389997.0,389997.0,389997.0,389997.0,11,0,0,0,0,6.696461621082363
chr11-g225,chr11,45000000,45200000,0.40972,"Ebf1, Gm12159",2.0,"389997, 14063",389997.0,14063.0,202030.0,202030.0,11,0,0,0,0,6.696461621082363
chr11-g229,chr11,45800000,46000000,0.4374249999999999,"F630206G17Rik, Clint1, Lsm11, Thg1l, Sox30",5.0,"34796, 58657, 16667, 10198, 37683",58657.0,10198.0,31600.2,34796.0,11,0,0,0,0,-3.129576723522917
chr11-g230,chr11,46000000,46200000,0.453155,"Sox30, Adam19, Mir8100, Nipal4, Mir7239, Cyfip2",6.0,"37683, 91364, 121, 18205, 57, 119011",119011.0,57.0,44406.833333333336,27944.0,11,0,0,0,0,-2.508007722325688
chr11-g234,chr11,46800000,47000000,0.40534,"Timd4, Sgcd",2.0,"33535, 408247",408247.0,33535.0,220891.0,220891.0,11,0,0,0,0,-5.988653370870259
chr11-g235,chr11,47000000,47200000,0.4024150000000001,Sgcd,1.0,408247,408247.0,408247.0,408247.0,408247.0,11,0,0,0,0,-5.988653370870259
chr11-g236,chr11,47200000,47400000,0.404885,Sgcd,1.0,408247,408247.0,408247.0,408247.0,408247.0,11,0,0,0,0,-5.988653370870259
chr11-g237,chr11,47400000,47600000,0.3916699999999999,,,,,,,,11,0,0,0,0,-5.988653370870259
chr11-g238,chr11,47600000,47800000,0.395725,,,,,,,,11,0,0,0,0,-5.988653370870259
chr11-g239,chr11,47800000,48000000,0.392035,,,,,,,,11,0,0,0,0,-5.988653370870259
chr11-g253,chr11,50600000,50800000,0.4879699999999999,Adamts2,1.0,205489,205489.0,205489.0,205489.0,205489.0,11,0,0,0,0,-5.60756793243515
chr11-g254,chr11,50800000,51000000,0.44776,"Adamts2, Zfp354c, Zfp879, Grm6, Zfp454, Zfp2, Zfp354b, Olfr1378, Prop1, Olfr1377",10.0,"205489, 16647, 9522, 15524, 14779, 17465, 9850, 948, 2952, 924",205489.0,924.0,29410.0,12314.5,11,0,0,0,0,-5.60756793243515
chr11-g263,chr11,52600000,52800000,0.4638,Fstl4,1.0,422642,422642.0,422642.0,422642.0,422642.0,11,0,0,0,0,-2.31889558438772
chr11-g264,chr11,52800000,53000000,0.4551449999999999,Fstl4,1.0,422642,422642.0,422642.0,422642.0,422642.0,11,0,0,0,0,-2.31889558438772
chr11-g265,chr11,53000000,53200000,0.48221,"Fstl4, Gm11186",2.0,"422642, 8606",422642.0,8606.0,215624.0,215624.0,11,0,0,0,0,-2.31889558438772
chr11-g267,chr11,53400000,53600000,0.467935,"Aff4, Mir6920, Leap2, Gdf9, Uqcrq, Shroom1, Sowaha, Sept8, Kif3a",9.0,"71064, 71, 956, 4617, 2910, 10562, 3618, 29870, 36878",71064.0,71.0,17838.444444444445,4617.0,11,0,0,0,0,6.836666333712481
chr11-g269,chr11,53800000,54000000,0.455445,"Gm12216, Slc22a5, Slc22a21, Slc22a4",4.0,"73768, 27162, 30380, 44990",73768.0,27162.0,44075.0,37685.0,11,0,0,0,0,6.100226817873
chr11-g270,chr11,54000000,54200000,0.46785,"Slc22a4, Pdlim4, P4ha2, 4933405E24Rik",4.0,"44990, 14090, 30744, 35517",44990.0,14090.0,31335.25,33130.5,11,0,0,0,0,6.100226817873
chr11-g276,chr11,55200000,55400000,0.4808199999999999,"Slc36a1, Fat2, Sparc",3.0,"31991, 61648, 25922",61648.0,25922.0,39853.66666666666,31991.0,11,0,0,0,0,8.516985905187962
chr11-g305,chr11,61000000,61200000,0.479685,"Kcnj12, Tnfrsf13b, Usp22",3.0,"50704, 22855, 23279",50704.0,22855.0,32279.33333333333,23279.0,11,0,0,0,0,6.744069458374381
chr11-g307,chr11,61400000,61600000,0.468895,"Rnf112, Mfap4, Mapk7, B9d1, Epn2",5.0,"5564, 3275, 5455, 7788, 63805",63805.0,3275.0,17177.4,5564.0,11,0,0,0,0,3.353097793102763
chr11-g331,chr11,66200000,66400000,0.42313,"Gm12296, Shisa6",2.0,"133203, 314402",314402.0,133203.0,223802.5,223802.5,11,0,0,0,0,-6.874690378365284
chr11-g332,chr11,66400000,66600000,0.42916,Shisa6,1.0,314402,314402.0,314402.0,314402.0,314402.0,11,0,0,0,0,-6.874690378365284
chr11-g337,chr11,67400000,67600000,0.4624049999999999,Gas7,1.0,155995,155995.0,155995.0,155995.0,155995.0,11,0,0,0,0,4.825067848748063
chr11-g338,chr11,67600000,67800000,0.46515,"Gas7, Rcvrn, Glp2r, Gsg1l2, Dhrs7c",5.0,"155995, 8030, 64724, 15291, 17732",155995.0,8030.0,52354.4,17732.0,11,0,0,0,0,4.436547707958237
chr11-g341,chr11,68200000,68400000,0.48789,"Stx8, Mir6406, Ntn1",3.0,"240691, 120, 177463",240691.0,120.0,139424.66666666666,177463.0,11,0,0,0,0,-7.5527835498963585
chr11-g342,chr11,68400000,68600000,0.47049,"Pik3r5, Pik3r6, Mfsd6l, Ccdc42, Ccdc42os",5.0,"65722, 49677, 2060, 10915, 3694",65722.0,2060.0,26413.6,10915.0,11,0,0,0,0,-7.5527835498963585
chr11-g344,chr11,68800000,69000000,0.46552,"Myh10, Ndel1, Rnf222, Gm15772, Rpl26, Odf4, Arhgef15, Slc25a35, Rangrf, Mir3062, Pfas",11.0,"124710, 31690, 6463, 2946, 2969, 5247, 13734, 4385, 2702, 105, 22760",124710.0,105.0,19791.90909090909,5247.0,11,0,0,0,0,-2.935877486308176
chr11-g346,chr11,69200000,69400000,0.4801549999999999,"Gucy2e, Cntrob, Trappc1, Rnf227, Kcnab3, Chd3, Naa38, Tmem88, Cyb5d1, Kdm6b",10.0,"18906, 24378, 1808, 1879, 6784, 26154, 881, 1719, 4170, 17677",26154.0,881.0,10435.6,5477.0,11,0,0,0,0,-2.69479580337002
chr11-g348,chr11,69600000,69800000,0.4791499999999999,"Atp1b2, Sat2, Shbg, Fxr2, Mir467f, Sox15, Mir1934, Cd68, Mpdu1, Eif4a1, Senp3, Tnfsf13, Tnfsfm13, Tnfsf12, Polr2a, Zbtb4, Slc35g3, Chrnb1, Fgf11",19.0,"6233, 1827, 3090, 20327, 120, 1691, 83, 1958, 5951, 5488, 8975, 2978, 13522, 9859, 24635, 18115, 1959, 11902, 6213",24635.0,83.0,7627.684210526316,5951.0,11,0,0,0,0,-3.730343154110829
chr11-g349,chr11,69800000,70000000,0.5069250000000001,"Fgf11, G630025P09Rik, Spem1, Spem2, Tmem102, Nlgn2, Plscr3, Tmem256, Tnk1, Acap1, Mir6924, Kctd11, Tmem95, 2810408A11Rik, Gps2, Neurl4, Eif5a, Ybx2, Slc2a4, Cldn7, Elp5, Phf23, Gabarap, Ctdnep1",24.0,"6213, 2370, 1295, 1898, 2030, 14662, 5442, 1034, 8168, 13973, 63, 2722, 2002, 3636, 2575, 12009, 5247, 5276, 5912, 2466, 13010, 4246, 3580, 9433",14662.0,63.0,5385.916666666667,3941.0,11,0,0,0,0,-3.730343154110829
chr11-g362,chr11,72400000,72600000,0.48971,"Smtnl2, Ggt6, Mybbp1a, Spns2, Spns3",5.0,"21600, 2879, 10444, 38283, 52091",52091.0,2879.0,25059.4,21600.0,11,0,0,0,0,-5.338559632728568
chr11-g375,chr11,75000000,75200000,0.44982,"Smg6, Mir132, Mir212, Hic1, Rtn4rl1, Dph1, Ovca2",7.0,"238595, 66, 91, 5691, 73770, 12841, 2866",238595.0,66.0,47702.857142857145,5691.0,11,0,0,0,0,5.535004702853418
chr11-g376,chr11,75200000,75400000,0.46841,"Rtn4rl1, Rpa1, Smyd4",3.0,"73770, 48125, 57273",73770.0,48125.0,59722.66666666666,57273.0,11,0,0,0,0,5.535004702853418
chr11-g381,chr11,76200000,76400000,0.4721299999999999,"Dbil5, Fam57a, Gemin4, Glod4, Mrm3, Nxn",6.0,"1053, 6202, 7002, 23305, 6887, 141916",141916.0,1053.0,31060.83333333333,6944.5,11,0,0,0,0,5.301172409919247
chr11-g387,chr11,77400000,77600000,0.4373649999999999,"Ssh2, Coro6, Mir12181, Ankrd13b, Git1, Abhd15, Trp53i13, Taok1",8.0,"243795, 7904, 57, 19558, 14363, 5512, 5175, 78654",243795.0,57.0,46877.25,11133.5,11,0,0,0,0,-3.5891821795483363
chr11-g390,chr11,78000000,78200000,0.47058,"Phf12, Flot2, Dhrs13, Dhrs13os, Mir451a, Mir144, Mir451b, Eral1, Fam222b, Traf4, Nek8, Tlcd1, Proca1, Mir7653, Rab34, Snord4a, Snord42a, Snord42b, Rpl23a",19.0,"47720, 22504, 5552, 2660, 72, 66, 72, 7008, 62650, 7128, 10561, 2162, 11062, 61, 3446, 70, 45, 55, 2649",62650.0,45.0,9765.421052631578,2660.0,11,0,0,0,0,-4.180835454620677
chr11-g397,chr11,79400000,79600000,0.40811,"Nf1, AU040972, Evi2b, Omg, Evi2, Evi2a, Rab11fip4",7.0,"241718, 2309, 10378, 3101, 17225, 4049, 102801",241718.0,2309.0,54511.57142857143,10378.0,11,0,0,0,0,-2.0437646865729278
chr11-g404,chr11,80800000,81000000,0.469745,"Tmem98, Spaca3, 4930507D10Rik, Asic2",4.0,"11668, 9426, 7920, 1088232",1088232.0,7920.0,279311.5,10547.0,11,0,0,0,0,-4.146698032898427
chr11-g405,chr11,81000000,81200000,0.4600849999999999,Asic2,1.0,1088232,1088232.0,1088232.0,1088232.0,1088232.0,11,0,0,0,0,-4.161232027980983
chr11-g406,chr11,81200000,81400000,0.450785,Asic2,1.0,1088232,1088232.0,1088232.0,1088232.0,1088232.0,11,0,0,0,0,-4.146698032898427
chr11-g407,chr11,81400000,81600000,0.4487699999999999,"Asic2, 1700071K01Rik",2.0,"1088232, 1038",1088232.0,1038.0,544635.0,544635.0,11,0,0,0,0,-4.146698032898427
chr11-g408,chr11,81600000,81800000,0.448565,Asic2,1.0,1088232,1088232.0,1088232.0,1088232.0,1088232.0,11,0,0,0,0,-4.146698032898427
chr11-g409,chr11,81800000,82000000,0.4473299999999999,"Asic2, 5530401A14Rik",2.0,"1088232, 33906",1088232.0,33906.0,561069.0,561069.0,11,0,0,0,0,-4.146698032898427
chr11-g424,chr11,84800000,85000000,0.458725,"Mrm1, Dhrs11, 4930502E09Rik, Ggnbp2, Ggnbp2os, Myo19, Pigw, Znhit3, Car4, Usp32",10.0,"6455, 8276, 1691, 38430, 709, 31057, 3973, 5417, 8301, 155468",155468.0,709.0,25977.7,7365.5,11,0,0,0,0,6.242751094565682
chr11-g465,chr11,93000000,93200000,0.39399,Car10,1.0,502462,502462.0,502462.0,502462.0,502462.0,11,0,0,0,0,5.959363751398953
chr11-g466,chr11,93200000,93400000,0.393525,Car10,1.0,502462,502462.0,502462.0,502462.0,502462.0,11,0,0,0,0,5.959363751398953
chr11-g467,chr11,93400000,93600000,0.42988,Car10,1.0,502462,502462.0,502462.0,502462.0,502462.0,11,0,0,0,0,5.959363751398953
chr11-g468,chr11,93600000,93800000,0.4323149999999999,Car10,1.0,502462,502462.0,502462.0,502462.0,502462.0,11,0,0,0,0,5.959363751398953
chr11-g475,chr11,95000000,95200000,0.516315,"Ppp1r9b, Samd14, Pdk2, Itga3, Dlx3, Dlx4os, Dlx4",7.0,"15687, 16209, 15114, 32337, 5180, 13995, 5355",32337.0,5180.0,14839.57142857143,15114.0,11,0,0,0,0,2.3512327054132407
chr11-g490,chr11,98000000,98200000,0.4679199999999999,"Cacnb1, Rpl19, Stac2, Fbxl20, Med1",5.0,"17703, 3784, 16839, 67063, 35835",67063.0,3784.0,28244.8,17703.0,11,0,0,0,0,-6.3714152662300405
chr11-g502,chr11,100400000,100600000,0.48179,"Gm12348, Fkbp10, P3h4, Nt5c3b, Klhl10, Klhl11, Mir7116, Acly, Ttc25, Cnp, Dnajc7",11.0,"5750, 9147, 6070, 19488, 15101, 10171, 70, 51649, 26959, 6801, 37333",51649.0,70.0,17139.909090909092,10171.0,11,0,0,0,0,-2.0875950248174795
chr11-g503,chr11,100600000,100800000,0.4971449999999999,"Dnajc7, Nkiras2, Zfp385c, Dhx58, Hspb9, Kat2a, Rab5c, Kcnh4, Hcrt, Ghdc, Stat5b",11.0,"37333, 4648, 64924, 9388, 647, 7722, 23213, 19401, 1239, 4626, 69851",69851.0,647.0,22090.18181818182,9388.0,11,0,0,0,0,-4.303272952600799
chr11-g504,chr11,100800000,101000000,0.4678900000000001,"Stat5b, Stat5a, Stat3, Cavin1",4.0,"69851, 25514, 52735, 13882",69851.0,13882.0,40495.5,39124.5,11,0,0,0,0,2.21614737540746
chr11-g536,chr11,107200000,107400000,0.462555,Pitpnc1,1.0,262829,262829.0,262829.0,262829.0,262829.0,11,0,0,0,0,2.937028012052608
chr11-g537,chr11,107400000,107600000,0.453845,"Pitpnc1, Psmd12, Helz",3.0,"262829, 18509, 145894",262829.0,18509.0,142410.66666666666,145894.0,11,0,0,0,0,3.032609169116589
chr11-g538,chr11,107600000,107800000,0.4722449999999999,"Helz, Mir6932, Cacng1, Cacng4",4.0,"145894, 58, 13259, 62350",145894.0,58.0,55390.25,37804.5,11,0,0,0,0,-3.42455121262693
chr11-g539,chr11,107800000,108000000,0.472435,"Cacng5, Prkca, Mir7223",3.0,"40451, 410502, 69",410502.0,69.0,150340.66666666666,40451.0,11,0,0,0,0,-2.797510672671107
chr11-g540,chr11,108000000,108200000,0.44841,Prkca,1.0,410502,410502.0,410502.0,410502.0,410502.0,11,0,0,0,0,-2.801371485194404
chr11-g541,chr11,108200000,108400000,0.448725,"Prkca, Apoh",2.0,"410502, 19100",410502.0,19100.0,214801.0,214801.0,11,0,0,0,0,-2.797510672671107
chr11-g547,chr11,109400000,109600000,0.47137,"Gna13, Amz2, Gm45916, Arsg, Slc16a6, Wipi1",6.0,"38576, 11929, 13282, 99956, 22743, 37869",99956.0,11929.0,37392.5,30306.0,11,0,0,0,0,5.009189090568916
chr11-g548,chr11,109600000,109800000,0.450875,"Wipi1, Prkar1a, Fam20a, 1700012B07Rik",4.0,"37869, 20641, 49313, 39756",49313.0,20641.0,36894.75,38812.5,11,0,0,0,0,2.912051503044939
chr11-g549,chr11,109800000,110000000,0.426085,"1700012B07Rik, 1700023C21Rik, Abca8b",3.0,"39756, 2599, 63640",63640.0,2599.0,35331.666666666664,39756.0,11,0,0,0,0,4.954540665920264
chr11-g568,chr11,113600000,113800000,0.493795,"Slc39a11, Sstr2, Cog1, Fam104a, D11Wsu47e, Cpsf4l, Cdc42ep4, Sdk2",8.0,"405238, 6692, 12873, 22833, 10214, 11847, 24966, 286858",405238.0,6692.0,97690.125,17853.0,11,0,0,0,0,-6.106462513124438
chr11-g569,chr11,113800000,114000000,0.4991699999999999,Sdk2,1.0,286858,286858.0,286858.0,286858.0,286858.0,11,0,1,0,0,-6.106462513124438
chr11-g570,chr11,114000000,114200000,0.489455,"Sdk2, 1700092K14Rik",2.0,"286858, 942",286858.0,942.0,143900.0,143900.0,11,0,1,0,0,-6.106462513124438
chr11-g573,chr11,114600000,114800000,0.504135,"Rpl38, Ttyh2, Dnaic2, Kif19a, Gpr142, Btbd17",6.0,"3754, 45517, 30471, 25187, 7822, 5224",45517.0,3754.0,19662.5,16504.5,11,0,1,0,0,2.915281656944644
chr11-g574,chr11,114800000,115000000,0.4758949999999999,"Gpr142, Gprc5c, Cd300a, Cd300lb, Cd300c, Cd300ld, Cd300c2",7.0,"7822, 17067, 11901, 11593, 4403, 7441, 5112",17067.0,4403.0,9334.142857142857,7822.0,11,0,0,0,0,5.412443037062226
chr11-g575,chr11,115000000,115200000,0.485215,"Cd300c2, Cd300ld4, Cd300ld5, Cd300ld3, Cd300e, Rab37, Cd300lf, Slc9a3r1, Tmem104, Nat9",10.0,"5112, 6244, 6244, 6227, 10123, 70810, 17779, 17838, 59539, 5028",70810.0,5028.0,20494.4,8183.5,11,0,0,0,0,7.918899641489265
chr11-g581,chr11,116200000,116400000,0.50573,"Ten1, Cdk3, Evpl, Srp68, Galr2, Exoc7, Foxj1, Rnf157",8.0,"16464, 4286, 17533, 29052, 3000, 18753, 4651, 76688",76688.0,3000.0,21303.375,16998.5,11,0,0,0,0,-3.4817804057184665
chr11-g582,chr11,116400000,116600000,0.502105,"Rnf157, Ubald2, Gm7367, Qrich2, Prpsap1, Sphk1, Ube2o, Aanat, Rhbdf2",9.0,"76688, 4984, 4819, 13023, 19531, 4232, 43695, 3994, 28854",76688.0,3994.0,22202.222222222223,13023.0,11,0,0,0,0,-3.4817804057184665
chr11-g583,chr11,116600000,116800000,0.492865,"Rhbdf2, Cygb, Snhg16, Prcd, Snord1c, Snord1b, Snord1a, St6galnac2, BC018473, St6galnac1",10.0,"28854, 8719, 4139, 11282, 78, 77, 76, 17956, 5717, 10483",28854.0,76.0,8738.1,7218.0,11,0,0,0,0,-2.638267461321356
chr11-g584,chr11,116800000,117000000,0.50557,"Mxra7, Mettl23, Jmjd6, Srsf2, Mfsd11, Mgat5b",6.0,"21556, 6226, 6018, 3198, 21458, 68082",68082.0,3198.0,21089.666666666668,13842.0,11,0,0,0,0,-6.140243608136466
chr11-g592,chr11,118400000,118600000,0.528445,"Lgals3bp, Cant1, C1qtnf1, Gm11747, Engase, Rbfox3",6.0,"9213, 12830, 17982, 10796, 12375, 421838",421838.0,9213.0,80839.0,12602.5,11,0,0,0,0,5.828475947635615
chr11-g593,chr11,118600000,118800000,0.511895,Rbfox3,1.0,421838,421838.0,421838.0,421838.0,421838.0,11,0,0,0,0,5.828475947635615
chr11-g594,chr11,118800000,119000000,0.51091,"Rbfox3, Enpp7",2.0,"421838, 5041",421838.0,5041.0,213439.5,213439.5,11,0,0,0,0,5.828475947635615
chr11-g595,chr11,119000000,119200000,0.522705,"Cbx2, Cbx8, Cbx4, Tbc1d16, Mir6934",5.0,"8255, 2478, 8667, 85457, 62",85457.0,62.0,20983.8,8255.0,11,0,0,0,0,2.3038109996578355
chr11-g596,chr11,119200000,119400000,0.515295,"Tbc1d16, Ccdc40, Gaa, Eif4a3, Card14, Sgsh, Slc26a11, Mir1932, Rnf213",9.0,"85457, 36667, 17496, 11681, 37612, 12022, 25520, 90, 97320",97320.0,90.0,35985.0,25520.0,11,0,0,0,0,2.3038109996578355
chr11-g599,chr11,119800000,120000000,0.5084599999999999,"Rptor, Rptoros, Chmp6, Baiap2",4.0,"296687, 13555, 5743, 59527",296687.0,5743.0,93878.0,36541.0,11,0,0,0,0,-2.153729764345107
chr11-g600,chr11,120000000,120200000,0.528235,"Baiap2, Mir3065, Mir338, Aatk, Cep131, Ndufaf8, Tepsin, Slc38a10, 2810410L24Rik",9.0,"59527, 87, 98, 39830, 22398, 1491, 8210, 47401, 3207",59527.0,87.0,20249.88888888889,8210.0,11,0,0,0,0,-2.153729764345107
chr11-g603,chr11,120600000,120800000,0.5183300000000001,"Anapc11, Npb, Mir6936, Pcyt2, Sirt7, Mafg, Pycr1, Myadml2, Aspscr1, Notum, Lrrc45, Rac3, Cenpx, Dcxr, Cbr2, Gps1, Rfng, Dus1l",18.0,"9778, 624, 54, 7884, 6644, 5197, 4364, 2307, 36474, 7049, 7175, 2502, 2868, 2739, 2537, 4833, 3460, 7194",36474.0,54.0,6315.722222222223,4598.5,11,0,0,0,0,-3.2561669322848386
chr12-g61,chr12,12200000,12400000,0.43345,"Fam49a, 4921511I17Rik",2.0,"118789, 40954",118789.0,40954.0,79871.5,79871.5,12,0,0,0,0,-3.2541071022289665
chr12-g78,chr12,15600000,15800000,0.41239,Trib2,1.0,25059,25059.0,25059.0,25059.0,25059.0,12,0,0,0,0,-4.007772595174
chr12-g79,chr12,15800000,16000000,0.4219199999999999,"Trib2, Mir6387",2.0,"25059, 108",25059.0,108.0,12583.5,12583.5,12,0,0,0,0,-4.007772595174
chr12-g84,chr12,16800000,17000000,0.420125,"Greb1, E2f6, Rock2, Pqlc3",4.0,"130272, 15788, 93297, 11471",130272.0,11471.0,62707.0,54542.5,12,0,0,0,0,2.5514552523699496
chr12-g88,chr12,17600000,17800000,0.482785,Hpcal1,1.0,101120,101120.0,101120.0,101120.0,101120.0,12,0,0,0,0,3.5028220106497603
chr12-g124,chr12,24800000,25000000,0.442495,"Mboat2, Kidins220",2.0,"128701, 84766",128701.0,84766.0,106733.5,106733.5,12,0,0,0,0,-2.398321660656272
chr12-g125,chr12,25000000,25200000,0.46097,"Kidins220, Id2, Gm17746",3.0,"84766, 2294, 3101",84766.0,2294.0,30053.666666666668,3101.0,12,0,0,0,0,2.27848139076033
chr12-g154,chr12,30800000,31000000,0.407945,"Alkal2, Acp1, Sh3yl1",3.0,"9531, 18287, 48492",48492.0,9531.0,25436.666666666668,18287.0,12,0,0,1,0,-2.1764531510832907
chr12-g156,chr12,31200000,31400000,0.438725,"Lamb1, Dld",2.0,"64352, 19910",64352.0,19910.0,42131.0,42131.0,12,0,0,1,0,-4.71727862738045
chr12-g180,chr12,36000000,36200000,0.4217849999999999,"Agr2, Tspan13, Gm5434, Bzw2, Ankmy2",5.0,"11157, 27924, 1451, 64991, 40168",64991.0,1451.0,29138.2,27924.0,12,0,0,0,0,-2.089667834403483
chr12-g189,chr12,37800000,38000000,0.370905,Dgkb,1.0,754066,754066.0,754066.0,754066.0,754066.0,12,0,0,0,0,-2.2080307852315646
chr12-g190,chr12,38000000,38200000,0.36638,Dgkb,1.0,754066,754066.0,754066.0,754066.0,754066.0,12,0,0,0,0,-2.2080307852315646
chr12-g191,chr12,38200000,38400000,0.36238,Dgkb,1.0,754066,754066.0,754066.0,754066.0,754066.0,12,0,0,0,0,-2.2080307852315646
chr12-g192,chr12,38400000,38600000,0.37002,"Dgkb, 4930428E07Rik",2.0,"754066, 61713",754066.0,61713.0,407889.5,407889.5,12,0,0,0,0,-2.2080307852315646
chr12-g193,chr12,38600000,38800000,0.382425,"Dgkb, 4930428E07Rik, Etv1",3.0,"754066, 61713, 88134",754066.0,61713.0,301304.3333333333,88134.0,12,0,0,0,0,1.6993078156360788
chr12-g194,chr12,38800000,39000000,0.385215,Etv1,1.0,88134,88134.0,88134.0,88134.0,88134.0,12,0,0,0,0,6.300601377294759
chr12-g200,chr12,40000000,40200000,0.40675,"Arl4a, Scin, Lsmem1",3.0,"4697, 74458, 22930",74458.0,4697.0,34028.333333333336,22930.0,12,0,0,0,0,-4.045346803665814
chr12-g202,chr12,40400000,40600000,0.4115,"Zfp277, Dock4",2.0,"130745, 400436",400436.0,130745.0,265590.5,265590.5,12,0,0,0,0,3.1065319511717977
chr12-g203,chr12,40600000,40800000,0.40194,Dock4,1.0,400436,400436.0,400436.0,400436.0,400436.0,12,0,0,0,0,3.1065319511717977
chr12-g204,chr12,40800000,41000000,0.4192399999999999,Dock4,1.0,400436,400436.0,400436.0,400436.0,400436.0,12,0,0,0,0,3.1065319511717977
chr12-g207,chr12,41400000,41600000,0.36732,"Immp2l, Lrrn3",2.0,"931499, 34390",931499.0,34390.0,482944.5,482944.5,12,0,0,0,0,-2.6473286019741877
chr12-g221,chr12,44200000,44400000,0.40373,"Gm2027, Mir5627, Dnajb9, Pnpla8, Nrcam",5.0,"3025, 61, 4172, 44282, 272962",272962.0,61.0,64900.4,4172.0,12,0,0,0,0,2.1601871652649023
chr12-g222,chr12,44400000,44600000,0.39904,Nrcam,1.0,272962,272962.0,272962.0,272962.0,272962.0,12,0,0,0,0,2.1601871652649023
chr12-g223,chr12,44600000,44800000,0.4055699999999999,Nrcam,1.0,272962,272962.0,272962.0,272962.0,272962.0,12,0,0,0,0,2.1601871652649023
chr12-g266,chr12,53200000,53400000,0.4131599999999999,Npas3,1.0,823741,823741.0,823741.0,823741.0,823741.0,12,0,0,0,0,-5.645416752601534
chr12-g267,chr12,53400000,53600000,0.396245,Npas3,1.0,823741,823741.0,823741.0,823741.0,823741.0,12,0,0,0,0,-5.645416752601534
chr12-g268,chr12,53600000,53800000,0.413755,Npas3,1.0,823741,823741.0,823741.0,823741.0,823741.0,12,0,0,0,0,-5.645416752601534
chr12-g269,chr12,53800000,54000000,0.419,Npas3,1.0,823741,823741.0,823741.0,823741.0,823741.0,12,0,0,0,0,-5.645416752601534
chr12-g270,chr12,54000000,54200000,0.43978,"Npas3, Egln3",2.0,"823741, 24894",823741.0,24894.0,424317.5,424317.5,12,0,0,0,0,-5.645416752601534
chr12-g307,chr12,61400000,61600000,0.368965,"Gm20063, Lrfn5",2.0,"22161, 334765",334765.0,22161.0,178463.0,178463.0,12,0,0,0,0,-5.31502729182956
chr12-g308,chr12,61600000,61800000,0.36168,Lrfn5,1.0,334765,334765.0,334765.0,334765.0,334765.0,12,0,0,0,0,-5.31502729182956
chr12-g309,chr12,61800000,62000000,0.360425,Lrfn5,1.0,334765,334765.0,334765.0,334765.0,334765.0,12,0,0,0,0,-5.31502729182956
chr12-g332,chr12,66400000,66600000,0.36657,Mdga2,1.0,756491,756491.0,756491.0,756491.0,756491.0,12,0,0,0,0,-6.215781142713912
chr12-g333,chr12,66600000,66800000,0.358345,Mdga2,1.0,756491,756491.0,756491.0,756491.0,756491.0,12,0,0,0,0,-6.215781142713912
