200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,Purkinje_pol_ass,Purkinje_spk_ass,Granule_pol_ass,Granule_spk_ass,log2FC_G2P
chr11-g251,chr11,50200000,50400000,0.46036,"Mrnip, Sqstm1, Mir6919, Mgat4b, Ltc4s, Maml1, Canx, Mir804, Hnrnph1, Rufy1",10.0,"25265, 10669, 62, 9769, 2072, 36702, 31717, 95, 8851, 41840",41840.0,62.0,16704.2,10219.0,11,0,0,0,0,2.559932033103903
chr11-g255,chr11,51000000,51200000,0.43335,"Olfr51, Olfr1375, Olfr54, Zfp354a, 9230009I02Rik, Platr20",6.0,"924, 942, 942, 13543, 6749, 30586",30586.0,924.0,8947.666666666666,3845.5,11,0,0,0,0,2.699655683600346
chr11-g257,chr11,51400000,51600000,0.4896299999999999,"Col23a1, Phykpl",2.0,"294006, 18513",294006.0,18513.0,156259.5,156259.5,11,0,0,0,0,2.594230130110067
chr11-g258,chr11,51600000,51800000,0.454795,"Phykpl, Nhp2, Hnrnpab, Rmnd5b, N4bp3, D930048N14Rik, 0610009B22Rik, Sec24a, Sar1b",9.0,"18513, 3946, 6782, 12224, 7985, 6728, 3250, 64572, 28291",64572.0,3250.0,16921.222222222223,7985.0,11,0,0,0,0,2.594230130110067
chr11-g259,chr11,51800000,52000000,0.481045,"Jade2, Cdkn2aipnl, Ube2b",3.0,"44221, 9706, 15649",44221.0,9706.0,23192.0,15649.0,11,0,0,0,0,2.6105928901082742
chr11-g263,chr11,52600000,52800000,0.4638,Fstl4,1.0,422642,422642.0,422642.0,422642.0,422642.0,11,0,0,0,0,-2.690995365159248
chr11-g264,chr11,52800000,53000000,0.4551449999999999,Fstl4,1.0,422642,422642.0,422642.0,422642.0,422642.0,11,0,0,0,0,-2.690995365159248
chr11-g265,chr11,53000000,53200000,0.48221,"Fstl4, Gm11186",2.0,"422642, 8606",422642.0,8606.0,215624.0,215624.0,11,0,0,0,0,-2.690995365159248
chr11-g267,chr11,53400000,53600000,0.467935,"Aff4, Mir6920, Leap2, Gdf9, Uqcrq, Shroom1, Sowaha, Sept8, Kif3a",9.0,"71064, 71, 956, 4617, 2910, 10562, 3618, 29870, 36878",71064.0,71.0,17838.444444444445,4617.0,11,0,0,0,0,4.575666779382088
chr11-g269,chr11,53800000,54000000,0.455445,"Gm12216, Slc22a5, Slc22a21, Slc22a4",4.0,"73768, 27162, 30380, 44990",73768.0,27162.0,44075.0,37685.0,11,0,0,0,0,5.401519958621174
chr11-g270,chr11,54000000,54200000,0.46785,"Slc22a4, Pdlim4, P4ha2, 4933405E24Rik",4.0,"44990, 14090, 30744, 35517",44990.0,14090.0,31335.25,33130.5,11,0,0,0,0,5.401519958621174
chr11-g272,chr11,54400000,54600000,0.384345,"Meikin, Fnip1, Rapgef6",3.0,"56139, 80063, 176442",176442.0,56139.0,104214.66666666669,80063.0,11,0,0,0,0,2.2170332942732505
chr11-g273,chr11,54600000,54800000,0.4090249999999999,"Rapgef6, Cdc42se2",2.0,"176442, 70289",176442.0,70289.0,123365.5,123365.5,11,0,0,0,0,2.2170332942732505
chr11-g276,chr11,55200000,55400000,0.4808199999999999,"Slc36a1, Fat2, Sparc",3.0,"31991, 61648, 25922",61648.0,25922.0,39853.66666666666,31991.0,11,0,0,0,0,7.289967897446509
chr11-g285,chr11,57000000,57200000,0.44615,Gria1,1.0,318627,318627.0,318627.0,318627.0,318627.0,11,0,0,0,0,-4.459746160338462
chr11-g286,chr11,57200000,57400000,0.44105,Gria1,1.0,318627,318627.0,318627.0,318627.0,318627.0,11,0,0,0,0,-4.459746160338462
chr11-g288,chr11,57600000,57800000,0.492845,"4933424L21Rik, Galnt10, 2010001A14Rik",3.0,"25797, 142059, 5969",142059.0,5969.0,57941.66666666666,25797.0,11,0,0,0,0,-2.763958201243603
chr11-g297,chr11,59400000,59600000,0.464415,"Snap47, Jmjd4, Zfp867, Zkscan17, 4933439C10Rik, Nlrp3, Olfr222, Olfr223",8.0,"42894, 8523, 11278, 21120, 5733, 25385, 957, 960",42894.0,957.0,14606.25,9900.5,11,0,0,0,0,3.8247807477524223
chr11-g298,chr11,59600000,59800000,0.4583399999999999,"Olfr225, Mprip, 1700007J10Rik, Pld6, Flcn",5.0,"1260, 118366, 14238, 3765, 18632",118366.0,1260.0,31252.2,14238.0,11,0,0,0,0,2.2488722275103
chr11-g299,chr11,59800000,60000000,0.48036,"Flcn, Gm16062, Cops3, Nt5m, 1810063I02Rik, Med9, Med9os, Rasd1, Pemt",9.0,"18632, 8283, 21964, 28461, 391, 15093, 1256, 1764, 75876",75876.0,391.0,19080.0,15093.0,11,0,0,0,0,2.2488722275103
chr11-g304,chr11,60800000,61000000,0.47487,"Shmt1, Dhrs7b, Tmem11, Natd1, Map2k3os, Map2k3",6.0,"22369, 27793, 14587, 11547, 10927, 20758",27793.0,10927.0,17996.833333333332,17672.5,11,0,0,0,0,3.304954869864809
chr11-g305,chr11,61000000,61200000,0.479685,"Kcnj12, Tnfrsf13b, Usp22",3.0,"50704, 22855, 23279",50704.0,22855.0,32279.33333333333,23279.0,11,0,0,0,0,4.288688954322041
chr11-g306,chr11,61200000,61400000,0.46343,"Aldh3a1, Aldh3a2, Slc47a2, Slc47a1",4.0,"9675, 44112, 41230, 34676",44112.0,9675.0,32423.25,37953.0,11,0,0,0,0,2.354601574004401
chr11-g307,chr11,61400000,61600000,0.468895,"Rnf112, Mfap4, Mapk7, B9d1, Epn2",5.0,"5564, 3275, 5455, 7788, 63805",63805.0,3275.0,17177.4,5564.0,11,0,0,0,0,4.4758265521087015
chr11-g308,chr11,61600000,61800000,0.47312,"Grap, Slc5a10, Fam83g, Prpsap2, Ulk2",5.0,"19457, 48018, 25541, 32439, 79495",79495.0,19457.0,40990.0,32439.0,11,0,0,0,0,2.149839948326972
chr11-g309,chr11,61800000,62000000,0.41794,"Ulk2, Akap10, Specc1",3.0,"79495, 58951, 266251",266251.0,58951.0,134899.0,79495.0,11,0,0,0,0,4.500209837911282
chr11-g310,chr11,62000000,62200000,0.42822,Specc1,1.0,266251,266251.0,266251.0,266251.0,266251.0,11,0,0,0,0,8.973871843270713
chr11-g311,chr11,62200000,62400000,0.4305049999999999,"Specc1, Adora2b, Zswim7, Ttc19",4.0,"266251, 17469, 14172, 34952",266251.0,14172.0,83211.0,26210.5,11,0,0,0,0,7.240785076702058
chr11-g312,chr11,62400000,62600000,0.43682,"Ncor1, Pigl, Cenpv, Ubb, Trpv2",5.0,"55956, 1007, 14318, 2043, 25820",55956.0,1007.0,19828.8,14318.0,11,0,0,0,0,2.761775611380267
chr11-g313,chr11,62600000,62800000,0.45122,"Trpv2, Snord49a, Snord49b, 2410006H16Rik, Snord65, Lrrc75a, Mmgt2, Zfp287, Zfp286",9.0,"25820, 62, 63, 1930, 57, 43640, 17696, 17608, 11082",43640.0,57.0,13106.444444444443,11082.0,11,0,0,0,0,2.5674462455236973
chr11-g331,chr11,66200000,66400000,0.42313,"Gm12296, Shisa6",2.0,"133203, 314402",314402.0,133203.0,223802.5,223802.5,11,0,0,0,0,-7.192539315897387
chr11-g332,chr11,66400000,66600000,0.42916,Shisa6,1.0,314402,314402.0,314402.0,314402.0,314402.0,11,0,0,0,0,-7.192539315897387
chr11-g335,chr11,67000000,67200000,0.449295,"Tmem220, Adprm, Sco1, Mir6923, Myh3, 2310065F04Rik, Myh2",7.0,"10159, 14739, 14771, 72, 23992, 7620, 26491",26491.0,72.0,13977.714285714286,14739.0,11,0,0,0,0,2.205174222311216
chr11-g339,chr11,67800000,68000000,0.448005,"Dhrs7c, Usp43, Cfap52, Stx8",4.0,"17732, 67631, 40837, 240691",240691.0,17732.0,91722.75,54234.0,11,0,0,0,0,2.227640356531621
chr11-g340,chr11,68000000,68200000,0.446665,Stx8,1.0,240691,240691.0,240691.0,240691.0,240691.0,11,0,0,0,0,2.227640356531621
chr11-g341,chr11,68200000,68400000,0.48789,"Stx8, Mir6406, Ntn1",3.0,"240691, 120, 177463",240691.0,120.0,139424.66666666666,177463.0,11,0,0,0,0,2.227640356531621
chr11-g347,chr11,69400000,69600000,0.497545,"Kdm6b, Dnah2, Efnb3, Wrap53, Trp53, Atp1b2",6.0,"17677, 128300, 6146, 18497, 11515, 6233",128300.0,6146.0,31394.666666666668,14596.0,11,0,0,0,0,4.889606929201078
chr11-g348,chr11,69600000,69800000,0.4791499999999999,"Atp1b2, Sat2, Shbg, Fxr2, Mir467f, Sox15, Mir1934, Cd68, Mpdu1, Eif4a1, Senp3, Tnfsf13, Tnfsfm13, Tnfsf12, Polr2a, Zbtb4, Slc35g3, Chrnb1, Fgf11",19.0,"6233, 1827, 3090, 20327, 120, 1691, 83, 1958, 5951, 5488, 8975, 2978, 13522, 9859, 24635, 18115, 1959, 11902, 6213",24635.0,83.0,7627.684210526316,5951.0,11,0,0,0,0,2.675372661313591
chr11-g349,chr11,69800000,70000000,0.5069250000000001,"Fgf11, G630025P09Rik, Spem1, Spem2, Tmem102, Nlgn2, Plscr3, Tmem256, Tnk1, Acap1, Mir6924, Kctd11, Tmem95, 2810408A11Rik, Gps2, Neurl4, Eif5a, Ybx2, Slc2a4, Cldn7, Elp5, Phf23, Gabarap, Ctdnep1",24.0,"6213, 2370, 1295, 1898, 2030, 14662, 5442, 1034, 8168, 13973, 63, 2722, 2002, 3636, 2575, 12009, 5247, 5276, 5912, 2466, 13010, 4246, 3580, 9433",14662.0,63.0,5385.916666666667,3941.0,11,0,0,0,0,1.4051366794680478
chr11-g351,chr11,70200000,70400000,0.4670399999999999,"Slc16a11, Slc16a13, Bcl6b, Mir195a, Mir497, Mir497b, Rnasek, 0610010K14Rik, Alox12, Alox12e, Alox15, Pelp1",12.0,"2505, 4203, 5672, 94, 84, 125, 1730, 2711, 13914, 6920, 7885, 17151",17151.0,84.0,5249.5,3457.0,11,0,0,0,0,5.349596112333884
chr11-g352,chr11,70400000,70600000,0.468995,"Pelp1, Arrb2, Mir7115, Med11, Zmynd15, Cxcl16, Tm4sf5, Gltpd2, Vmo1, Pld2, Psmb6, Mink1",12.0,"17151, 8249, 64, 1815, 6769, 5596, 5910, 1528, 1101, 17839, 2502, 51602",51602.0,64.0,10010.5,5753.0,11,0,0,1,0,2.1943999576818465
chr11-g353,chr11,70600000,70800000,0.489145,"Mink1, 4930544D05Rik, Chrne, Gp1ba, Rnf167, Slc25a11, Eno3, Spag7, Pfn1, Camta2, Inca1, Mir6925, Kif1c, Zfp3, Scimp",15.0,"51602, 997, 4312, 4865, 4180, 3013, 5338, 5648, 2804, 18643, 11795, 70, 31423, 8482, 21630",51602.0,70.0,11653.466666666667,5338.0,11,0,0,0,0,2.2639689628802566
chr11-g358,chr11,71600000,71800000,0.457635,Wscd1,1.0,38965,38965.0,38965.0,38965.0,38965.0,11,0,0,1,0,6.956309193932237
chr11-g362,chr11,72400000,72600000,0.48971,"Smtnl2, Ggt6, Mybbp1a, Spns2, Spns3",5.0,"21600, 2879, 10444, 38283, 52091",52091.0,2879.0,25059.4,21600.0,11,0,0,0,0,-5.556010021474027
chr11-g364,chr11,72800000,73000000,0.455665,"Zzef1, Atp2a3, P2rx1",3.0,"130895, 31875, 16053",130895.0,16053.0,59607.66666666666,31875.0,11,0,0,0,0,-5.714799835548414
chr11-g365,chr11,73000000,73200000,0.4836399999999999,"P2rx1, Camkk1, 4732414G09Rik, Ncbp3, Itgae, Haspin, P2rx5, Tax1bp3, Shpk, Emc6, Ctns",11.0,"16053, 23078, 2986, 35713, 56867, 2811, 12158, 4964, 25025, 1540, 15447",56867.0,1540.0,17876.545454545456,15447.0,11,0,0,0,0,3.972028889294952
chr11-g374,chr11,74800000,75000000,0.4556999999999999,"Mettl16, Mnt, Sgsm2, Mir6926, Tsr1, Snord91a, Srr, Smg6",8.0,"47830, 14802, 47817, 68, 11261, 60, 21922, 238595",238595.0,60.0,47794.375,18362.0,11,0,0,0,0,2.208850769218846
chr11-g375,chr11,75000000,75200000,0.44982,"Smg6, Mir132, Mir212, Hic1, Rtn4rl1, Dph1, Ovca2",7.0,"238595, 66, 91, 5691, 73770, 12841, 2866",238595.0,66.0,47702.857142857145,5691.0,11,0,0,0,0,2.193186140727996
chr11-g377,chr11,75400000,75600000,0.4937549999999999,"Smyd4, Serpinf1, Serpinf2, Wdr81, Tlcd2, Mir22hg, Mir22, Prpf8, Scarf1, Rilp, Slc43a2, Mir3971, Pitpna, Gm12338",14.0,"57273, 12595, 7766, 13775, 2850, 5152, 95, 22671, 13040, 3073, 45461, 83, 40726, 586",57273.0,83.0,16081.857142857143,10180.5,11,0,0,0,0,2.9985156821227594
chr11-g378,chr11,75600000,75800000,0.4693199999999999,"Pitpna, Gm12338, Inpp5k, Myo1c, Crk, Ywhae, Doc2b, Gm12339",8.0,"40726, 586, 17846, 23126, 29170, 32955, 27790, 58104",58104.0,586.0,28787.875,28480.0,11,0,0,0,0,2.21326408391549
chr11-g381,chr11,76200000,76400000,0.4721299999999999,"Dbil5, Fam57a, Gemin4, Glod4, Mrm3, Nxn",6.0,"1053, 6202, 7002, 23305, 6887, 141916",141916.0,1053.0,31060.83333333333,6944.5,11,0,0,0,0,4.487066470272714
chr11-g382,chr11,76400000,76600000,0.4900199999999999,"Timm22, Abr",2.0,"9171, 161008",161008.0,9171.0,85089.5,85089.5,11,0,0,0,0,-4.733557506473728
chr11-g383,chr11,76600000,76800000,0.461505,"Bhlha9, Trarg1, Gosr1, Cpd",4.0,"1207, 18792, 36977, 69801",69801.0,1207.0,31694.25,27884.5,11,0,0,0,0,3.403511122486446
chr11-g384,chr11,76800000,77000000,0.4339449999999999,"Cpd, Tmigd1, Blmh, Slc6a4",4.0,"69801, 12042, 41734, 33747",69801.0,12042.0,39331.0,37740.5,11,0,0,0,0,3.378396802394535
chr11-g386,chr11,77200000,77400000,0.394065,Ssh2,1.0,243795,243795.0,243795.0,243795.0,243795.0,11,0,0,0,0,2.657491916212422
chr11-g387,chr11,77400000,77600000,0.4373649999999999,"Ssh2, Coro6, Mir12181, Ankrd13b, Git1, Abhd15, Trp53i13, Taok1",8.0,"243795, 7904, 57, 19558, 14363, 5512, 5175, 78654",243795.0,57.0,46877.25,11133.5,11,0,0,0,0,2.497353078154932
chr11-g389,chr11,77800000,78000000,0.5045850000000001,"Myo18a, Pipox, Gm11190, Sez6, Phf12",5.0,"88754, 13258, 17162, 48214, 47720",88754.0,13258.0,43021.6,47720.0,11,0,0,0,0,4.60627285336795
chr11-g390,chr11,78000000,78200000,0.47058,"Phf12, Flot2, Dhrs13, Dhrs13os, Mir451a, Mir144, Mir451b, Eral1, Fam222b, Traf4, Nek8, Tlcd1, Proca1, Mir7653, Rab34, Snord4a, Snord42a, Snord42b, Rpl23a",19.0,"47720, 22504, 5552, 2660, 72, 66, 72, 7008, 62650, 7128, 10561, 2162, 11062, 61, 3446, 70, 45, 55, 2649",62650.0,45.0,9765.421052631578,2660.0,11,0,0,0,0,2.715349599609292
chr11-g391,chr11,78200000,78400000,0.477835,"Proca1, Supt6, Sdf2, 2610507B11Rik, Rskr, Spag5, Aldoc, Unc119, Pigs, Foxn1, Slc13a2os, Slc13a2",12.0,"11062, 38955, 9751, 28872, 5965, 20867, 3581, 5670, 14355, 29032, 11173, 24959",38955.0,3581.0,17020.166666666668,12764.0,11,0,0,0,0,-2.2057517657765118
chr11-g392,chr11,78400000,78600000,0.471885,"Slc13a2os, Slc13a2, Slc46a1, Sarm1, Vtn, Poldip2, Sebox, Tmem199, Tnfaip1, Ift20, Tmem97, Nlk",12.0,"11173, 24959, 6245, 25425, 3206, 10441, 1569, 5114, 13411, 5372, 8919, 130258",130258.0,1569.0,20507.666666666668,9680.0,11,0,0,0,0,2.3151231745266068
chr11-g396,chr11,79200000,79400000,0.439495,"Wsb1, Nf1",2.0,"15314, 241718",241718.0,15314.0,128516.0,128516.0,11,0,0,0,0,2.1837936790375228
chr11-g399,chr11,79800000,80000000,0.45665,"Utp6, Suz12",2.0,"28432, 41018",41018.0,28432.0,34725.0,34725.0,11,1,0,0,0,2.4745759504945064
chr11-g400,chr11,80000000,80200000,0.42624,"Suz12, Crlf3, Atad5, Tefm, Adap2, Rnf135",6.0,"41018, 34499, 46392, 5476, 24666, 15887",46392.0,5476.0,27989.666666666668,29582.5,11,1,0,0,0,2.4745759504945064
chr11-g401,chr11,80200000,80400000,0.4447349999999999,"Rhot1, Rhbdl3, 5730455P16Rik, Zfp207",4.0,"58857, 55075, 17524, 12970",58857.0,12970.0,36106.5,36299.5,11,0,0,0,0,-2.3637714040089173
chr11-g411,chr11,82200000,82400000,0.4829549999999999,Tmem132e,1.0,57462,57462.0,57462.0,57462.0,57462.0,11,0,0,0,0,3.2470862161741665
chr11-g412,chr11,82400000,82600000,0.48284,Tmem132e,1.0,57462,57462.0,57462.0,57462.0,57462.0,11,0,0,0,0,3.2470862161741665
chr11-g414,chr11,82800000,83000000,0.469465,"Lig3, Rffl, Rad51d, Fndc8, Unc45b, Nle1, Slfn5os, Slfn5, Slfn9, Mir7679",10.0,"23166, 67392, 17562, 8593, 32154, 7628, 18341, 12749, 11528, 63",67392.0,63.0,19917.6,15155.5,11,0,0,0,0,2.761890854441999
chr11-g420,chr11,84000000,84200000,0.439275,"Synrg, Dusp14, Tada2a, Gm11437, Acaca",5.0,"80146, 20313, 50649, 19116, 206214",206214.0,19116.0,75287.6,50649.0,11,0,0,0,0,1.961167434830198
chr11-g424,chr11,84800000,85000000,0.458725,"Mrm1, Dhrs11, 4930502E09Rik, Ggnbp2, Ggnbp2os, Myo19, Pigw, Znhit3, Car4, Usp32",10.0,"6455, 8276, 1691, 38430, 709, 31057, 3973, 5417, 8301, 155468",155468.0,709.0,25977.7,7365.5,11,0,0,0,0,4.79664892709532
chr11-g426,chr11,85200000,85400000,0.431885,"Appbp2, Appbp2os, Ppm1d, Bcas3",4.0,"43811, 3139, 35818, 472895",472895.0,3139.0,138915.75,39814.5,11,0,0,0,0,2.412461942457941
chr11-g427,chr11,85400000,85600000,0.408865,Bcas3,1.0,472895,472895.0,472895.0,472895.0,472895.0,11,0,0,0,0,2.211232117849921
chr11-g428,chr11,85600000,85800000,0.4461799999999999,"Bcas3, Bcas3os1, Mir5110, Bcas3os2, 2610027K06Rik",5.0,"472895, 17545, 87, 8848, 40729",472895.0,87.0,108020.8,17545.0,11,0,0,0,0,2.204514788767369
chr11-g429,chr11,85800000,86000000,0.479505,"Bcas3, 2610027K06Rik, Tbx2, Tbx4",4.0,"472895, 40729, 9334, 29731",472895.0,9334.0,138172.25,35230.0,11,0,0,0,0,2.211232117849921
chr11-g434,chr11,86800000,87000000,0.45931,"Dhx40, Mir12182, Ypel2",3.0,"38812, 55, 57338",57338.0,55.0,32068.33333333333,38812.0,11,0,0,0,0,3.758730686831136
chr11-g438,chr11,87600000,87800000,0.46472,"Mtmr4, Hsf5, Rnf43, 1110028F11Rik, Supt4a, Mir142, Tspoap1, Mir142b, Mpo",9.0,"24137, 42379, 72453, 5804, 6072, 64, 25388, 115, 10629",72453.0,64.0,20782.33333333333,10629.0,11,0,0,0,0,2.1706708911312576
chr11-g440,chr11,88000000,88200000,0.475,"Srsf1, Vezf1, 2210416O15Rik, Cuedc1, Mrps23",5.0,"6385, 16451, 2050, 94995, 17402",94995.0,2050.0,27456.6,16451.0,11,0,0,0,0,3.2478656765202247
chr11-g441,chr11,88200000,88400000,0.478875,"Mrps23, Ccdc182, Msi2, Mir378b",4.0,"17402, 1219, 378896, 92",378896.0,92.0,99402.25,9310.5,11,0,0,0,0,2.3013503191924407
chr11-g444,chr11,88800000,89000000,0.47269,"Akap1, 4930556N13Rik, Scpep1os, Scpep1, Coil, 2210409E12Rik, Elobl, Trim25",8.0,"33795, 29792, 30134, 31423, 17679, 377, 2273, 20891",33795.0,377.0,20795.5,25341.5,11,0,0,0,0,3.373298357511564
chr11-g453,chr11,90600000,90800000,0.41294,"Stxbp4, Cox11, Tom1l1",3.0,"161616, 7794, 41912",161616.0,7794.0,70440.66666666667,41912.0,11,0,0,0,0,2.8282047858773387
chr11-g465,chr11,93000000,93200000,0.39399,Car10,1.0,502462,502462.0,502462.0,502462.0,502462.0,11,0,0,0,0,6.89836858057323
chr11-g466,chr11,93200000,93400000,0.393525,Car10,1.0,502462,502462.0,502462.0,502462.0,502462.0,11,0,0,0,0,6.89836858057323
chr11-g467,chr11,93400000,93600000,0.42988,Car10,1.0,502462,502462.0,502462.0,502462.0,502462.0,11,0,0,0,0,6.89836858057323
chr11-g468,chr11,93600000,93800000,0.4323149999999999,Car10,1.0,502462,502462.0,502462.0,502462.0,502462.0,11,0,0,0,0,6.89836858057323
chr11-g469,chr11,93800000,94000000,0.43142,"Utp18, Mbtd1, Nme2, Nme1, Spag9",5.0,"26524, 60819, 6443, 9597, 130003",130003.0,6443.0,46677.2,26524.0,11,0,0,0,0,2.107767149861815
chr11-g470,chr11,94000000,94200000,0.434165,Spag9,1.0,130003,130003.0,130003.0,130003.0,130003.0,11,0,0,0,0,2.107767149861815
chr11-g472,chr11,94400000,94600000,0.5065399999999999,"Cacna1g, Spata20, Epn3, Mycbpap, Rsad1, Chad, Acsf2",7.0,"65808, 6407, 10376, 20156, 9410, 4081, 44685",65808.0,4081.0,22989.0,10376.0,11,0,0,0,0,-1.857464170838142
chr11-g473,chr11,94600000,94800000,0.472285,"Acsf2, Lrrc59, Eme1, Mrpl27, Xylt2, Gm11541, Gm11545, Tmem92",8.0,"44685, 15447, 8771, 6297, 13647, 10002, 6047, 5487",44685.0,5487.0,13797.875,9386.5,11,0,0,0,0,2.5420831130051464
chr11-g475,chr11,95000000,95200000,0.516315,"Ppp1r9b, Samd14, Pdk2, Itga3, Dlx3, Dlx4os, Dlx4",7.0,"15687, 16209, 15114, 32337, 5180, 13995, 5355",32337.0,5180.0,14839.57142857143,15114.0,11,0,0,0,0,4.772616982788428
chr11-g476,chr11,95200000,95400000,0.483015,"Tac4, Kat7, Gm11520, Fam117a, Slc35b1",5.0,"7737, 38394, 14178, 44855, 6921",44855.0,6921.0,22417.0,14178.0,11,0,0,0,0,-5.332012050421187
chr11-g477,chr11,95400000,95600000,0.466995,"Spop, Nxph3, Ngfr",3.0,"79328, 4720, 18878",79328.0,4720.0,34308.666666666664,18878.0,11,0,0,0,0,3.1009261351020965
chr11-g478,chr11,95600000,95800000,0.4711699999999999,"Phb, B130006D01Rik, Zfp652os, Zfp652",4.0,"13817, 3188, 12649, 15647",15647.0,3188.0,11325.25,13233.0,11,0,0,0,0,2.0525404606316244
chr11-g480,chr11,96000000,96200000,0.46511,"Igf2bp1, Gip, Snf8, Ube2z, Atp5g1, Calcoco2, Ttll6, Hoxb13",8.0,"48781, 6284, 12546, 17934, 2902, 13047, 31667, 2295",48781.0,2295.0,16932.0,12796.5,11,0,0,0,0,2.1364648086809157
chr11-g483,chr11,96600000,96800000,0.44799,"Skap1, Snx11, Cbx1, Gm11517",4.0,"295032, 10007, 19509, 2825",295032.0,2825.0,81843.25,14758.0,11,0,0,0,0,2.362485330032157
chr11-g484,chr11,96800000,97000000,0.494,"Cbx1, Nfe2l1, Copz2, Mir152, Cdk5rap3, Prr15l, D030028A08Rik, Pnpo, Sp2",9.0,"19509, 12555, 11327, 73, 9090, 6367, 20915, 6204, 29628",29628.0,73.0,12852.0,11327.0,11,0,0,0,0,2.3803295784168794
chr11-g485,chr11,97000000,97200000,0.49857,"Sp6, Gm11532, Mrpl10, Scrn2, Lrrc46, Mir8103, Osbpl7, Tbx21, Mir7235, Tbkbp1, Kpnb1",11.0,"11171, 5911, 7632, 4009, 6768, 107, 18085, 17325, 56, 15334, 28183",28183.0,56.0,10416.454545454546,7632.0,11,0,0,0,0,2.922548748481072
chr11-g486,chr11,97200000,97400000,0.4457749999999999,"Npepps, Mrpl45, Gpr179, Socs7",4.0,"74735, 14205, 20247, 36251",74735.0,14205.0,36359.5,28249.0,11,0,0,0,0,2.484686518231692
chr11-g487,chr11,97400000,97600000,0.525065,"Arhgap23, 4933428G20Rik, Srcin1, 2410003L11Rik",4.0,"52241, 9558, 65787, 24383",65787.0,9558.0,37992.25,38312.0,11,0,0,0,0,4.306769889729053
chr11-g488,chr11,97600000,97800000,0.4987999999999999,"2410003L11Rik, Epop, Mllt6, Cisd3, Mir6927, Pcgf2, Psmb3, Pip4k2b, Mir8102, Cwc25, 1700001P01Rik, Lasp1, Rpl23, Snora21",14.0,"24383, 2330, 22047, 2693, 71, 11675, 10067, 29548, 139, 21144, 4438, 39201, 4914, 128",39201.0,71.0,12341.285714285714,7490.5,11,0,0,0,0,2.180311586661885
chr11-g489,chr11,97800000,98000000,0.47772,"Lasp1, B230217C12Rik, Fbxo47, Plxdc1, Arl5c",5.0,"39201, 2556, 29848, 63210, 6594",63210.0,2556.0,28281.8,29848.0,11,0,0,0,0,-3.819572773372292
chr11-g490,chr11,98000000,98200000,0.4679199999999999,"Cacnb1, Rpl19, Stac2, Fbxl20, Med1",5.0,"17703, 3784, 16839, 67063, 35835",67063.0,3784.0,28244.8,17703.0,11,0,0,0,0,1.9171010213810624
chr11-g491,chr11,98200000,98400000,0.47698,"Cdk12, Mir5119, Ppp1r1b, Neurod2, Stard3, 1700003D09Rik, Tcap, Pnmt, Pgap3",9.0,"50236, 57, 9391, 4229, 22745, 7566, 1143, 1558, 11819",50236.0,57.0,12082.666666666666,7566.0,11,0,0,0,0,1.6018209182767198
chr11-g492,chr11,98400000,98600000,0.47454,"Pgap3, Erbb2, Grb7, Mien1, Ikzf3, Zpbp2, Lrrc3c, Ormdl3",8.0,"11819, 25233, 8540, 1281, 81339, 7569, 1296, 5952",81339.0,1281.0,17878.625,8054.5,11,0,0,0,0,2.506720637442194
chr11-g493,chr11,98600000,98800000,0.494135,"Gsdma2, Gsdma3, Gsdma, Psmd3, Csf3, Med24, Thra, Nr1d1, Msl1, Gm12359",10.0,"11206, 12453, 13358, 13425, 2317, 24845, 27222, 7446, 12344, 11781",27222.0,2317.0,13639.7,12398.5,11,0,0,0,0,3.653987895038693
chr11-g494,chr11,98800000,99000000,0.494495,"Msl1, Gm12359, Casc3, Rapgefl1, Wipf2, Cdc6, Rara, Gjd3, Top2a",9.0,"12344, 11781, 24000, 16221, 41981, 15792, 37247, 3074, 31243",41981.0,3074.0,21520.33333333333,16221.0,11,0,0,0,0,2.359740269918602
chr11-g496,chr11,99200000,99400000,0.44147,"Smarce1, Krt222, Krt24, Krt25, Krt26, Krt27, Krt28, Krt10",8.0,"21970, 11387, 5304, 7436, 9482, 5554, 9897, 4109",21970.0,4109.0,9392.375,8459.0,11,0,0,0,0,2.3376565520136827
chr11-g501,chr11,100200000,100400000,0.4935549999999999,"Krt14, Krt16, Krt17, Krt42, Eif1, Gast, Hap1, Jup, Gm12348",9.0,"4349, 2812, 4815, 7070, 2151, 2591, 8815, 28935, 5750",28935.0,2151.0,7476.444444444444,4815.0,11,0,0,0,0,4.270618065761878
chr11-g503,chr11,100600000,100800000,0.4971449999999999,"Dnajc7, Nkiras2, Zfp385c, Dhx58, Hspb9, Kat2a, Rab5c, Kcnh4, Hcrt, Ghdc, Stat5b",11.0,"37333, 4648, 64924, 9388, 647, 7722, 23213, 19401, 1239, 4626, 69851",69851.0,647.0,22090.18181818182,9388.0,11,0,0,0,0,-1.4412803590086212
chr11-g504,chr11,100800000,101000000,0.4678900000000001,"Stat5b, Stat5a, Stat3, Cavin1",4.0,"69851, 25514, 52735, 13882",69851.0,13882.0,40495.5,39124.5,11,0,0,0,0,2.5563529257313475
