200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,MLI1_pol_ass,MLI1_spk_ass,Bergmann_pol_ass,Bergmann_spk_ass,log2FC_B2M
chr10-g406,chr10,81200000,81400000,0.548395,"Atcayos, Nmrk2, Atcay, Zfr2, Matk, Mir3057, Apba3, Mrpl54, Tjp3, Pip5k1c, Cactin, Tbxa2r, Gipc3, Hmg20b, Mfsd12, 4930404N11Rik, Fzr1, Mir6913, Smim24, Dohh, Nfic",21.0,"13680, 3868, 26283, 18961, 5683, 91, 5076, 2205, 18394, 27012, 5149, 6472, 8098, 4412, 8735, 1797, 11492, 66, 2016, 3925, 30983",30983.0,66.0,9733.238095238095,5683.0,10,0,0,0,0,-5.928578104934626
chr10-g417,chr10,83400000,83600000,0.435125,"Aldh1l2, Washc4",2.0,"46694, 52533",52533.0,46694.0,49613.5,49613.5,10,0,0,0,0,-6.036048407601089
chr10-g418,chr10,83600000,83800000,0.462815,"Appl2, 1500009L16Rik",2.0,"48631, 39898",48631.0,39898.0,44264.5,44264.5,10,0,0,0,0,3.0715488333157444
chr10-g422,chr10,84400000,84600000,0.469345,"Nuak1, 4930463O16Rik, Ckap4, Platr7, Tcp11l2",5.0,"69769, 9384, 7584, 5922, 37409",69769.0,5922.0,26013.6,9384.0,10,0,0,0,0,-5.4925245711161645
chr10-g423,chr10,84600000,84800000,0.45287,"Tcp11l2, Polr3b, Rfx4",3.0,"37409, 104881, 150489",150489.0,37409.0,97593.0,104881.0,10,0,0,0,0,5.681099604140425
chr10-g424,chr10,84800000,85000000,0.44766,"Rfx4, Ric8b",2.0,"150489, 100725",150489.0,100725.0,125607.0,125607.0,10,0,0,0,0,5.681099604140425
chr10-g426,chr10,85200000,85400000,0.44264,Btbd11,1.0,273479,273479.0,273479.0,273479.0,273479.0,10,0,0,0,0,-6.391102406049903
chr10-g427,chr10,85400000,85600000,0.465335,Btbd11,1.0,273479,273479.0,273479.0,273479.0,273479.0,10,0,0,0,0,-6.391102406049903
chr10-g428,chr10,85600000,85800000,0.455725,Btbd11,1.0,273479,273479.0,273479.0,273479.0,273479.0,10,0,0,0,0,-6.391102406049903
chr10-g431,chr10,86200000,86400000,0.452155,"Syn3, Timp3",2.0,"207304, 49094",207304.0,49094.0,128199.0,128199.0,10,0,0,0,0,-4.635934347199221
chr10-g432,chr10,86400000,86600000,0.44036,Syn3,1.0,207304,207304.0,207304.0,207304.0,207304.0,10,0,0,0,0,-4.635934347199221
chr10-g433,chr10,86600000,86800000,0.4475999999999999,"1810014B01Rik, Hsp90b1, Ttc41, Nt5dc3",4.0,"4428, 14604, 18887, 59385",59385.0,4428.0,24326.0,16745.5,10,0,0,0,0,-4.196107153908729
chr10-g434,chr10,86800000,87000000,0.454995,"Nt5dc3, Stab2",2.0,"59385, 166733",166733.0,59385.0,113059.0,113059.0,10,0,0,0,0,-4.196107153908729
chr10-g442,chr10,88400000,88600000,0.4219099999999999,"Gnptab, Sycp3, Chpt1, Mybpc1",4.0,"68056, 13650, 31158, 86874",86874.0,13650.0,49934.5,49607.0,10,0,0,0,0,7.8929108565523425
chr10-g443,chr10,88600000,88800000,0.435665,"Mybpc1, Spic, Arl1, Gm4925, Utp20",5.0,"86874, 7754, 11789, 1561, 80208",86874.0,1561.0,37637.2,11789.0,10,0,0,0,0,7.8929108565523425
chr10-g449,chr10,89800000,90000000,0.41323,"Uhrf1bp1l, Anks1b",2.0,"74879, 1099792",1099792.0,74879.0,587335.5,587335.5,10,0,0,0,0,-6.153674978753753
chr10-g450,chr10,90000000,90200000,0.39261,Anks1b,1.0,1099792,1099792.0,1099792.0,1099792.0,1099792.0,10,0,0,0,0,-6.153674978753753
chr10-g451,chr10,90200000,90400000,0.395045,Anks1b,1.0,1099792,1099792.0,1099792.0,1099792.0,1099792.0,10,0,0,0,0,-6.153674978753753
chr10-g452,chr10,90400000,90600000,0.39773,Anks1b,1.0,1099792,1099792.0,1099792.0,1099792.0,1099792.0,10,0,0,0,0,-6.153674978753753
chr10-g453,chr10,90600000,90800000,0.422475,Anks1b,1.0,1099792,1099792.0,1099792.0,1099792.0,1099792.0,10,0,0,0,0,-6.153674978753753
chr10-g454,chr10,90800000,91000000,0.4369549999999999,"Anks1b, Apaf1",2.0,"1099792, 93433",1099792.0,93433.0,596612.5,596612.5,10,0,0,0,0,-6.153674978753753
chr10-g468,chr10,93600000,93800000,0.4349349999999999,"4933408J17Rik, Ntn4, Gm8580, Gm15915",4.0,"15833, 104924, 611, 9105",104924.0,611.0,32618.25,12469.0,10,0,0,0,0,-5.450059349953944
chr10-g470,chr10,94000000,94200000,0.432945,"Vezt, Fgd6, Nr2c1, Ndufa12",4.0,"74278, 109339, 49284, 22404",109339.0,22404.0,63826.25,61781.0,10,0,0,0,0,5.659269044429764
chr10-g471,chr10,94200000,94400000,0.44851,"Ndufa12, Gm4792, Tmcc3",3.0,"22404, 5041, 279006",279006.0,5041.0,102150.33333333331,22404.0,10,0,0,0,0,3.956097265382677
chr10-g472,chr10,94400000,94600000,0.456585,"Tmcc3, Mir7211",2.0,"279006, 63",279006.0,63.0,139534.5,139534.5,10,0,0,0,0,3.956097265382677
chr10-g473,chr10,94600000,94800000,0.4086149999999999,"Cep83os, Cep83, Plxnc1",3.0,"15121, 101547, 153980",153980.0,15121.0,90216.0,101547.0,10,0,0,0,0,-3.43866502164854
chr10-g474,chr10,94800000,95000000,0.457965,Plxnc1,1.0,153980,153980.0,153980.0,153980.0,153980.0,10,0,0,0,0,-3.43866502164854
chr10-g477,chr10,95400000,95600000,0.4410700000000001,"5730420D15Rik, Socs2, Mrpl42, Ube2n, Nudt4, Mir3058",6.0,"11266, 5368, 21145, 30497, 17140, 91",30497.0,91.0,14251.166666666666,14203.0,10,0,0,0,0,-8.664564662501785
chr10-g500,chr10,100000000,100200000,0.4004049999999999,Kitl,1.0,84595,84595.0,84595.0,84595.0,84595.0,10,0,0,0,0,6.316658141822347
chr10-g516,chr10,103200000,103400000,0.3817949999999999,"Lrriq1, Slc6a15",2.0,"173021, 51572",173021.0,51572.0,112296.5,112296.5,10,0,0,0,0,-4.208474184471244
chr10-g517,chr10,103400000,103600000,0.373745,Slc6a15,1.0,51572,51572.0,51572.0,51572.0,51572.0,10,0,0,0,0,-4.208474184471244
chr10-g532,chr10,106400000,106600000,0.377065,"Ppfia2, 4930532I03Rik",2.0,"463159, 47286",463159.0,47286.0,255222.5,255222.5,10,0,0,0,0,-5.3929238768705225
chr10-g533,chr10,106600000,106800000,0.36476,"Ppfia2, 4930532I03Rik",2.0,"463159, 47286",463159.0,47286.0,255222.5,255222.5,10,0,0,0,0,-5.3929238768705225
chr10-g534,chr10,106800000,107000000,0.35973,"Ppfia2, Acss3",2.0,"463159, 158560",463159.0,158560.0,310859.5,310859.5,10,1,0,0,0,-5.3929238768705225
chr10-g536,chr10,107200000,107400000,0.38938,Lin7a,1.0,152750,152750.0,152750.0,152750.0,152750.0,10,0,0,0,0,-5.237626195924648
chr10-g537,chr10,107400000,107600000,0.386955,"Lin7a, Myf6, Myf5, Ptprq",4.0,"152750, 1875, 3227, 205578",205578.0,1875.0,90857.5,77988.5,10,0,0,0,0,-5.237626195924648
chr10-g548,chr10,109600000,109800000,0.38412,Nav3,1.0,319131,319131.0,319131.0,319131.0,319131.0,10,0,0,0,0,4.691300915847102
chr10-g549,chr10,109800000,110000000,0.3765899999999999,Nav3,1.0,319131,319131.0,319131.0,319131.0,319131.0,10,0,0,0,0,4.691300915847102
chr10-g550,chr10,110000000,110200000,0.386385,Nav3,1.0,319131,319131.0,319131.0,319131.0,319131.0,10,0,0,0,0,4.691300915847102
chr10-g571,chr10,114200000,114400000,0.370045,Trhde,1.0,403483,403483.0,403483.0,403483.0,403483.0,10,0,0,0,0,-4.055035432068629
chr10-g572,chr10,114400000,114600000,0.36844,Trhde,1.0,403483,403483.0,403483.0,403483.0,403483.0,10,0,0,0,0,-4.055035432068629
chr10-g573,chr10,114600000,114800000,0.383585,Trhde,1.0,403483,403483.0,403483.0,403483.0,403483.0,10,0,0,0,0,-4.055035432068629
chr10-g574,chr10,114800000,115000000,0.395995,"Trhde, Gm15723",2.0,"403483, 15106",403483.0,15106.0,209294.5,209294.5,10,0,0,0,0,-4.055035432068629
chr10-g577,chr10,115400000,115600000,0.4152749999999999,"Zfc3h1, Lgr5, A930009A15Rik",3.0,"47813, 137467, 12469",137467.0,12469.0,65916.33333333333,47813.0,10,0,0,0,0,-3.634110419285931
chr10-g584,chr10,116800000,117000000,0.44923,"Myrfl, Rab3ip, 4933412E12Rik, D630029K05Rik, Best3",5.0,"120335, 44674, 12718, 2834, 38727",120335.0,2834.0,43857.6,38727.0,10,0,0,0,0,-2.602543838672223
chr10-g590,chr10,118000000,118200000,0.45202,Mdm1,1.0,27213,27213.0,27213.0,27213.0,27213.0,10,0,0,0,0,-3.908276309868024
chr10-g591,chr10,118200000,118400000,0.4369950000000001,"Il22, Iltifb",2.0,"5083, 5409",5409.0,5083.0,5246.0,5246.0,10,0,0,0,0,-4.555571832795357
chr10-g606,chr10,121200000,121400000,0.45979,"4930432O09Rik, Tbc1d30, Gns",3.0,"3509, 87825, 32165",87825.0,3509.0,41166.333333333336,32165.0,10,0,0,0,0,-6.229351421816483
chr10-g608,chr10,121600000,121800000,0.453155,"Xpot, D930020B18Rik, BC048403, Srgap1",4.0,"38953, 52214, 12936, 266325",266325.0,12936.0,92607.0,45583.5,10,0,0,0,0,6.17763055193611
chr10-g609,chr10,121800000,122000000,0.44265,Srgap1,1.0,266325,266325.0,266325.0,266325.0,266325.0,10,0,0,0,0,6.17763055193611
chr10-g610,chr10,122000000,122200000,0.428505,"Srgap1, Rxylt1, Gm9079, Gm4489",4.0,"266325, 16232, 1768, 10862",266325.0,1768.0,73796.75,13547.0,10,0,0,0,0,6.17763055193611
chr10-g626,chr10,125200000,125400000,0.40296,Slc16a7,1.0,109694,109694.0,109694.0,109694.0,109694.0,10,0,0,0,0,-3.789104840382647
chr10-g629,chr10,125800000,126000000,0.42378,Lrig3,1.0,49141,49141.0,49141.0,49141.0,49141.0,10,0,0,0,0,3.465855235550072
chr10-g630,chr10,126000000,126200000,0.422205,Lrig3,1.0,49141,49141.0,49141.0,49141.0,49141.0,10,0,0,0,0,3.465855235550072
chr10-g640,chr10,128000000,128200000,0.454985,"Hsd17b6, Prim1, Naca, Ptges3, Mir677, Atp5b, Baz2a, Rbms2, Gls2",9.0,"16679, 14816, 13292, 18273, 78, 7082, 36521, 50828, 15370",50828.0,78.0,19215.444444444445,15370.0,10,0,0,0,0,-5.842223018451114
chr10-g641,chr10,128200000,128400000,0.47872,"Gls2, Spryd4, Timeless, Mip, Stat2, Apon, Apof, Il23a, Cnpy2, Pan2, Cs, Coq10a, Mir6915, Mir6914, Ankrd52, Slc39a5",16.0,"15370, 1885, 20879, 6003, 22356, 1771, 2552, 1945, 4729, 18024, 24756, 6941, 69, 69, 16883, 5294",24756.0,69.0,9345.375,5648.5,10,0,0,0,0,-5.842223018451114
chr10-g644,chr10,128800000,129000000,0.452145,"Mmp19, Sarnp, Dnajc14, Ormdl2, Tmem198b, Gdf11, Cd63, Bloc1s1, Rdh5, Itga7, 9030616G12Rik, Mettl7b, Olfr9",13.0,"9918, 55875, 13895, 3728, 4412, 11195, 3474, 3611, 5707, 24472, 6917, 2712, 939",55875.0,939.0,11296.53846153846,5707.0,10,0,0,0,0,4.199884827210368
chr11-g17,chr11,3400000,3600000,0.474385,"Mir3470a, Limk2, Rnf185, 8430429K09Rik, Pla2g3, Inpp5j, Selenom, Smtn",8.0,"223089, 65942, 36984, 5860, 5940, 10550, 2668, 21771",223089.0,2668.0,46600.5,16160.5,11,0,1,0,0,-4.455718288802693
chr11-g18,chr11,3600000,3800000,0.45659,"Morc2a, Tug1, Osbp2",3.0,"41041, 9030, 160173",160173.0,9030.0,70081.33333333333,41041.0,11,0,1,0,0,-4.238837813761797
chr11-g19,chr11,3800000,4000000,0.47603,"Osbp2, Dusp18, 4921536K21Rik, Slc35e4, Tcn2, Pes1, Gal3st1",7.0,"160173, 6057, 9039, 7643, 14999, 16030, 15693",160173.0,6057.0,32804.857142857145,14999.0,11,0,1,0,0,-1.2088129932480205
chr11-g24,chr11,4800000,5000000,0.46691,"Nf2, Nipsnap1, Thoc5, Mir6918, AA413626, Ap1b1, Nefh",7.0,"83700, 20251, 33523, 58, 403, 95274, 9309",95274.0,58.0,34645.42857142857,20251.0,11,0,1,0,0,-4.306293502121433
chr11-g25,chr11,5000000,5200000,0.49644,"Ap1b1, Rasl10a, Gas2l1, Ewsr1, Rhbdd3, Emid1, Kremen1",7.0,"95274, 2258, 11197, 29410, 6828, 45966, 70058",95274.0,2258.0,37284.42857142857,29410.0,11,0,0,0,0,6.085621321876576
chr11-g26,chr11,5200000,5400000,0.4415099999999999,"Kremen1, Znrf3",2.0,"70058, 168519",168519.0,70058.0,119288.5,119288.5,11,0,0,0,0,3.2941233506806413
chr11-g32,chr11,6400000,6600000,0.46828,"Zmiz2, Mir7651, H2az2, Purb, Myo1g, Ccm2, Snhg15, Nacad",8.0,"11038, 64, 17214, 8478, 14411, 49875, 3170, 8232",49875.0,64.0,14060.25,9758.0,11,0,0,0,0,-3.1700031596015164
chr11-g35,chr11,7000000,7200000,0.465155,"Adcy1, Igfbp1, Ccdc201",3.0,"115073, 4760, 5413",115073.0,4760.0,41748.66666666666,5413.0,11,0,0,0,0,-3.422390730617621
chr11-g42,chr11,8400000,8600000,0.468585,Tns3,1.0,232884,232884.0,232884.0,232884.0,232884.0,11,0,0,0,0,6.361791991082591
chr11-g43,chr11,8600000,8800000,0.4546849999999999,Tns3,1.0,232884,232884.0,232884.0,232884.0,232884.0,11,0,0,0,0,6.361791991082591
chr11-g59,chr11,11800000,12000000,0.430975,"Fignl1, Ddc, 1700042O10Rik, Grb10",4.0,"8675, 84044, 17199, 106922",106922.0,8675.0,54210.0,50621.5,11,0,0,0,1,-5.910708242565654
chr11-g60,chr11,12000000,12200000,0.410515,Grb10,1.0,106922,106922.0,106922.0,106922.0,106922.0,11,0,0,0,0,-5.910708242565654
chr11-g83,chr11,16600000,16800000,0.40047,Egfr,1.0,135456,135456.0,135456.0,135456.0,135456.0,11,0,0,0,0,4.9692152570316885
chr11-g84,chr11,16800000,17000000,0.4154199999999999,"Egfr, Eldr, Fbxo48, Plek",4.0,"135456, 16574, 3363, 37513",135456.0,3363.0,48226.5,27043.5,11,0,0,0,0,4.9692152570316885
chr11-g161,chr11,32200000,32400000,0.4830650000000001,"Il9r, Snrnp25, Rhbdf1, Mpg, Nprl3, Hba-x, Hba-a1, Hba-a2, Hbq1b, Hbq1a, Sh3pxd2b",11.0,"11283, 3581, 12709, 6198, 35745, 1516, 815, 819, 949, 805, 80349",80349.0,805.0,14069.90909090909,3581.0,11,0,0,0,0,6.587796071518127
chr11-g162,chr11,32400000,32600000,0.46073,"Sh3pxd2b, Ubtd2, Efcab9, Stk10",4.0,"80349, 63340, 4842, 91330",91330.0,4842.0,59965.25,71844.5,11,0,0,0,0,6.587796071518127
chr11-g168,chr11,33600000,33800000,0.4587,Kcnip1,1.0,363853,363853.0,363853.0,363853.0,363853.0,11,0,0,0,0,4.59444003892887
chr11-g169,chr11,33800000,34000000,0.463085,"Kcnip1, Kcnmb1, 4930469K13Rik",3.0,"363853, 10626, 124594",363853.0,10626.0,166357.66666666666,124594.0,11,0,0,0,0,4.59444003892887
chr11-g179,chr11,35800000,36000000,0.471525,"Rars, Wwc1",2.0,"26148, 142129",142129.0,26148.0,84138.5,84138.5,11,0,0,1,0,5.641467016900582
chr11-g180,chr11,36000000,36200000,0.451555,Tenm2,1.0,937586,937586.0,937586.0,937586.0,937586.0,11,0,0,0,0,-5.940301720741578
chr11-g181,chr11,36200000,36400000,0.428955,Tenm2,1.0,937586,937586.0,937586.0,937586.0,937586.0,11,0,0,0,0,-5.940301720741578
chr11-g182,chr11,36400000,36600000,0.420425,Tenm2,1.0,937586,937586.0,937586.0,937586.0,937586.0,11,0,0,0,0,-5.940301720741578
chr11-g183,chr11,36600000,36800000,0.39297,Tenm2,1.0,937586,937586.0,937586.0,937586.0,937586.0,11,0,0,0,0,-5.940301720741578
chr11-g184,chr11,36800000,37000000,0.387565,Tenm2,1.0,937586,937586.0,937586.0,937586.0,937586.0,11,0,0,0,0,-5.940301720741578
chr11-g209,chr11,41800000,42000000,0.3704199999999999,Gabrg2,1.0,90668,90668.0,90668.0,90668.0,90668.0,11,0,0,1,0,-8.581982323948397
chr11-g210,chr11,42000000,42200000,0.362975,"Gabrg2, Gabra1",2.0,"90668, 51991",90668.0,51991.0,71329.5,71329.5,11,0,0,0,0,-6.000692516491742
chr11-g212,chr11,42400000,42600000,0.37119,Gabrb2,1.0,211391,211391.0,211391.0,211391.0,211391.0,11,0,0,1,0,-9.31797142314636
chr11-g213,chr11,42600000,42800000,0.38522,Gabrb2,1.0,211391,211391.0,211391.0,211391.0,211391.0,11,0,0,1,0,-9.31797142314636
chr11-g229,chr11,45800000,46000000,0.4374249999999999,"F630206G17Rik, Clint1, Lsm11, Thg1l, Sox30",5.0,"34796, 58657, 16667, 10198, 37683",58657.0,10198.0,31600.2,34796.0,11,0,0,1,0,-4.740534418833669
chr11-g230,chr11,46000000,46200000,0.453155,"Sox30, Adam19, Mir8100, Nipal4, Mir7239, Cyfip2",6.0,"37683, 91364, 121, 18205, 57, 119011",119011.0,57.0,44406.833333333336,27944.0,11,0,0,1,0,-6.027143949585473
chr11-g231,chr11,46200000,46400000,0.461315,"Cyfip2, Fndc9, Gm12167, Itk",4.0,"119011, 4315, 2734, 45038",119011.0,2734.0,42774.5,24676.5,11,0,0,0,0,-5.875641415744048
chr11-g253,chr11,50600000,50800000,0.4879699999999999,Adamts2,1.0,205489,205489.0,205489.0,205489.0,205489.0,11,0,0,0,0,-7.245849202057459
chr11-g254,chr11,50800000,51000000,0.44776,"Adamts2, Zfp354c, Zfp879, Grm6, Zfp454, Zfp2, Zfp354b, Olfr1378, Prop1, Olfr1377",10.0,"205489, 16647, 9522, 15524, 14779, 17465, 9850, 948, 2952, 924",205489.0,924.0,29410.0,12314.5,11,0,0,0,0,-7.245849202057459
chr11-g256,chr11,51200000,51400000,0.44798,"Platr20, Clk4, BC049762, Col23a1",4.0,"30586, 18657, 10018, 294006",294006.0,10018.0,88316.75,24621.5,11,0,0,0,0,5.577897681894886
chr11-g257,chr11,51400000,51600000,0.4896299999999999,"Col23a1, Phykpl",2.0,"294006, 18513",294006.0,18513.0,156259.5,156259.5,11,0,0,0,0,5.577897681894886
chr11-g263,chr11,52600000,52800000,0.4638,Fstl4,1.0,422642,422642.0,422642.0,422642.0,422642.0,11,0,0,0,0,-7.245990421584324
chr11-g264,chr11,52800000,53000000,0.4551449999999999,Fstl4,1.0,422642,422642.0,422642.0,422642.0,422642.0,11,0,0,0,0,-7.245990421584324
chr11-g265,chr11,53000000,53200000,0.48221,"Fstl4, Gm11186",2.0,"422642, 8606",422642.0,8606.0,215624.0,215624.0,11,0,0,0,0,-7.245990421584324
chr11-g267,chr11,53400000,53600000,0.467935,"Aff4, Mir6920, Leap2, Gdf9, Uqcrq, Shroom1, Sowaha, Sept8, Kif3a",9.0,"71064, 71, 956, 4617, 2910, 10562, 3618, 29870, 36878",71064.0,71.0,17838.444444444445,4617.0,11,0,0,0,0,6.325617063425469
chr11-g269,chr11,53800000,54000000,0.455445,"Gm12216, Slc22a5, Slc22a21, Slc22a4",4.0,"73768, 27162, 30380, 44990",73768.0,27162.0,44075.0,37685.0,11,0,0,0,0,5.787090629179841
chr11-g270,chr11,54000000,54200000,0.46785,"Slc22a4, Pdlim4, P4ha2, 4933405E24Rik",4.0,"44990, 14090, 30744, 35517",44990.0,14090.0,31335.25,33130.5,11,0,0,0,0,5.787090629179841
chr11-g276,chr11,55200000,55400000,0.4808199999999999,"Slc36a1, Fat2, Sparc",3.0,"31991, 61648, 25922",61648.0,25922.0,39853.66666666666,31991.0,11,0,0,0,0,4.461102362381731
chr11-g277,chr11,55400000,55600000,0.4637949999999999,"Sparc, Atox1, G3bp1, Gm12238, Mir7652, Glra1",6.0,"25922, 14572, 31136, 124, 56, 93960",93960.0,56.0,27628.33333333333,20247.0,11,0,0,0,0,4.461102362381731
chr11-g285,chr11,57000000,57200000,0.44615,Gria1,1.0,318627,318627.0,318627.0,318627.0,318627.0,11,0,0,0,0,9.418686215834652
chr11-g286,chr11,57200000,57400000,0.44105,Gria1,1.0,318627,318627.0,318627.0,318627.0,318627.0,11,0,0,0,0,9.418686215834652
chr11-g302,chr11,60400000,60600000,0.476625,"Gid4, Atpaf2, Myo15, Drg2, Alkbh5",5.0,"28133, 16411, 59030, 14164, 20830",59030.0,14164.0,27713.6,20830.0,11,0,0,0,0,-2.926118507420416
chr11-g309,chr11,61800000,62000000,0.41794,"Ulk2, Akap10, Specc1",3.0,"79495, 58951, 266251",266251.0,58951.0,134899.0,79495.0,11,0,0,0,0,-5.480326717673006
chr11-g310,chr11,62000000,62200000,0.42822,Specc1,1.0,266251,266251.0,266251.0,266251.0,266251.0,11,0,0,0,0,-5.480326717673006
chr11-g311,chr11,62200000,62400000,0.4305049999999999,"Specc1, Adora2b, Zswim7, Ttc19",4.0,"266251, 17469, 14172, 34952",266251.0,14172.0,83211.0,26210.5,11,0,0,0,0,-5.480326717673006
chr11-g315,chr11,63000000,63200000,0.4442099999999999,"Cdrt4os1, Tekt3, Pmp22",3.0,"13682, 33302, 26979",33302.0,13682.0,24654.33333333333,26979.0,11,0,0,0,0,5.200197248804662
chr11-g325,chr11,65000000,65200000,0.45333,"Elac2, Arhgap44, Myocd",3.0,"23040, 160923, 93419",160923.0,23040.0,92460.66666666669,93419.0,11,0,0,0,0,-4.010562749189265
chr11-g331,chr11,66200000,66400000,0.42313,"Gm12296, Shisa6",2.0,"133203, 314402",314402.0,133203.0,223802.5,223802.5,11,0,0,0,0,-6.554078701680966
chr11-g332,chr11,66400000,66600000,0.42916,Shisa6,1.0,314402,314402.0,314402.0,314402.0,314402.0,11,0,0,0,0,-6.554078701680966
chr11-g337,chr11,67400000,67600000,0.4624049999999999,Gas7,1.0,155995,155995.0,155995.0,155995.0,155995.0,11,0,0,0,0,3.829397903082524
chr11-g338,chr11,67600000,67800000,0.46515,"Gas7, Rcvrn, Glp2r, Gsg1l2, Dhrs7c",5.0,"155995, 8030, 64724, 15291, 17732",155995.0,8030.0,52354.4,17732.0,11,0,0,0,0,3.829397903082524
chr11-g341,chr11,68200000,68400000,0.48789,"Stx8, Mir6406, Ntn1",3.0,"240691, 120, 177463",240691.0,120.0,139424.66666666666,177463.0,11,0,0,1,0,-7.26950766156405
chr11-g344,chr11,68800000,69000000,0.46552,"Myh10, Ndel1, Rnf222, Gm15772, Rpl26, Odf4, Arhgef15, Slc25a35, Rangrf, Mir3062, Pfas",11.0,"124710, 31690, 6463, 2946, 2969, 5247, 13734, 4385, 2702, 105, 22760",124710.0,105.0,19791.90909090909,5247.0,11,0,0,0,0,-5.054181856050141
chr11-g346,chr11,69200000,69400000,0.4801549999999999,"Gucy2e, Cntrob, Trappc1, Rnf227, Kcnab3, Chd3, Naa38, Tmem88, Cyb5d1, Kdm6b",10.0,"18906, 24378, 1808, 1879, 6784, 26154, 881, 1719, 4170, 17677",26154.0,881.0,10435.6,5477.0,11,0,0,0,0,-4.446342596723527
chr11-g351,chr11,70200000,70400000,0.4670399999999999,"Slc16a11, Slc16a13, Bcl6b, Mir195a, Mir497, Mir497b, Rnasek, 0610010K14Rik, Alox12, Alox12e, Alox15, Pelp1",12.0,"2505, 4203, 5672, 94, 84, 125, 1730, 2711, 13914, 6920, 7885, 17151",17151.0,84.0,5249.5,3457.0,11,0,0,0,0,-6.806441996225767
chr11-g360,chr11,72000000,72200000,0.48055,"Pimreg, Aipl1, Pitpnm3, 4933427D14Rik",4.0,"4869, 8788, 88362, 53554",88362.0,4869.0,38893.25,31171.0,11,0,0,0,0,-6.751752781162368
chr11-g362,chr11,72400000,72600000,0.48971,"Smtnl2, Ggt6, Mybbp1a, Spns2, Spns3",5.0,"21600, 2879, 10444, 38283, 52091",52091.0,2879.0,25059.4,21600.0,11,0,0,0,0,-4.373614016123957
chr11-g371,chr11,74200000,74400000,0.42339,"Olfr43, Olfr406, Olfr59, Olfr411, Olfr410, Olfr412, Rap1gap2",7.0,"1092, 972, 5911, 1049, 948, 939, 227559",227559.0,939.0,34067.142857142855,1049.0,11,0,0,0,0,-5.220681748339971
chr11-g372,chr11,74400000,74600000,0.480255,Rap1gap2,1.0,227559,227559.0,227559.0,227559.0,227559.0,11,0,0,0,0,-5.220681748339971
chr11-g373,chr11,74600000,74800000,0.44099,"Rap1gap2, Ccdc92b, Cluh, Pafah1b1, Mettl16",5.0,"227559, 21912, 21351, 50436, 47830",227559.0,21351.0,73817.6,47830.0,11,0,0,0,0,-5.220681748339971
chr11-g382,chr11,76400000,76600000,0.4900199999999999,"Timm22, Abr",2.0,"9171, 161008",161008.0,9171.0,85089.5,85089.5,11,0,0,0,0,3.0759421763454746
chr11-g387,chr11,77400000,77600000,0.4373649999999999,"Ssh2, Coro6, Mir12181, Ankrd13b, Git1, Abhd15, Trp53i13, Taok1",8.0,"243795, 7904, 57, 19558, 14363, 5512, 5175, 78654",243795.0,57.0,46877.25,11133.5,11,0,0,0,0,-8.221331142853803
chr11-g389,chr11,77800000,78000000,0.5045850000000001,"Myo18a, Pipox, Gm11190, Sez6, Phf12",5.0,"88754, 13258, 17162, 48214, 47720",88754.0,13258.0,43021.6,47720.0,11,0,0,0,0,-6.951518249256932
chr11-g390,chr11,78000000,78200000,0.47058,"Phf12, Flot2, Dhrs13, Dhrs13os, Mir451a, Mir144, Mir451b, Eral1, Fam222b, Traf4, Nek8, Tlcd1, Proca1, Mir7653, Rab34, Snord4a, Snord42a, Snord42b, Rpl23a",19.0,"47720, 22504, 5552, 2660, 72, 66, 72, 7008, 62650, 7128, 10561, 2162, 11062, 61, 3446, 70, 45, 55, 2649",62650.0,45.0,9765.421052631578,2660.0,11,0,0,0,0,4.269998640416937
chr11-g392,chr11,78400000,78600000,0.471885,"Slc13a2os, Slc13a2, Slc46a1, Sarm1, Vtn, Poldip2, Sebox, Tmem199, Tnfaip1, Ift20, Tmem97, Nlk",12.0,"11173, 24959, 6245, 25425, 3206, 10441, 1569, 5114, 13411, 5372, 8919, 130258",130258.0,1569.0,20507.666666666668,9680.0,11,0,0,0,0,-4.069137694553209
chr11-g400,chr11,80000000,80200000,0.42624,"Suz12, Crlf3, Atad5, Tefm, Adap2, Rnf135",6.0,"41018, 34499, 46392, 5476, 24666, 15887",46392.0,5476.0,27989.666666666668,29582.5,11,0,0,0,0,4.012626780685987
chr11-g411,chr11,82200000,82400000,0.4829549999999999,Tmem132e,1.0,57462,57462.0,57462.0,57462.0,57462.0,11,0,0,0,0,-4.79182969921849
chr11-g412,chr11,82400000,82600000,0.48284,Tmem132e,1.0,57462,57462.0,57462.0,57462.0,57462.0,11,0,0,0,0,-4.79182969921849
chr11-g422,chr11,84400000,84600000,0.45299,"Acaca, Aatf, Lhx1, Lhx1os",4.0,"206214, 90646, 7560, 10172",206214.0,7560.0,78648.0,50409.0,11,0,0,0,0,-4.096776407535583
chr11-g424,chr11,84800000,85000000,0.458725,"Mrm1, Dhrs11, 4930502E09Rik, Ggnbp2, Ggnbp2os, Myo19, Pigw, Znhit3, Car4, Usp32",10.0,"6455, 8276, 1691, 38430, 709, 31057, 3973, 5417, 8301, 155468",155468.0,709.0,25977.7,7365.5,11,0,0,0,0,-5.067420392569333
