200kb name,chrom,start,end,H4K20me3_cat5
chr2-g163,chr2,32600000,32800000,0
chr2-g164,chr2,32800000,33000000,0
chr2-g165,chr2,33000000,33200000,0
chr2-g166,chr2,33200000,33400000,0
chr2-g167,chr2,33400000,33600000,0
chr2-g168,chr2,33600000,33800000,0
chr2-g169,chr2,33800000,34000000,0
chr2-g170,chr2,34000000,34200000,0
chr2-g171,chr2,34200000,34400000,0
chr2-g172,chr2,34400000,34600000,0
chr2-g173,chr2,34600000,34800000,0
chr2-g174,chr2,34800000,35000000,0
chr2-g175,chr2,35000000,35200000,1
chr2-g176,chr2,35200000,35400000,1
chr2-g177,chr2,35400000,35600000,1
chr2-g178,chr2,35600000,35800000,1
chr2-g179,chr2,35800000,36000000,1
chr2-g180,chr2,36000000,36200000,1
chr2-g181,chr2,36200000,36400000,1
chr2-g182,chr2,36400000,36600000,1
chr2-g183,chr2,36600000,36800000,1
chr2-g184,chr2,36800000,37000000,1
chr2-g185,chr2,37000000,37200000,1
chr2-g186,chr2,37200000,37400000,1
chr2-g187,chr2,37400000,37600000,1
chr2-g188,chr2,37600000,37800000,1
chr2-g189,chr2,37800000,38000000,1
chr2-g190,chr2,38000000,38200000,1
chr2-g191,chr2,38200000,38400000,0
chr2-g192,chr2,38400000,38600000,0
chr2-g193,chr2,38600000,38800000,0
chr2-g194,chr2,38800000,39000000,0
chr2-g195,chr2,39000000,39200000,0
chr2-g196,chr2,39200000,39400000,0
chr2-g197,chr2,39400000,39600000,0
chr2-g198,chr2,39600000,39800000,0
chr2-g199,chr2,39800000,40000000,0
chr2-g200,chr2,40000000,40200000,0
chr2-g201,chr2,40200000,40400000,0
chr2-g202,chr2,40400000,40600000,0
chr2-g203,chr2,40600000,40800000,0
chr2-g204,chr2,40800000,41000000,0
chr2-g205,chr2,41000000,41200000,0
chr2-g206,chr2,41200000,41400000,0
chr2-g207,chr2,41400000,41600000,0
chr2-g208,chr2,41600000,41800000,0
chr2-g209,chr2,41800000,42000000,0
chr2-g210,chr2,42000000,42200000,0
chr2-g211,chr2,42200000,42400000,0
chr2-g212,chr2,42400000,42600000,0
chr2-g213,chr2,42600000,42800000,0
chr2-g214,chr2,42800000,43000000,0
chr2-g215,chr2,43000000,43200000,0
chr2-g216,chr2,43200000,43400000,0
chr2-g217,chr2,43400000,43600000,0
chr2-g218,chr2,43600000,43800000,0
chr2-g219,chr2,43800000,44000000,0
chr2-g220,chr2,44000000,44200000,0
chr2-g221,chr2,44200000,44400000,0
chr2-g222,chr2,44400000,44600000,0
chr2-g223,chr2,44600000,44800000,0
chr2-g224,chr2,44800000,45000000,0
chr2-g225,chr2,45000000,45200000,0
chr2-g226,chr2,45200000,45400000,0
chr2-g227,chr2,45400000,45600000,0
chr2-g228,chr2,45600000,45800000,0
chr2-g229,chr2,45800000,46000000,0
chr2-g230,chr2,46000000,46200000,0
chr2-g231,chr2,46200000,46400000,0
chr2-g232,chr2,46400000,46600000,0
chr2-g233,chr2,46600000,46800000,0
chr2-g234,chr2,46800000,47000000,0
chr2-g235,chr2,47000000,47200000,0
chr2-g236,chr2,47200000,47400000,0
chr2-g237,chr2,47400000,47600000,0
chr2-g238,chr2,47600000,47800000,0
chr2-g239,chr2,47800000,48000000,0
chr2-g240,chr2,48000000,48200000,0
chr2-g241,chr2,48200000,48400000,0
chr2-g242,chr2,48400000,48600000,0
chr2-g243,chr2,48600000,48800000,0
chr2-g244,chr2,48800000,49000000,0
chr2-g245,chr2,49000000,49200000,0
chr2-g246,chr2,49200000,49400000,0
chr2-g247,chr2,49400000,49600000,0
chr2-g248,chr2,49600000,49800000,0
chr2-g249,chr2,49800000,50000000,0
chr2-g250,chr2,50000000,50200000,0
chr2-g251,chr2,50200000,50400000,0
chr2-g252,chr2,50400000,50600000,0
chr2-g253,chr2,50600000,50800000,0
chr2-g254,chr2,50800000,51000000,0
chr2-g255,chr2,51000000,51200000,0
chr2-g256,chr2,51200000,51400000,0
chr2-g257,chr2,51400000,51600000,0
chr2-g258,chr2,51600000,51800000,0
chr2-g259,chr2,51800000,52000000,0
chr2-g260,chr2,52000000,52200000,0
chr2-g261,chr2,52200000,52400000,0
chr2-g262,chr2,52400000,52600000,0
chr2-g263,chr2,52600000,52800000,0
chr2-g264,chr2,52800000,53000000,0
chr2-g265,chr2,53000000,53200000,0
chr2-g266,chr2,53200000,53400000,0
chr2-g267,chr2,53400000,53600000,0
chr2-g268,chr2,53600000,53800000,0
chr2-g269,chr2,53800000,54000000,0
chr2-g270,chr2,54000000,54200000,0
chr2-g271,chr2,54200000,54400000,0
chr2-g272,chr2,54400000,54600000,0
chr2-g273,chr2,54600000,54800000,0
chr2-g274,chr2,54800000,55000000,0
chr2-g275,chr2,55000000,55200000,0
chr2-g276,chr2,55200000,55400000,0
chr2-g277,chr2,55400000,55600000,0
chr2-g278,chr2,55600000,55800000,0
chr2-g279,chr2,55800000,56000000,0
chr2-g280,chr2,56000000,56200000,0
chr2-g281,chr2,56200000,56400000,0
chr2-g282,chr2,56400000,56600000,0
chr2-g283,chr2,56600000,56800000,0
chr2-g284,chr2,56800000,57000000,0
chr2-g285,chr2,57000000,57200000,0
chr2-g286,chr2,57200000,57400000,0
chr2-g287,chr2,57400000,57600000,0
chr2-g288,chr2,57600000,57800000,0
chr2-g289,chr2,57800000,58000000,0
chr2-g290,chr2,58000000,58200000,0
chr2-g291,chr2,58200000,58400000,0
chr2-g292,chr2,58400000,58600000,0
chr2-g293,chr2,58600000,58800000,0
chr2-g294,chr2,58800000,59000000,0
chr2-g295,chr2,59000000,59200000,0
chr2-g296,chr2,59200000,59400000,0
chr2-g297,chr2,59400000,59600000,0
chr2-g298,chr2,59600000,59800000,0
chr2-g299,chr2,59800000,60000000,0
chr2-g300,chr2,60000000,60200000,0
chr2-g301,chr2,60200000,60400000,0
chr2-g302,chr2,60400000,60600000,0
chr2-g303,chr2,60600000,60800000,0
chr2-g304,chr2,60800000,61000000,0
chr2-g305,chr2,61000000,61200000,0
chr2-g306,chr2,61200000,61400000,0
chr2-g307,chr2,61400000,61600000,0
chr2-g308,chr2,61600000,61800000,0
chr2-g309,chr2,61800000,62000000,0
chr2-g310,chr2,62000000,62200000,0
chr2-g311,chr2,62200000,62400000,0
chr2-g312,chr2,62400000,62600000,0
chr2-g313,chr2,62600000,62800000,0
chr2-g314,chr2,62800000,63000000,0
chr2-g315,chr2,63000000,63200000,0
chr2-g316,chr2,63200000,63400000,0
chr2-g317,chr2,63400000,63600000,0
chr2-g318,chr2,63600000,63800000,0
chr2-g319,chr2,63800000,64000000,0
chr2-g320,chr2,64000000,64200000,0
chr2-g321,chr2,64200000,64400000,0
chr2-g322,chr2,64400000,64600000,0
chr2-g323,chr2,64600000,64800000,0
chr2-g324,chr2,64800000,65000000,0
chr2-g325,chr2,65000000,65200000,0
chr2-g326,chr2,65200000,65400000,0
chr2-g327,chr2,65400000,65600000,0
chr2-g328,chr2,65600000,65800000,0
chr2-g329,chr2,65800000,66000000,0
chr2-g330,chr2,66000000,66200000,0
chr2-g331,chr2,66200000,66400000,0
chr2-g332,chr2,66400000,66600000,0
chr2-g333,chr2,66600000,66800000,0
chr2-g334,chr2,66800000,67000000,0
chr2-g335,chr2,67000000,67200000,0
chr2-g336,chr2,67200000,67400000,0
chr2-g337,chr2,67400000,67600000,0
chr2-g338,chr2,67600000,67800000,0
chr2-g339,chr2,67800000,68000000,0
chr2-g340,chr2,68000000,68200000,0
chr2-g341,chr2,68200000,68400000,0
chr2-g342,chr2,68400000,68600000,0
chr2-g343,chr2,68600000,68800000,0
chr2-g344,chr2,68800000,69000000,0
chr2-g345,chr2,69000000,69200000,0
chr2-g346,chr2,69200000,69400000,0
chr2-g347,chr2,69400000,69600000,0
chr2-g348,chr2,69600000,69800000,0
chr2-g349,chr2,69800000,70000000,0
chr2-g350,chr2,70000000,70200000,0
chr2-g351,chr2,70200000,70400000,0
chr2-g352,chr2,70400000,70600000,0
chr2-g353,chr2,70600000,70800000,0
chr2-g354,chr2,70800000,71000000,0
chr2-g355,chr2,71000000,71200000,0
chr2-g356,chr2,71200000,71400000,0
chr2-g357,chr2,71400000,71600000,0
chr2-g358,chr2,71600000,71800000,0
chr2-g359,chr2,71800000,72000000,0
chr2-g360,chr2,72000000,72200000,0
chr2-g361,chr2,72200000,72400000,0
chr2-g362,chr2,72400000,72600000,0
chr2-g363,chr2,72600000,72800000,0
chr2-g364,chr2,72800000,73000000,0
chr2-g365,chr2,73000000,73200000,0
chr2-g366,chr2,73200000,73400000,0
chr2-g367,chr2,73400000,73600000,0
chr2-g368,chr2,73600000,73800000,0
chr2-g369,chr2,73800000,74000000,0
chr2-g370,chr2,74000000,74200000,0
chr2-g371,chr2,74200000,74400000,0
chr2-g372,chr2,74400000,74600000,0
chr2-g373,chr2,74600000,74800000,0
chr2-g374,chr2,74800000,75000000,0
chr2-g375,chr2,75000000,75200000,0
chr2-g376,chr2,75200000,75400000,0
chr2-g377,chr2,75400000,75600000,0
chr2-g378,chr2,75600000,75800000,0
chr2-g379,chr2,75800000,76000000,0
chr2-g380,chr2,76000000,76200000,0
chr2-g381,chr2,76200000,76400000,0
chr2-g382,chr2,76400000,76600000,0
chr2-g383,chr2,76600000,76800000,0
chr2-g384,chr2,76800000,77000000,0
chr2-g385,chr2,77000000,77200000,0
chr2-g386,chr2,77200000,77400000,0
chr2-g387,chr2,77400000,77600000,0
chr2-g388,chr2,77600000,77800000,0
chr2-g389,chr2,77800000,78000000,0
chr2-g390,chr2,78000000,78200000,0
chr2-g391,chr2,78200000,78400000,0
chr2-g392,chr2,78400000,78600000,0
chr2-g393,chr2,78600000,78800000,0
chr2-g394,chr2,78800000,79000000,0
chr2-g395,chr2,79000000,79200000,0
chr2-g396,chr2,79200000,79400000,0
chr2-g397,chr2,79400000,79600000,0
chr2-g398,chr2,79600000,79800000,0
chr2-g399,chr2,79800000,80000000,0
chr2-g400,chr2,80000000,80200000,0
chr2-g401,chr2,80200000,80400000,0
chr2-g402,chr2,80400000,80600000,0
chr2-g403,chr2,80600000,80800000,0
chr2-g404,chr2,80800000,81000000,0
chr2-g405,chr2,81000000,81200000,0
chr2-g406,chr2,81200000,81400000,0
chr2-g407,chr2,81400000,81600000,0
chr2-g408,chr2,81600000,81800000,0
chr2-g409,chr2,81800000,82000000,0
chr2-g410,chr2,82000000,82200000,0
chr2-g411,chr2,82200000,82400000,0
chr2-g412,chr2,82400000,82600000,0
chr2-g413,chr2,82600000,82800000,0
chr2-g414,chr2,82800000,83000000,0
chr2-g415,chr2,83000000,83200000,0
chr2-g416,chr2,83200000,83400000,0
chr2-g417,chr2,83400000,83600000,0
chr2-g418,chr2,83600000,83800000,0
chr2-g419,chr2,83800000,84000000,0
chr2-g420,chr2,84000000,84200000,0
chr2-g421,chr2,84200000,84400000,0
chr2-g422,chr2,84400000,84600000,0
chr2-g423,chr2,84600000,84800000,0
chr2-g424,chr2,84800000,85000000,0
chr2-g425,chr2,85000000,85200000,0
chr2-g426,chr2,85200000,85400000,0
chr2-g427,chr2,85400000,85600000,0
chr2-g428,chr2,85600000,85800000,0
chr2-g429,chr2,85800000,86000000,0
chr2-g430,chr2,86000000,86200000,0
chr2-g431,chr2,86200000,86400000,0
chr2-g432,chr2,86400000,86600000,0
chr2-g433,chr2,86600000,86800000,0
chr2-g434,chr2,86800000,87000000,0
chr2-g435,chr2,87000000,87200000,0
chr2-g436,chr2,87200000,87400000,0
chr2-g437,chr2,87400000,87600000,0
chr2-g438,chr2,87600000,87800000,0
chr2-g439,chr2,87800000,88000000,0
chr2-g440,chr2,88000000,88200000,0
chr2-g441,chr2,88200000,88400000,0
chr2-g442,chr2,88400000,88600000,0
chr2-g443,chr2,88600000,88800000,0
chr2-g444,chr2,88800000,89000000,0
chr2-g445,chr2,89000000,89200000,0
chr2-g446,chr2,89200000,89400000,0
chr2-g447,chr2,89400000,89600000,0
chr2-g448,chr2,89600000,89800000,0
chr2-g449,chr2,89800000,90000000,0
chr2-g450,chr2,90000000,90200000,0
chr2-g451,chr2,90200000,90400000,0
chr2-g452,chr2,90400000,90600000,0
chr2-g453,chr2,90600000,90800000,0
chr2-g454,chr2,90800000,91000000,0
chr2-g455,chr2,91000000,91200000,0
chr2-g456,chr2,91200000,91400000,0
chr2-g457,chr2,91400000,91600000,0
chr2-g458,chr2,91600000,91800000,0
chr2-g459,chr2,91800000,92000000,0
chr2-g460,chr2,92000000,92200000,0
chr2-g461,chr2,92200000,92400000,0
chr2-g462,chr2,92400000,92600000,0
chr2-g463,chr2,92600000,92800000,0
chr2-g464,chr2,92800000,93000000,0
chr2-g465,chr2,93000000,93200000,0
chr2-g466,chr2,93200000,93400000,0
chr2-g467,chr2,93400000,93600000,0
chr2-g468,chr2,93600000,93800000,0
chr2-g469,chr2,93800000,94000000,0
chr2-g470,chr2,94000000,94200000,0
chr2-g471,chr2,94200000,94400000,0
chr2-g472,chr2,94400000,94600000,0
chr2-g473,chr2,94600000,94800000,0
chr2-g474,chr2,94800000,95000000,0
chr2-g475,chr2,95000000,95200000,0
chr2-g476,chr2,95200000,95400000,0
chr2-g477,chr2,95400000,95600000,0
chr2-g478,chr2,95600000,95800000,0
chr2-g479,chr2,95800000,96000000,0
chr2-g480,chr2,96000000,96200000,0
chr2-g481,chr2,96200000,96400000,0
chr2-g482,chr2,96400000,96600000,0
chr2-g483,chr2,96600000,96800000,0
chr2-g484,chr2,96800000,97000000,0
chr2-g485,chr2,97000000,97200000,0
chr2-g486,chr2,97200000,97400000,0
chr2-g487,chr2,97400000,97600000,0
chr2-g488,chr2,97600000,97800000,0
chr2-g489,chr2,97800000,98000000,0
chr2-g490,chr2,98000000,98200000,0
chr2-g491,chr2,98200000,98400000,0
chr2-g492,chr2,98400000,98600000,0
chr2-g493,chr2,98600000,98800000,0
chr2-g494,chr2,98800000,99000000,0
chr2-g495,chr2,99000000,99200000,0
chr2-g496,chr2,99200000,99400000,0
chr2-g497,chr2,99400000,99600000,0
chr2-g498,chr2,99600000,99800000,0
chr2-g499,chr2,99800000,100000000,0
chr2-g500,chr2,100000000,100200000,0
chr2-g501,chr2,100200000,100400000,0
chr2-g502,chr2,100400000,100600000,0
chr2-g503,chr2,100600000,100800000,0
chr2-g504,chr2,100800000,101000000,0
chr2-g505,chr2,101000000,101200000,0
chr2-g506,chr2,101200000,101400000,0
chr2-g507,chr2,101400000,101600000,0
chr2-g508,chr2,101600000,101800000,0
chr2-g509,chr2,101800000,102000000,0
chr2-g510,chr2,102000000,102200000,0
chr2-g511,chr2,102200000,102400000,0
chr2-g512,chr2,102400000,102600000,0
chr2-g513,chr2,102600000,102800000,0
chr2-g514,chr2,102800000,103000000,0
chr2-g515,chr2,103000000,103200000,0
chr2-g516,chr2,103200000,103400000,0
chr2-g517,chr2,103400000,103600000,0
chr2-g518,chr2,103600000,103800000,0
chr2-g519,chr2,103800000,104000000,0
chr2-g520,chr2,104000000,104200000,0
chr2-g521,chr2,104200000,104400000,0
chr2-g522,chr2,104400000,104600000,0
chr2-g523,chr2,104600000,104800000,0
chr2-g524,chr2,104800000,105000000,0
chr2-g525,chr2,105000000,105200000,0
chr2-g526,chr2,105200000,105400000,0
chr2-g527,chr2,105400000,105600000,0
chr2-g528,chr2,105600000,105800000,0
chr2-g529,chr2,105800000,106000000,0
chr2-g530,chr2,106000000,106200000,0
chr2-g531,chr2,106200000,106400000,0
chr2-g532,chr2,106400000,106600000,0
chr2-g533,chr2,106600000,106800000,0
chr2-g534,chr2,106800000,107000000,0
chr2-g535,chr2,107000000,107200000,0
chr2-g536,chr2,107200000,107400000,0
chr2-g537,chr2,107400000,107600000,0
chr2-g538,chr2,107600000,107800000,0
chr2-g539,chr2,107800000,108000000,0
chr2-g540,chr2,108000000,108200000,0
chr2-g541,chr2,108200000,108400000,0
chr2-g542,chr2,108400000,108600000,0
chr2-g543,chr2,108600000,108800000,0
chr2-g544,chr2,108800000,109000000,0
chr2-g545,chr2,109000000,109200000,0
chr2-g546,chr2,109200000,109400000,0
chr2-g547,chr2,109400000,109600000,0
chr2-g548,chr2,109600000,109800000,0
chr2-g549,chr2,109800000,110000000,0
chr2-g550,chr2,110000000,110200000,0
chr2-g551,chr2,110200000,110400000,0
chr2-g552,chr2,110400000,110600000,0
chr2-g553,chr2,110600000,110800000,0
chr2-g554,chr2,110800000,111000000,0
chr2-g555,chr2,111000000,111200000,0
chr2-g556,chr2,111200000,111400000,0
chr2-g557,chr2,111400000,111600000,0
chr2-g558,chr2,111600000,111800000,0
chr2-g559,chr2,111800000,112000000,0
chr2-g560,chr2,112000000,112200000,0
chr2-g561,chr2,112200000,112400000,0
chr2-g562,chr2,112400000,112600000,0
chr2-g563,chr2,112600000,112800000,0
chr2-g564,chr2,112800000,113000000,0
chr2-g565,chr2,113000000,113200000,0
chr2-g566,chr2,113200000,113400000,0
chr2-g567,chr2,113400000,113600000,0
chr2-g568,chr2,113600000,113800000,0
chr2-g569,chr2,113800000,114000000,0
chr2-g570,chr2,114000000,114200000,0
chr2-g571,chr2,114200000,114400000,0
chr2-g572,chr2,114400000,114600000,0
chr2-g573,chr2,114600000,114800000,0
chr2-g574,chr2,114800000,115000000,0
chr2-g575,chr2,115000000,115200000,0
chr2-g576,chr2,115200000,115400000,0
chr2-g577,chr2,115400000,115600000,0
chr2-g578,chr2,115600000,115800000,0
chr2-g579,chr2,115800000,116000000,0
chr2-g580,chr2,116000000,116200000,0
chr2-g581,chr2,116200000,116400000,0
chr2-g582,chr2,116400000,116600000,0
chr2-g583,chr2,116600000,116800000,0
chr2-g584,chr2,116800000,117000000,0
chr2-g585,chr2,117000000,117200000,0
chr2-g586,chr2,117200000,117400000,0
chr2-g587,chr2,117400000,117600000,0
chr2-g588,chr2,117600000,117800000,0
chr2-g589,chr2,117800000,118000000,0
chr2-g590,chr2,118000000,118200000,0
chr2-g591,chr2,118200000,118400000,0
chr2-g592,chr2,118400000,118600000,0
chr2-g593,chr2,118600000,118800000,0
chr2-g594,chr2,118800000,119000000,0
chr2-g595,chr2,119000000,119200000,0
chr2-g596,chr2,119200000,119400000,0
chr2-g597,chr2,119400000,119600000,0
chr2-g598,chr2,119600000,119800000,0
chr2-g599,chr2,119800000,120000000,0
chr2-g600,chr2,120000000,120200000,0
chr2-g601,chr2,120200000,120400000,0
chr2-g602,chr2,120400000,120600000,0
chr2-g603,chr2,120600000,120800000,0
chr2-g604,chr2,120800000,121000000,0
chr2-g605,chr2,121000000,121200000,0
chr2-g606,chr2,121200000,121400000,0
chr2-g607,chr2,121400000,121600000,0
chr2-g608,chr2,121600000,121800000,0
chr2-g609,chr2,121800000,122000000,0
chr2-g610,chr2,122000000,122200000,0
chr2-g611,chr2,122200000,122400000,0
chr2-g612,chr2,122400000,122600000,0
chr2-g613,chr2,122600000,122800000,0
chr2-g614,chr2,122800000,123000000,0
chr2-g615,chr2,123000000,123200000,0
chr2-g616,chr2,123200000,123400000,0
chr2-g617,chr2,123400000,123600000,0
chr2-g618,chr2,123600000,123800000,0
chr2-g619,chr2,123800000,124000000,0
chr2-g620,chr2,124000000,124200000,0
chr2-g621,chr2,124200000,124400000,0
chr2-g622,chr2,124400000,124600000,0
chr2-g623,chr2,124600000,124800000,0
chr2-g624,chr2,124800000,125000000,0
chr2-g625,chr2,125000000,125200000,0
chr2-g626,chr2,125200000,125400000,0
chr2-g627,chr2,125400000,125600000,0
chr2-g628,chr2,125600000,125800000,0
chr2-g629,chr2,125800000,126000000,0
chr2-g630,chr2,126000000,126200000,0
chr2-g631,chr2,126200000,126400000,0
chr2-g632,chr2,126400000,126600000,0
chr2-g633,chr2,126600000,126800000,0
chr2-g634,chr2,126800000,127000000,0
chr2-g635,chr2,127000000,127200000,0
chr2-g636,chr2,127200000,127400000,0
chr2-g637,chr2,127400000,127600000,0
chr2-g638,chr2,127600000,127800000,0
chr2-g639,chr2,127800000,128000000,0
chr2-g640,chr2,128000000,128200000,0
chr2-g641,chr2,128200000,128400000,0
chr2-g642,chr2,128400000,128600000,0
chr2-g643,chr2,128600000,128800000,0
chr2-g644,chr2,128800000,129000000,0
chr2-g645,chr2,129000000,129200000,0
chr2-g646,chr2,129200000,129400000,0
chr2-g647,chr2,129400000,129600000,0
chr2-g648,chr2,129600000,129800000,0
chr2-g649,chr2,129800000,130000000,0
chr2-g650,chr2,130000000,130200000,0
chr2-g651,chr2,130200000,130400000,0
chr2-g652,chr2,130400000,130600000,0
chr2-g653,chr2,130600000,130800000,0
chr2-g654,chr2,130800000,131000000,0
chr2-g655,chr2,131000000,131200000,0
chr2-g656,chr2,131200000,131400000,0
chr2-g657,chr2,131400000,131600000,0
chr2-g658,chr2,131600000,131800000,0
chr2-g659,chr2,131800000,132000000,0
chr2-g660,chr2,132000000,132200000,0
chr2-g661,chr2,132200000,132400000,0
chr2-g662,chr2,132400000,132600000,0
chr2-g663,chr2,132600000,132800000,0
chr2-g664,chr2,132800000,133000000,0
chr2-g665,chr2,133000000,133200000,0
chr2-g666,chr2,133200000,133400000,0
chr2-g667,chr2,133400000,133600000,0
chr2-g668,chr2,133600000,133800000,0
chr2-g669,chr2,133800000,134000000,0
chr2-g670,chr2,134000000,134200000,0
chr2-g671,chr2,134200000,134400000,0
chr2-g672,chr2,134400000,134600000,0
chr2-g673,chr2,134600000,134800000,0
chr2-g674,chr2,134800000,135000000,0
chr2-g675,chr2,135000000,135200000,0
chr2-g676,chr2,135200000,135400000,0
chr2-g677,chr2,135400000,135600000,0
chr2-g678,chr2,135600000,135800000,0
chr2-g679,chr2,135800000,136000000,0
chr2-g680,chr2,136000000,136200000,0
chr2-g681,chr2,136200000,136400000,0
chr2-g682,chr2,136400000,136600000,0
chr2-g683,chr2,136600000,136800000,0
chr2-g684,chr2,136800000,137000000,0
chr2-g685,chr2,137000000,137200000,0
chr2-g686,chr2,137200000,137400000,0
chr2-g687,chr2,137400000,137600000,0
chr2-g688,chr2,137600000,137800000,0
chr2-g689,chr2,137800000,138000000,0
chr2-g690,chr2,138000000,138200000,0
chr2-g691,chr2,138200000,138400000,0
chr2-g692,chr2,138400000,138600000,0
chr2-g693,chr2,138600000,138800000,0
chr2-g694,chr2,138800000,139000000,0
chr2-g695,chr2,139000000,139200000,0
chr2-g696,chr2,139200000,139400000,0
chr2-g697,chr2,139400000,139600000,0
chr2-g698,chr2,139600000,139800000,0
chr2-g699,chr2,139800000,140000000,0
chr2-g700,chr2,140000000,140200000,0
chr2-g701,chr2,140200000,140400000,0
chr2-g702,chr2,140400000,140600000,0
chr2-g703,chr2,140600000,140800000,0
chr2-g704,chr2,140800000,141000000,0
chr2-g705,chr2,141000000,141200000,0
chr2-g706,chr2,141200000,141400000,0
chr2-g707,chr2,141400000,141600000,0
chr2-g708,chr2,141600000,141800000,0
chr2-g709,chr2,141800000,142000000,0
chr2-g710,chr2,142000000,142200000,0
chr2-g711,chr2,142200000,142400000,0
chr2-g712,chr2,142400000,142600000,0
chr2-g713,chr2,142600000,142800000,0
chr2-g714,chr2,142800000,143000000,0
chr2-g715,chr2,143000000,143200000,0
chr2-g716,chr2,143200000,143400000,0
chr2-g717,chr2,143400000,143600000,0
chr2-g718,chr2,143600000,143800000,0
chr2-g719,chr2,143800000,144000000,0
chr2-g720,chr2,144000000,144200000,0
chr2-g721,chr2,144200000,144400000,0
chr2-g722,chr2,144400000,144600000,0
chr2-g723,chr2,144600000,144800000,0
chr2-g724,chr2,144800000,145000000,0
chr2-g725,chr2,145000000,145200000,0
chr2-g726,chr2,145200000,145400000,0
chr2-g727,chr2,145400000,145600000,0
chr2-g728,chr2,145600000,145800000,0
chr2-g729,chr2,145800000,146000000,0
chr2-g730,chr2,146000000,146200000,0
chr2-g731,chr2,146200000,146400000,0
chr2-g732,chr2,146400000,146600000,0
chr2-g733,chr2,146600000,146800000,0
chr2-g734,chr2,146800000,147000000,0
chr2-g735,chr2,147000000,147200000,0
chr2-g736,chr2,147200000,147400000,0
chr2-g737,chr2,147400000,147600000,0
chr2-g738,chr2,147600000,147800000,0
chr2-g739,chr2,147800000,148000000,0
chr2-g740,chr2,148000000,148200000,0
chr2-g741,chr2,148200000,148400000,0
chr2-g742,chr2,148400000,148600000,0
chr2-g743,chr2,148600000,148800000,0
chr2-g744,chr2,148800000,149000000,0
chr2-g745,chr2,149000000,149200000,0
chr2-g746,chr2,149200000,149400000,0
chr2-g747,chr2,149400000,149600000,0
chr2-g748,chr2,149600000,149800000,0
