200kb name,category,Granule_mean,MLI1_mean,gene,chrom,chrom_id,group,log2FC_G2M
chr18-g322,MLI1,1.5283244363861201,6.0539484586798755,Nars,chr18,18,322,-1.9859255579309534
chr18-g324,Granule,33.6637848129377,4.338207917243443,Nedd4l,chr18,18,324,2.9560262839070903
chr18-g325,Granule,33.6637848129377,4.338207917243443,Nedd4l,chr18,18,325,2.9560262839070903
chr18-g326,Granule,33.6637848129377,4.338207917243443,Nedd4l,chr18,18,326,2.9560262839070903
chr18-g336,MLI1,0.04986498761098643,0.6698189462366416,Impa2,chr18,18,336,-3.7476720872869884
chr18-g349,MLI1,0.05260376536190453,1.0526026330597533,Rab27b,chr18,18,349,-4.322651027692613
chr18-g350,MLI1,0.05260376536190453,1.0526026330597533,Rab27b,chr18,18,350,-4.322651027692613
chr18-g356,MLI1,2.5290239872511884,11.830677830004218,Dcc,chr18,18,356,-2.225880108367003
chr18-g357,MLI1,2.5290239872511884,11.830677830004218,Dcc,chr18,18,357,-2.225880108367003
chr18-g358,MLI1,2.5290239872511884,11.830677830004218,Dcc,chr18,18,358,-2.225880108367003
chr18-g359,MLI1,2.5290239872511884,11.830677830004218,Dcc,chr18,18,359,-2.225880108367003
chr18-g360,MLI1,2.5290239872511884,11.830677830004218,Dcc,chr18,18,360,-2.225880108367003
chr18-g361,MLI1,2.5290239872511884,11.830677830004218,Dcc,chr18,18,361,-2.225880108367003
chr18-g369,MLI1,2.1050738957249124,10.66977996012679,Mapk4,chr18,18,369,-2.341587641055667
chr18-g370,MLI1,2.1050738957249124,10.66977996012679,Mapk4,chr18,18,370,-2.341587641055667
chr18-g400,Granule,2.9188620934998926,0.47612076371885786,Pard6g,chr18,18,400,2.616006598331376
chr18-g423,"MLI1,MLI1",0.21666429095400325,1.5668165190274417,"Cndp2,Fam69c",chr18,18,423,-2.8543029403464373
chr18-g446,MLI1,0.7033169955822997,4.936020358521488,Dok6,chr18,18,446,-2.8111013594518655
chr18-g447,MLI1,0.7033169955822997,4.936020358521488,Dok6,chr18,18,447,-2.8111013594518655
chr18-g448,MLI1,0.7033169955822997,4.936020358521488,Dok6,chr18,18,448,-2.8111013594518655
chr19-g22,Granule,3.388337705477606,0.6527254624299055,Syt12,chr19,19,22,2.3760294467497496
chr19-g31,Granule,0.931037280370181,0.10918817781923124,Ehd1,chr19,19,31,3.0920222778439803
chr19-g34,MLI1,0.1486389667775434,1.0423208531041517,Ppp1r14b,chr19,19,34,-2.8099151610483393
chr19-g35,"Granule,Granule",7.394968927670361,1.1947749104030927,"Macrod1,Flrt1",chr19,19,35,2.629805238091846
chr19-g45,Granule,1.5880966382310024,0.29383871571082326,Asrgl1,chr19,19,45,2.434202304781702
chr19-g51,MLI1,0.23568979900275974,1.165257804871103,Dagla,chr19,19,51,-2.305687952936181
chr19-g79,MLI1,0.16530970424580693,0.6071789368335994,Psat1,chr19,19,79,-1.8769503259676343
chr19-g87,MLI1,0.2162899023044089,1.7602496273708934,Pcsk5,chr19,19,87,-3.0247418187539603
chr19-g88,MLI1,0.2162899023044089,1.7602496273708934,Pcsk5,chr19,19,88,-3.0247418187539603
chr19-g89,MLI1,0.2162899023044089,1.7602496273708934,Pcsk5,chr19,19,89,-3.0247418187539603
chr19-g150,MLI1,0.0404229220561993,12.493529515781882,Gldc,chr19,19,150,-8.271791777616464
chr19-g170,MLI1,0.4198213197781547,1.699678698123649,Stambpl1,chr19,19,170,-2.017414711679014
chr19-g171,MLI1,0.4198213197781547,1.699678698123649,Stambpl1,chr19,19,171,-2.017414711679014
chr19-g191,Granule,4.39465638650017,0.30506335166661913,Lgi1,chr19,19,191,3.848569587581023
chr19-g209,Granule,0.7560591649573278,0.15339545552644876,Ubtd1,chr19,19,209,2.301243393719876
chr19-g210,Granule,0.7560591649573278,0.15339545552644876,Ubtd1,chr19,19,210,2.301243393719876
chr19-g211,Granule,1.9607892727208562,0.15688482340422513,Golga7b,chr19,19,211,3.6436567945854583
chr19-g221,Granule,0.6441887013209189,0.07965914781709675,Scd1,chr19,19,221,3.015571405807893
chr19-g222,Granule,0.6441887013209189,0.07965914781709675,Scd1,chr19,19,222,3.015571405807893
chr19-g223,MLI1,0.041635836024283536,1.6171713572070405,Pax2,chr19,19,223,-5.279502953435173
chr19-g224,"MLI1,MLI1",0.4458725854083719,3.7518009489439272,"Pax2,Sema4g",chr19,19,224,-3.0728798849717442
chr19-g225,MLI1,0.4042367493840883,2.1346295917368865,Sema4g,chr19,19,225,-2.400713361173503
chr19-g235,Granule,5.919134765384819,0.035077386658224,Neurl1a,chr19,19,235,7.3987012259916725
chr19-g236,"Granule,Granule",6.192886376206092,0.035077386658224,"Neurl1a,Sh3pxd2a",chr19,19,236,7.46392689840906
chr19-g237,Granule,0.27375161082127264,0.05,Sh3pxd2a,chr19,19,237,2.452867453908421
chr19-g241,MLI1,0.44122031625973673,61.77313411090201,Sorcs3,chr19,19,241,-7.129336496409966
chr19-g242,MLI1,0.44122031625973673,61.77313411090201,Sorcs3,chr19,19,242,-7.129336496409966
chr19-g243,MLI1,0.44122031625973673,61.77313411090201,Sorcs3,chr19,19,243,-7.129336496409966
chr19-g244,MLI1,0.44122031625973673,61.77313411090201,Sorcs3,chr19,19,244,-7.129336496409966
chr19-g284,Granule,4.748106078029754,0.4613963765706631,Afap1l2,chr19,19,284,3.363273587337123
chr19-g285,"Granule,Granule",45.53689722405892,4.492859390675708,"Afap1l2,Ablim1",chr19,19,285,3.3413301761717977
chr19-g286,Granule,40.78879114602916,4.031463014105045,Ablim1,chr19,19,286,3.338797359182915
chr19-g288,MLI1,0.3174615560890391,6.358824409845184,Atrnl1,chr19,19,288,-4.324106271038849
chr19-g289,MLI1,0.3174615560890391,6.358824409845184,Atrnl1,chr19,19,289,-4.324106271038849
chr19-g290,MLI1,0.3174615560890391,6.358824409845184,Atrnl1,chr19,19,290,-4.324106271038849
chr19-g304,Granule,6.022645830355098,0.6760419509298345,Grk5,chr19,19,304,3.1552127428100616
chr19-g305,Granule,6.022645830355098,0.6760419509298345,Grk5,chr19,19,305,3.1552127428100616
chrX-g60,MLI1,0.24455623261405027,0.9332285212145973,Bcor,chrX,20,60,-1.932064166655022
chrX-g207,MLI1,0.4196931054181002,57.34781923982436,Gria3,chrX,20,207,-7.094260052535728
chrX-g208,MLI1,0.4196931054181002,57.34781923982436,Gria3,chrX,20,208,-7.094260052535728
chrX-g212,Granule,94.14001372837463,7.660980254505809,Tenm1,chrX,20,212,3.6192071554683256
chrX-g213,Granule,94.14001372837463,7.660980254505809,Tenm1,chrX,20,213,3.6192071554683256
chrX-g214,Granule,94.14001372837463,7.660980254505809,Tenm1,chrX,20,214,3.6192071554683256
chrX-g215,Granule,94.14001372837463,7.660980254505809,Tenm1,chrX,20,215,3.6192071554683256
chrX-g216,Granule,94.14001372837463,7.660980254505809,Tenm1,chrX,20,216,3.6192071554683256
chrX-g217,Granule,94.14001372837463,7.660980254505809,Tenm1,chrX,20,217,3.6192071554683256
chrX-g295,MLI1,2.8185389913393726,23.178298180480827,Fgf13,chrX,20,295,-3.039755212471941
chrX-g296,MLI1,2.8185389913393726,23.178298180480827,Fgf13,chrX,20,296,-3.039755212471941
chrX-g297,MLI1,2.8185389913393726,23.178298180480827,Fgf13,chrX,20,297,-3.039755212471941
chrX-g362,MLI1,0.24130877939626502,1.3109339940101998,Gabra3,chrX,20,362,-2.441642736831758
chrX-g363,MLI1,0.24130877939626502,1.3109339940101998,Gabra3,chrX,20,363,-2.441642736831758
chrX-g405,MLI1,0.1504636537140981,1.1138575369656454,Tmem47,chrX,20,405,-2.888077788903105
chrX-g472,MLI1,0.506007940261962,2.676994368646637,Maged1,chrX,20,472,-2.403382175174801
chrX-g490,MLI1,0.09210839182248569,4.7900563604227315,Ar,chrX,20,490,-5.70056621723384
chrX-g491,MLI1,0.09210839182248569,4.7900563604227315,Ar,chrX,20,491,-5.70056621723384
chrX-g509,Granule,14.253835596616474,0.9746692164354382,Nhsl2,chrX,20,509,3.8702936997395025
chrX-g510,Granule,14.253835596616474,0.9746692164354382,Nhsl2,chrX,20,510,3.8702936997395025
chrX-g545,MLI1,0.0748694350550573,0.28176190573808135,Sh3bgrl,chrX,20,545,-1.9120277987879446
chrX-g672,MLI1,0.10365990526525758,0.6899859213075012,Drp2,chrX,20,672,-2.7347089446245323
chrX-g717,MLI1,0.23081145863555538,4.156908901703668,Pak3,chrX,20,717,-4.170724378299047
chrX-g718,MLI1,0.23081145863555538,4.156908901703668,Pak3,chrX,20,718,-4.170724378299047
chrX-g719,MLI1,0.011623970894820637,1.5635118623421125,Dcx,chrX,20,719,-7.071543359051919
chrX-g721,MLI1,0.5195543574402511,10.25206220846515,Trpc5,chrX,20,721,-4.3024956312694504
chrX-g722,MLI1,0.5195543574402511,10.25206220846515,Trpc5,chrX,20,722,-4.3024956312694504
chrX-g723,MLI1,0.5195543574402511,10.25206220846515,Trpc5,chrX,20,723,-4.3024956312694504
chrX-g760,Granule,5.921272462837841,1.4316192283030336,Iqsec2,chrX,20,760,2.0482594137391783
chrX-g761,"Granule,Granule",7.4407804968794,1.6681644750105658,"Iqsec2,Gpr173",chrX,20,761,2.157192419700393
chrX-g777,Granule,6.603261700768989,0.021359976905022626,Ptchd1,chrX,20,777,8.272124926668173
chrX-g778,"Granule,Granule",8.070423978029375,0.39057958356935646,"Ptchd1,Gm15155",chrX,20,778,4.368956023623846
chrX-g779,Granule,1.4671622772603856,0.36921960666433384,Gm15155,chrX,20,779,1.9904773793208483
chrX-g780,Granule,1.4671622772603856,0.36921960666433384,Gm15155,chrX,20,780,1.9904773793208483
chrX-g781,Granule,1.4671622772603856,0.36921960666433384,Gm15155,chrX,20,781,1.9904773793208483
chrX-g808,MLI1,0.0663557626434465,1.465340859389749,Rai2,chrX,20,808,-4.464870723714058
chrX-g837,MLI1,2.665409220705675,138.093826706029,Frmpd4,chrX,20,837,-5.695147969930386
chrX-g838,MLI1,2.665409220705675,138.093826706029,Frmpd4,chrX,20,838,-5.695147969930386
chrX-g839,MLI1,2.665409220705675,138.093826706029,Frmpd4,chrX,20,839,-5.695147969930386
chrX-g840,MLI1,2.665409220705675,138.093826706029,Frmpd4,chrX,20,840,-5.695147969930386
chrX-g841,MLI1,2.665409220705675,138.093826706029,Frmpd4,chrX,20,841,-5.695147969930386
chrX-g842,MLI1,2.665409220705675,138.093826706029,Frmpd4,chrX,20,842,-5.695147969930386
