200kb name,category,Bergmann_mean,MLI1_mean,gene,chrom,chrom_id,group,log2FC_B2M
chr17-g358,MLI1,0.045374581263243875,1.158112605122541,Clip4,chr17,17,358,-4.673747396105091
chr17-g359,MLI1,0.045374581263243875,1.158112605122541,Clip4,chr17,17,359,-4.673747396105091
chr17-g375,Bergmann,1.0371094633219475,0.03896971038651013,Ltbp1,chr17,17,375,4.734071153656006
chr17-g376,Bergmann,1.0371094633219475,0.03896971038651013,Ltbp1,chr17,17,376,4.734071153656006
chr17-g391,Bergmann,2.8716478958753777,0.2971440043810235,Crim1,chr17,17,391,3.272644689054771
chr17-g394,Bergmann,1.3589954713904122,0.056553315138505006,Prkd3,chr17,17,394,4.586785241316655
chr17-g395,Bergmann,1.3589954713904122,0.056553315138505006,Prkd3,chr17,17,395,4.586785241316655
chr17-g396,MLI1,0.04362623028917425,1.5726023675338063,Cdc42ep3,chr17,17,396,-5.171814304365368
chr17-g404,MLI1,0.25316963010550053,7.721792955328999,Tmem178,chr17,17,404,-4.930759615305663
chr17-g405,MLI1,0.25316963010550053,7.721792955328999,Tmem178,chr17,17,405,-4.930759615305663
chr17-g450,MLI1,1.950337012558205,143.572078696492,Nrxn1,chr17,17,450,-6.201907957835781
chr17-g451,MLI1,1.950337012558205,143.572078696492,Nrxn1,chr17,17,451,-6.201907957835781
chr17-g452,MLI1,1.950337012558205,143.572078696492,Nrxn1,chr17,17,452,-6.201907957835781
chr17-g453,MLI1,1.950337012558205,143.572078696492,Nrxn1,chr17,17,453,-6.201907957835781
chr17-g454,MLI1,1.950337012558205,143.572078696492,Nrxn1,chr17,17,454,-6.201907957835781
chr17-g455,MLI1,1.950337012558205,143.572078696492,Nrxn1,chr17,17,455,-6.201907957835781
chr18-g36,MLI1,0.8947702833997163,13.688515126687001,Mpp7,chr18,18,36,-3.935304804059378
chr18-g37,MLI1,0.8947702833997163,13.688515126687001,Mpp7,chr18,18,37,-3.935304804059378
chr18-g38,MLI1,0.8947702833997163,13.688515126687001,Mpp7,chr18,18,38,-3.935304804059378
chr18-g48,Bergmann,7.232003622081919,0.13360529301855037,Colec12,chr18,18,48,5.758346331248756
chr18-g49,Bergmann,7.232003622081919,0.13360529301855037,Colec12,chr18,18,49,5.758346331248756
chr18-g51,Bergmann,23.629631307116576,0.6789952522221812,Greb1l,chr18,18,51,5.12105182224167
chr18-g52,Bergmann,23.629631307116576,0.6789952522221812,Greb1l,chr18,18,52,5.12105182224167
chr18-g59,"Bergmann,Bergmann",22.563440295024535,0.4699859064157531,"Gm6277,Cables1",chr18,18,59,5.585225750034978
chr18-g61,MLI1,0.045374581263243875,1.1223123672641415,Ankrd29,chr18,18,61,-4.628446129949339
chr18-g74,MLI1,0.3578934160598617,5.395796831166767,Kctd1,chr18,18,74,-3.9142341185156106
chr18-g75,MLI1,0.3578934160598617,5.395796831166767,Kctd1,chr18,18,75,-3.9142341185156106
chr18-g76,Bergmann,3.042829892675726,0.238762841151256,Aqp4,chr18,18,76,3.671763451805756
chr18-g77,"Bergmann,MLI1",3.120693053545347,14.991218064787185,"Aqp4,Chst9",chr18,18,77,-2.2641792416102384
chr18-g78,MLI1,0.07786316086962113,14.752455223635929,Chst9,chr18,18,78,-7.5657984518167165
chr18-g123,MLI1,0.18833710264316364,2.958207450090547,Fhod3,chr18,18,123,-3.9733340820208958
chr18-g124,MLI1,0.18833710264316364,2.958207450090547,Fhod3,chr18,18,124,-3.9733340820208958
chr18-g125,MLI1,0.18833710264316364,2.958207450090547,Fhod3,chr18,18,125,-3.9733340820208958
chr18-g127,MLI1,0.3111063950366366,12.125823188175083,Celf4,chr18,18,127,-5.284530830016471
chr18-g128,MLI1,0.3111063950366366,12.125823188175083,Celf4,chr18,18,128,-5.284530830016471
chr18-g154,MLI1,0.1731685594486555,7.669039191592899,Rit2,chr18,18,154,-5.468796919672394
chr18-g155,MLI1,0.1731685594486555,7.669039191592899,Rit2,chr18,18,155,-5.468796919672394
chr18-g156,MLI1,0.1731685594486555,7.669039191592899,Rit2,chr18,18,156,-5.468796919672394
chr18-g157,MLI1,0.35249895558677535,4.114280632165236,Syt4,chr18,18,157,-3.544949314331524
chr18-g164,MLI1,0.3978373603224671,5.90410144035255,Camk4,chr18,18,164,-3.8914668400204873
chr18-g165,MLI1,0.3978373603224671,5.90410144035255,Camk4,chr18,18,165,-3.8914668400204873
chr18-g174,MLI1,0.05580928351124038,2.2685601821339407,Reep2,chr18,18,174,-5.3451279979594135
chr18-g175,Bergmann,1.9516647476837357,0.14917540410629612,Ctnna1,chr18,18,175,3.709623661293678
chr18-g176,Bergmann,1.9516647476837357,0.14917540410629612,Ctnna1,chr18,18,176,3.709623661293678
chr18-g189,MLI1,0.13736642086646036,1.4784276415075701,Rell2,chr18,18,189,-3.4279623490616995
chr18-g194,Bergmann,3.40484683889137,0.30924529026256387,Fgf1,chr18,18,194,3.4607663740167434
chr18-g201,MLI1,0.7056132100743299,6.266404307142964,Kctd16,chr18,18,201,-3.150688379558685
chr18-g202,MLI1,0.7056132100743299,6.266404307142964,Kctd16,chr18,18,202,-3.150688379558685
chr18-g213,Bergmann,16.92711572676014,0.9025905661075869,Ppp2r2b,chr18,18,213,4.2291206583026355
chr18-g214,Bergmann,16.92711572676014,0.9025905661075869,Ppp2r2b,chr18,18,214,4.2291206583026355
chr18-g215,Bergmann,16.92711572676014,0.9025905661075869,Ppp2r2b,chr18,18,215,4.2291206583026355
chr18-g216,Bergmann,28.283898042440697,0.05689880480659175,Stk32a,chr18,18,216,8.957366900299927
chr18-g222,Bergmann,31.06988953727831,1.8006601597960599,Mcc,chr18,18,222,4.108919281336888
chr18-g223,Bergmann,31.06988953727831,1.8006601597960599,Mcc,chr18,18,223,4.108919281336888
chr18-g224,Bergmann,31.06988953727831,1.8006601597960599,Mcc,chr18,18,224,4.108919281336888
chr18-g236,MLI1,0.31605598423971704,5.095871076043336,Sema6a,chr18,18,236,-4.011076741920608
chr18-g263,Bergmann,5.212497301499381,0.04271995381004525,Sncaip,chr18,18,263,6.930920834305643
chr18-g264,Bergmann,5.212497301499381,0.04271995381004525,Sncaip,chr18,18,264,6.930920834305643
chr18-g282,Bergmann,2.821548987304021,0.02596632576860225,Gramd3,chr18,18,282,6.763701700110989
chr18-g283,MLI1,0.19773568270270775,1.316144778809268,Lmnb1,chr18,18,283,-2.734673053948837
chr18-g305,Bergmann,0.9874154608753413,0.035077386658224,Pdgfrb,chr18,18,305,4.815044061890548
chr18-g308,MLI1,0.17736441549421614,2.3489464777796085,Ablim3,chr18,18,308,-3.7272253441839465
chr18-g309,MLI1,0.17736441549421614,2.3489464777796085,Ablim3,chr18,18,309,-3.7272253441839465
chr18-g327,MLI1,0.17713371113618626,3.582573420887925,Malt1,chr18,18,327,-4.338085561931348
chr18-g335,MLI1,0.2844185866238585,7.458675834071922,Gnal,chr18,18,335,-4.712831873691998
chr18-g336,MLI1,0.2844185866238585,7.458675834071922,Gnal,chr18,18,336,-4.712831873691998
chr18-g356,MLI1,0.25439538704058773,11.830677830004218,Dcc,chr18,18,356,-5.539316413548365
chr18-g357,MLI1,0.25439538704058773,11.830677830004218,Dcc,chr18,18,357,-5.539316413548365
chr18-g358,MLI1,0.25439538704058773,11.830677830004218,Dcc,chr18,18,358,-5.539316413548365
chr18-g359,MLI1,0.25439538704058773,11.830677830004218,Dcc,chr18,18,359,-5.539316413548365
chr18-g360,MLI1,0.25439538704058773,11.830677830004218,Dcc,chr18,18,360,-5.539316413548365
chr18-g361,MLI1,0.25439538704058773,11.830677830004218,Dcc,chr18,18,361,-5.539316413548365
chr18-g369,Bergmann,3.204172488224365,0.07513868856205562,Mro,chr18,18,369,5.414252067287996
chr18-g370,Bergmann,5.55599402545759,0.5981217499948455,Gm9925,chr18,18,370,3.215533962360635
chr18-g385,MLI1,0.21839883959215173,9.568806194643463,St8sia5,chr18,18,385,-5.453301849149775
chr18-g386,MLI1,0.21839883959215173,9.568806194643463,St8sia5,chr18,18,386,-5.453301849149775
chr18-g387,MLI1,0.0663792617449765,1.1839173290108804,Rnf165,chr18,18,387,-4.156691949070004
chr18-g401,MLI1,0.082857776417861,0.8639533759312465,Pqlc1,chr18,18,401,-3.382244448478041
chr19-g20,MLI1,0.07849657414286225,0.8147502211693258,Pitpnm1,chr19,19,20,-3.3756562422143612
chr19-g25,"MLI1,MLI1",0.16005371149808223,2.9697949278229276,"Tmem151a,Klc2",chr19,19,25,-4.213735275413002
chr19-g29,Bergmann,4.783380911533532,0.16546238218095624,Neat1,chr19,19,29,4.85345551782211
chr19-g44,MLI1,0.4667298679631149,3.570124740854335,Gng3,chr19,19,44,-2.9353147838250413
chr19-g45,Bergmann,4.191774682273701,0.29383871571082326,Asrgl1,chr19,19,45,3.8344647700347196
chr19-g51,"MLI1,MLI1",0.31959397026055564,7.560140539450872,"Dagla,Syt7",chr19,19,51,-4.564100959228261
chr19-g52,MLI1,0.24109739611769337,6.394882734579769,Syt7,chr19,19,52,-4.729229929247841
chr19-g54,MLI1,0.21794165574667973,2.387227188754066,Tmem132a,chr19,19,54,-3.4533219981111833
chr19-g58,MLI1,0.1541706377364559,1.108373993474444,Stx3,chr19,19,58,-2.845844834503786
chr19-g59,MLI1,0.1541706377364559,1.108373993474444,Stx3,chr19,19,59,-2.845844834503786
chr19-g84,MLI1,0.2058785630622461,6.086512828808441,Prune2,chr19,19,84,-4.885750372080042
chr19-g85,MLI1,0.2058785630622461,6.086512828808441,Prune2,chr19,19,85,-4.885750372080042
chr19-g86,MLI1,0.2058785630622461,6.086512828808441,Prune2,chr19,19,86,-4.885750372080042
chr19-g87,MLI1,0.20374568261143686,1.7602496273708934,Pcsk5,chr19,19,87,-3.1109386432285597
chr19-g88,MLI1,0.20374568261143686,1.7602496273708934,Pcsk5,chr19,19,88,-3.1109386432285597
chr19-g89,MLI1,0.20374568261143686,1.7602496273708934,Pcsk5,chr19,19,89,-3.1109386432285597
chr19-g94,Bergmann,15.948334308597314,0.04354993052059712,Rorb,chr19,19,94,8.51651962000994
chr19-g95,Bergmann,15.948334308597314,0.04354993052059712,Rorb,chr19,19,95,8.51651962000994
chr19-g102,Bergmann,1.3748150216718646,0.14742954833272698,Aldh1a1,chr19,19,102,3.2211399118752406
chr19-g103,Bergmann,1.3748150216718646,0.14742954833272698,Aldh1a1,chr19,19,103,3.2211399118752406
chr19-g120,Bergmann,4.771876829881305,0.18922095878112874,Tjp2,chr19,19,120,4.6564130045085035
chr19-g121,"Bergmann,MLI1",5.577882087487967,10.557592106677562,"Tjp2,Pip5k1b",chr19,19,121,-0.9204914913315843
chr19-g122,MLI1,0.8060052576066622,10.368371147896434,Pip5k1b,chr19,19,122,-3.685256207434868
chr19-g126,Bergmann,5.015671269477355,0.09023033569124661,Kank1,chr19,19,126,5.7966864326515575
chr19-g127,Bergmann,5.015671269477355,0.09023033569124661,Kank1,chr19,19,127,5.7966864326515575
chr19-g136,MLI1,0.22961349699304875,2.4694701407067075,Vldlr,chr19,19,136,-3.4269221714611637
chr19-g152,Bergmann,64.59433975525057,2.2412528128590568,Prkg1,chr19,19,152,4.849030451757799
chr19-g153,Bergmann,64.59433975525057,2.2412528128590568,Prkg1,chr19,19,153,4.849030451757799
chr19-g154,Bergmann,64.59433975525057,2.2412528128590568,Prkg1,chr19,19,154,4.849030451757799
chr19-g155,Bergmann,64.59433975525057,2.2412528128590568,Prkg1,chr19,19,155,4.849030451757799
chr19-g156,Bergmann,64.59433975525057,2.2412528128590568,Prkg1,chr19,19,156,4.849030451757799
chr19-g157,Bergmann,64.59433975525057,2.2412528128590568,Prkg1,chr19,19,157,4.849030451757799
chr19-g158,Bergmann,64.59433975525057,2.2412528128590568,Prkg1,chr19,19,158,4.849030451757799
chr19-g191,Bergmann,2.302871273671854,0.30506335166661913,Lgi1,chr19,19,191,2.9162529899385077
chr19-g192,Bergmann,31.889562955713437,0.19152817303480713,Plce1,chr19,19,192,7.379383892983506
chr19-g193,Bergmann,31.889562955713437,0.19152817303480713,Plce1,chr19,19,193,7.379383892983506
chr19-g202,MLI1,0.020938939657552374,0.9558212398284016,Aldh18a1,chr19,19,202,-5.512480535328754
chr19-g217,"MLI1,MLI1",0.42743258101024806,6.236723012138104,"Cnnm1,Got1",chr19,19,217,-3.86701940018306
chr19-g223,MLI1,0.05517587023799925,1.6171713572070405,Pax2,chr19,19,223,-4.8732912672162385
chr19-g224,"MLI1,MLI1",0.098200615561954,3.7518009489439272,"Pax2,Sema4g",chr19,19,224,-5.2557074097830565
chr19-g225,MLI1,0.04302474532395475,2.1346295917368865,Sema4g,chr19,19,225,-5.632675287379183
chr19-g231,MLI1,0.07583902712744313,0.705382334688164,Psd,chr19,19,231,-3.2173930835470146
chr19-g235,MLI1,0.1303429467264836,2.636716679499345,Ina,chr19,19,235,-4.338358137794263
chr19-g241,MLI1,0.1733019512262581,61.77313411090201,Sorcs3,chr19,19,241,-8.477547820589537
chr19-g242,MLI1,0.1733019512262581,61.77313411090201,Sorcs3,chr19,19,242,-8.477547820589537
chr19-g243,MLI1,0.1733019512262581,61.77313411090201,Sorcs3,chr19,19,243,-8.477547820589537
chr19-g244,MLI1,0.1733019512262581,61.77313411090201,Sorcs3,chr19,19,244,-8.477547820589537
chr19-g278,Bergmann,10.769814074219303,0.019329460525564,Tcf7l2,chr19,19,278,9.121976255347557
chr19-g279,Bergmann,10.769814074219303,0.019329460525564,Tcf7l2,chr19,19,279,9.121976255347557
chr19-g285,MLI1,0.2595906887680779,4.031463014105045,Ablim1,chr19,19,285,-3.9569929449403856
chr19-g286,MLI1,0.2595906887680779,4.031463014105045,Ablim1,chr19,19,286,-3.9569929449403856
chr19-g288,MLI1,0.7029641822458476,6.358824409845184,Atrnl1,chr19,19,288,-3.1772369839281716
chr19-g289,MLI1,0.7029641822458476,6.358824409845184,Atrnl1,chr19,19,289,-3.1772369839281716
chr19-g290,MLI1,0.7029641822458476,6.358824409845184,Atrnl1,chr19,19,290,-3.1772369839281716
chr19-g294,MLI1,0.05,3.6626077641359727,Shtn1,chr19,19,294,-6.194799303158723
chr19-g295,MLI1,0.05,3.6626077641359727,Shtn1,chr19,19,295,-6.194799303158723
chrX-g38,MLI1,0.30662623703603,6.111518847257864,Syp,chrX,20,38,-4.31697791191184
chrX-g39,MLI1,0.7867026380388277,8.185263410049389,Pcsk1n,chrX,20,39,-3.3791385183374043
chrX-g45,MLI1,0.06571203595557662,2.2617393086591324,Lancl3,chrX,20,45,-5.105131199742347
chrX-g46,MLI1,0.06571203595557662,2.2617393086591324,Lancl3,chrX,20,46,-5.105131199742347
chrX-g116,Bergmann,3.0617022025499,0.3530252932870604,Klhl13,chrX,20,116,3.116490508037598
chrX-g179,Bergmann,6.530939807666396,0.392572689185503,Dock11,chrX,20,179,4.05625889689409
chrX-g180,Bergmann,6.530939807666396,0.392572689185503,Dock11,chrX,20,180,4.05625889689409
chrX-g184,MLI1,0.23930396673354526,1.7837900187442712,Sept6,chrX,20,184,-2.898029579967278
chrX-g207,MLI1,0.31403168226325484,57.34781923982436,Gria3,chrX,20,207,-7.5126846976730075
chrX-g208,MLI1,0.31403168226325484,57.34781923982436,Gria3,chrX,20,208,-7.5126846976730075
chrX-g256,MLI1,0.11799268921065638,3.5143465336212922,Hs6st2,chrX,20,256,-4.8964870773681834
chrX-g257,MLI1,0.11799268921065638,3.5143465336212922,Hs6st2,chrX,20,257,-4.8964870773681834
chrX-g258,MLI1,0.11799268921065638,3.5143465336212922,Hs6st2,chrX,20,258,-4.8964870773681834
chrX-g260,Bergmann,1.4293006357860798,0.05,Gpc4,chrX,20,260,4.837237496373616
chrX-g295,MLI1,0.2192780174547215,23.178298180480827,Fgf13,chrX,20,295,-6.723869643468706
chrX-g296,MLI1,0.2192780174547215,23.178298180480827,Fgf13,chrX,20,296,-6.723869643468706
chrX-g297,MLI1,0.2192780174547215,23.178298180480827,Fgf13,chrX,20,297,-6.723869643468706
chrX-g346,MLI1,0.4875036747385174,6.425171349972349,Aff2,chrX,20,346,-3.720249930536263
chrX-g347,MLI1,0.4875036747385174,6.425171349972349,Aff2,chrX,20,347,-3.720249930536263
chrX-g348,MLI1,0.4875036747385174,6.425171349972349,Aff2,chrX,20,348,-3.720249930536263
chrX-g349,MLI1,0.4875036747385174,6.425171349972349,Aff2,chrX,20,349,-3.720249930536263
chrX-g355,MLI1,0.23978518387940523,4.46832257838808,Mamld1,chrX,20,355,-4.21991891729204
chrX-g362,MLI1,0.020938939657552374,1.3109339940101998,Gabra3,chrX,20,362,-5.968262850540432
chrX-g363,MLI1,0.020938939657552374,1.3109339940101998,Gabra3,chrX,20,363,-5.968262850540432
chrX-g367,MLI1,0.020938939657552374,4.796402752977214,Atp2b3,chrX,20,367,-7.839620610008993
chrX-g368,MLI1,0.44396263972371053,5.635525879420341,Pdzd4,chrX,20,368,-3.666040060506451
chrX-g369,"MLI1,MLI1",0.4649015793812629,6.714430896465026,"Pdzd4,L1cam",chrX,20,369,-3.852267892345197
chrX-g392,Bergmann,0.766147004911217,0.058929321186050376,Prrg1,chrX,20,392,3.7005636838581326
chrX-g433,MLI1,1.5732235305007571,70.76926324597616,Il1rapl1,chrX,20,433,-5.491327325113217
chrX-g434,MLI1,1.5732235305007571,70.76926324597616,Il1rapl1,chrX,20,434,-5.491327325113217
chrX-g435,MLI1,1.5732235305007571,70.76926324597616,Il1rapl1,chrX,20,435,-5.491327325113217
chrX-g436,MLI1,1.5732235305007571,70.76926324597616,Il1rapl1,chrX,20,436,-5.491327325113217
chrX-g437,MLI1,1.5732235305007571,70.76926324597616,Il1rapl1,chrX,20,437,-5.491327325113217
chrX-g438,MLI1,1.5732235305007571,70.76926324597616,Il1rapl1,chrX,20,438,-5.491327325113217
chrX-g439,MLI1,1.5732235305007571,70.76926324597616,Il1rapl1,chrX,20,439,-5.491327325113217
chrX-g440,MLI1,1.5732235305007571,70.76926324597616,Il1rapl1,chrX,20,440,-5.491327325113217
chrX-g471,MLI1,0.15538007329739476,1.9980829775648912,Apoo,chrX,20,471,-3.6847430950286215
chrX-g472,"MLI1,MLI1",0.17806736392901662,2.9659033913683657,"Apoo,Gm14827",chrX,20,472,-4.05797657595689
chrX-g473,MLI1,0.07611480989555162,0.8353550839604593,Gspt2,chrX,20,473,-3.4561404777861995
chrX-g490,MLI1,0.18682418087668276,4.7900563604227315,Ar,chrX,20,490,-4.68028952901138
chrX-g491,MLI1,0.18682418087668276,4.7900563604227315,Ar,chrX,20,491,-4.68028952901138
chrX-g495,Bergmann,3.8615986750010354,0.12183484096170413,Stard8,chrX,20,495,4.9861995737653295
chrX-g497,MLI1,0.16626248745681974,1.564400176006238,Pja1,chrX,20,497,-3.234074997376817
chrX-g512,Bergmann,17.156737825923773,0.7787386590607941,Phka1,chrX,20,512,4.461492207319666
chrX-g513,Bergmann,17.156737825923773,0.7787386590607941,Phka1,chrX,20,513,4.461492207319666
chrX-g563,MLI1,0.05580928351124038,0.8751499186368007,Zfp711,chrX,20,563,-3.970953150706677
chrX-g681,"MLI1,MLI1",0.16884152624159013,3.294216758547275,"Tceal5,Bex1",chrX,20,681,-4.286193806310533
chrX-g684,MLI1,0.7483754400156154,8.72455025605383,Zcchc18,chrX,20,684,-3.5432466449148614
chrX-g697,MLI1,0.04187787931510475,1.1470771480074915,Rnf128,chrX,20,697,-4.7756302281066265
chrX-g698,MLI1,0.04187787931510475,1.1470771480074915,Rnf128,chrX,20,698,-4.7756302281066265
chrX-g702,Bergmann,11.846947521389762,0.9419556423278137,Tsc22d3,chrX,20,702,3.6527124492662733
chrX-g703,Bergmann,11.846947521389762,0.9419556423278137,Tsc22d3,chrX,20,703,3.6527124492662733
chrX-g717,MLI1,0.17555032369596624,4.156908901703668,Pak3,chrX,20,717,-4.565554570263957
chrX-g718,MLI1,0.17555032369596624,4.156908901703668,Pak3,chrX,20,718,-4.565554570263957
chrX-g719,MLI1,0.05,1.5635118623421125,Dcx,chrX,20,719,-4.966718259898457
chrX-g721,MLI1,0.2209906457833905,10.25206220846515,Trpc5,chrX,20,721,-5.5357850239691055
chrX-g722,MLI1,0.2209906457833905,10.25206220846515,Trpc5,chrX,20,722,-5.5357850239691055
chrX-g723,MLI1,0.2209906457833905,10.25206220846515,Trpc5,chrX,20,723,-5.5357850239691055
chrX-g753,MLI1,0.022687290631621875,2.316106148358874,Tro,chrX,20,753,-6.673673234746793
chrX-g776,Bergmann,6.369092575526374,0.6372449773433944,Sat1,chrX,20,776,3.321167839534915
chrX-g789,MLI1,0.17924430018156512,9.79534964377659,Cnksr2,chrX,20,789,-5.772097841953715
chrX-g790,MLI1,0.17924430018156512,9.79534964377659,Cnksr2,chrX,20,790,-5.772097841953715
chrX-g803,MLI1,0.13860131910492102,1.5361438241496053,Cdkl5,chrX,20,803,-3.4703004040684955
chrX-g804,MLI1,0.13860131910492102,1.5361438241496053,Cdkl5,chrX,20,804,-3.4703004040684955
chrX-g808,MLI1,0.020938939657552374,1.465340859389749,Rai2,chrX,20,808,-6.128904098688654
chrX-g831,Bergmann,81.06967394347197,3.1639242388081734,Gpm6b,chrX,20,831,4.679375381127558
chrX-g837,MLI1,0.47711009528085124,138.093826706029,Frmpd4,chrX,20,837,-8.177110899051325
chrX-g838,MLI1,0.47711009528085124,138.093826706029,Frmpd4,chrX,20,838,-8.177110899051325
chrX-g839,MLI1,0.47711009528085124,138.093826706029,Frmpd4,chrX,20,839,-8.177110899051325
chrX-g840,MLI1,0.47711009528085124,138.093826706029,Frmpd4,chrX,20,840,-8.177110899051325
chrX-g841,MLI1,0.47711009528085124,138.093826706029,Frmpd4,chrX,20,841,-8.177110899051325
chrX-g842,MLI1,0.47711009528085124,138.093826706029,Frmpd4,chrX,20,842,-8.177110899051325
