200kb name,category,Granule_mean,Purkinje_mean,gene,chrom,chrom_id,group,log2FC_G2P
chr10-g227,Purkinje,0.11284982311050547,0.9627890125424408,Lin28b,chr10,10,227,-3.0928155205663703
chr10-g245,Granule,143.8393559138135,0.5918478544126972,Grik2,chr10,10,245,7.9250163988113975
chr10-g246,Granule,143.8393559138135,0.5918478544126972,Grik2,chr10,10,246,7.9250163988113975
chr10-g247,Granule,143.8393559138135,0.5918478544126972,Grik2,chr10,10,247,7.9250163988113975
chr10-g248,Granule,143.8393559138135,0.5918478544126972,Grik2,chr10,10,248,7.9250163988113975
chr10-g261,"Granule,Granule",2.4396663378752756,0.5150222911139027,"Dcbld1,Gopc",chr10,10,261,2.243977069147542
chr10-g263,Purkinje,0.3867720760911597,12.513513679226362,Slc35f1,chr10,10,263,-5.015859491770388
chr10-g264,Purkinje,0.3867720760911597,12.513513679226362,Slc35f1,chr10,10,264,-5.015859491770388
chr10-g265,Purkinje,0.3867720760911597,12.513513679226362,Slc35f1,chr10,10,265,-5.015859491770388
chr10-g267,Granule,0.8074108776402837,0.12591769267687392,Mcm9,chr10,10,267,2.6808220131236027
chr10-g268,"Granule,Granule",4.193521871397152,0.6953472286996931,"Mcm9,Fam184a",chr10,10,268,2.592356893185635
chr10-g269,Purkinje,0.14627759340355329,3.142292904656486,Man1a,chr10,10,269,-4.425036964289455
chr10-g270,Purkinje,0.14627759340355329,3.142292904656486,Man1a,chr10,10,270,-4.425036964289455
chr10-g288,Granule,9.752023823037081,0.3978276764041052,Pkib,chr10,10,288,4.615486098920373
chr10-g291,Granule,3.914026249406341,0.5350682869990121,Lims1,chr10,10,291,2.870858502038416
chr10-g292,Granule,3.914026249406341,0.5350682869990121,Lims1,chr10,10,292,2.870858502038416
chr10-g294,Granule,0.24322917064455213,0.02654349671801034,Sh3rf3,chr10,10,294,3.195885920242475
chr10-g295,Granule,0.24322917064455213,0.02654349671801034,Sh3rf3,chr10,10,295,3.195885920242475
chr10-g297,Granule,12.069776646906789,0.3103974268987895,Mcu,chr10,10,297,5.281138570751556
chr10-g298,"Granule,Granule",15.913754263640815,0.7451101431379961,"Mcu,Micu1",chr10,10,298,4.416676713933178
chr10-g299,"Granule,Granule,Granule",7.065101720721685,0.9802039623911181,"Micu1,Dnajb12,Anapc16",chr10,10,299,2.849556448254345
chr10-g300,Granule,2.1556043575280297,0.3483685193119735,Anapc16,chr10,10,300,2.6294062439504557
chr10-g303,Granule,3.7729107488092666,0.06484687961148658,Unc5b,chr10,10,303,5.862497007607163
chr10-g304,Granule,3.7729107488092666,0.06484687961148658,Unc5b,chr10,10,304,5.862497007607163
chr10-g305,Granule,1.270088696747797,0.2990578537879683,Sgpl1,chr10,10,305,2.086432740303664
chr10-g310,Granule,0.4370348183166846,0.00758495401220845,Tspan15,chr10,10,310,5.848463979379141
chr10-g311,"Granule,Granule",4.8501132296356975,0.6141861091784135,"Tspan15,Hk1",chr10,10,311,2.981270639630151
chr10-g312,"Granule,Granule",2.6664643297713404,0.42876110129126027,"Vps26a,Kif1bp",chr10,10,312,2.636682098213972
chr10-g314,"Granule,Granule,Granule",6.6556072129549255,1.1429210175905875,"Tet1,Slc25a16,Rufy2",chr10,10,314,2.5418445854791014
chr10-g315,Granule,4.032627696239429,0.7761547523160808,Rufy2,chr10,10,315,2.3773039826049405
chr10-g316,"Granule,Granule",1.8921369856583445,0.2180774521215581,"Sirt1,Dnajc12",chr10,10,316,3.117104022787345
chr10-g317,"Granule,Granule",76.55000350669515,1.1520496656828418,"Dnajc12,Ctnna3",chr10,10,317,6.0541276249679505
chr10-g318,Granule,75.79971045481074,1.064633190225315,Ctnna3,chr10,10,318,6.1537639839018485
chr10-g319,"Granule,Granule",123.67482084613931,1.1433966763796595,"Ctnna3,Lrrtm3",chr10,10,319,6.757081997631146
chr10-g320,"Granule,Granule",123.67482084613931,1.1433966763796595,"Ctnna3,Lrrtm3",chr10,10,320,6.757081997631146
chr10-g321,Granule,75.79971045481074,1.064633190225315,Ctnna3,chr10,10,321,6.1537639839018485
chr10-g322,Granule,75.79971045481074,1.064633190225315,Ctnna3,chr10,10,322,6.1537639839018485
chr10-g323,Granule,75.79971045481074,1.064633190225315,Ctnna3,chr10,10,323,6.1537639839018485
chr10-g324,Granule,75.79971045481074,1.064633190225315,Ctnna3,chr10,10,324,6.1537639839018485
chr10-g325,Granule,75.79971045481074,1.064633190225315,Ctnna3,chr10,10,325,6.1537639839018485
chr10-g335,Granule,10.447936936971734,1.7643948154986304,Reep3,chr10,10,335,2.5659727625717426
chr10-g337,Granule,0.3071426855362845,0.06713303519640483,Ado,chr10,10,337,2.1938142509350116
chr10-g347,Granule,43.66698185232865,8.262476142698885,Ank3,chr10,10,347,2.401896713191391
chr10-g348,Granule,43.66698185232865,8.262476142698885,Ank3,chr10,10,348,2.401896713191391
chr10-g349,Granule,43.66698185232865,8.262476142698885,Ank3,chr10,10,349,2.401896713191391
chr10-g350,Granule,43.66698185232865,8.262476142698885,Ank3,chr10,10,350,2.401896713191391
chr10-g352,"Granule,Granule",3.6575628156160125,0.19626323096727438,"Fam13c,Phyhipl",chr10,10,352,4.220020820859633
chr10-g356,"Granule,Granule",1.6881506469460712,0.3249652776691742,"Tfam,Ipmk",chr10,10,356,2.377086172351836
chr10-g376,Granule,3.196742818978241,0.5745739900188549,Specc1l,chr10,10,376,2.4760380914631903
chr10-g377,Granule,1.1041778877849102,0.1980058115112423,Gucd1,chr10,10,377,2.4793579357531637
chr10-g378,Granule,0.3331811516123576,0.019719909858789075,Gstt1,chr10,10,378,4.078581926150407
chr10-g379,Granule,0.1394730057283357,0.05,Gstt2,chr10,10,379,1.4799859229836971
chr10-g380,Granule,0.6160103240651507,0.12669604294157893,Zfp280b,chr10,10,380,2.2815830641310475
chr10-g383,Granule,7.556650928884279,0.35887031200458847,Pcbp3,chr10,10,383,4.396212496182535
chr10-g384,Granule,7.556650928884279,0.35887031200458847,Pcbp3,chr10,10,384,4.396212496182535
chr10-g385,Purkinje,0.11982168921478518,14.862787090242787,Col18a1,chr10,10,385,-6.954671789679254
chr10-g386,Granule,6.325484527565922,0.8077350820450683,Adarb1,chr10,10,386,2.969221887541369
chr10-g387,"Granule,Granule",6.972503753853118,0.9420973185122483,"Adarb1,Fam207a",chr10,10,387,2.887728803140436
chr10-g389,Purkinje,0.1371113718845395,0.524368072501006,Trpm2,chr10,10,389,-1.9352316142245383
chr10-g391,Granule,3.093691163079592,0.6408598683751564,Agpat3,chr10,10,391,2.271248348623587
chr10-g392,"Granule,Granule",2.3891367348098473,0.4799764745422027,"Rrp1,Pdxk",chr10,10,392,2.3154538235678324
chr10-g393,Purkinje,0.5573371545618135,13.670381330627984,Slc1a6,chr10,10,393,-4.616359343706907
chr10-g394,Purkinje,0.5573371545618135,13.670381330627984,Slc1a6,chr10,10,394,-4.616359343706907
chr10-g398,"Granule,Granule",7.221518806843344,0.9341926794384932,"Bsg,Palm",chr10,10,398,2.950510247067001
chr10-g399,"Granule,Granule,Granule",3.447229934133978,0.20089632351376815,"Palm,Ptbp1,Arid3a",chr10,10,399,4.100914463798486
chr10-g400,Granule,0.8145126159607976,0.13036827385098015,Stk11,chr10,10,400,2.6433442237322167
chr10-g401,"Granule,Granule",3.2617574422075792,0.2226693534720349,"Apc2,Plk5",chr10,10,401,3.8726745860075487
chr10-g403,"Granule,Granule,Granule,Granule,Granule",6.816096386393243,1.194805005910665,"Btbd2,Mknk2,Mob3a,Izumo4,Dot1l",chr10,10,403,2.512170549576076
chr10-g404,Granule,0.29044136894532363,0.014929806576915625,Gng7,chr10,10,404,4.281979578011719
chr10-g405,"Granule,Granule,Granule,Granule",5.2218526550139,1.0955976163242638,"Gng7,Slc39a3,Zbtb7a,Eef2",chr10,10,405,2.252843717398665
chr10-g406,"Granule,Granule",3.7689876926823054,0.7622353510974024,"Matk,Nfic",chr10,10,406,2.3058686596067557
chr10-g407,"Granule,Granule,Granule",6.4294872728889185,0.7471141905329074,"Nfic,Celf5,Tle2",chr10,10,407,3.10530302312829
chr10-g408,Granule,1.173539251860645,0.20202439554710927,Zfp433,chr10,10,408,2.5382646751952778
chr10-g413,"Granule,Granule,Granule",2.2596353638063684,0.4625616930031041,"Tdg,Hcfc2,Nfyb",chr10,10,413,2.2883722850685686
chr10-g416,"Granule,Granule",2.841432168910602,0.26882862557230347,"Slc41a2,D10Wsu102e",chr10,10,416,3.401859602235866
chr10-g417,Granule,0.7216716024762053,0.0707060138965719,Aldh1l2,chr10,10,417,3.35143765261537
chr10-g418,Granule,5.8623548662358385,0.4114907333108818,Appl2,chr10,10,418,3.8325484544844253
chr10-g421,Granule,2.4488136362416437,0.07955696591115922,Nuak1,chr10,10,421,4.943950916725747
chr10-g422,"Granule,Granule",3.753685798293997,0.3656679192000419,"Nuak1,Tcp11l2",chr10,10,422,3.3597019279155607
chr10-g423,Granule,1.3048721620523536,0.28611095328888264,Tcp11l2,chr10,10,423,2.1892618382571936
chr10-g424,Granule,2.5611919243391914,0.43321671988807176,Ric8b,chr10,10,424,2.563654536562204
chr10-g425,"Granule,Granule",4.352305616808245,0.7693904668462499,"Ric8b,Cry1",chr10,10,425,2.4999920063921803
chr10-g426,Granule,1.2888880926308488,0.023017936632291763,Btbd11,chr10,10,426,5.807224683710974
chr10-g427,Granule,1.2888880926308488,0.023017936632291763,Btbd11,chr10,10,427,5.807224683710974
chr10-g428,Granule,1.2888880926308488,0.023017936632291763,Btbd11,chr10,10,428,5.807224683710974
chr10-g431,"Granule,Granule",5.004755987292992,0.9165678900123916,"Syn3,Timp3",chr10,10,431,2.4489860805112813
chr10-g432,Granule,4.202667453325011,0.7942730776101514,Syn3,chr10,10,432,2.403598295942393
chr10-g444,Purkinje,0.22472614591709997,2.5416267153287326,Ano4,chr10,10,444,-3.499512268839555
chr10-g445,Purkinje,0.22472614591709997,2.5416267153287326,Ano4,chr10,10,445,-3.499512268839555
chr10-g446,Purkinje,0.22472614591709997,2.5416267153287326,Ano4,chr10,10,446,-3.499512268839555
chr10-g455,Granule,1.2410900253460762,0.12241074703151299,Tmpo,chr10,10,455,3.341805638619068
chr10-g465,Granule,7.236167366230291,0.4722686364158145,Cdk17,chr10,10,465,3.9375461429008314
chr10-g466,"Granule,Granule",8.027041585332489,0.5644606956497076,"Cdk17,Elk3",chr10,10,466,3.8299233394098806
chr10-g468,Granule,7.798222360717631,0.05645481507718804,Ntn4,chr10,10,468,7.109904847629305
chr10-g470,Granule,0.359980284621724,0.06321153033797362,Fgd6,chr10,10,470,2.5096582475265157
chr10-g471,Purkinje,0.2677735576724547,2.8999515322136995,Tmcc3,chr10,10,471,-3.436943379883287
chr10-g472,Purkinje,0.2677735576724547,2.8999515322136995,Tmcc3,chr10,10,472,-3.436943379883287
chr10-g477,Purkinje,0.043710226184858286,0.24062318607920138,Socs2,chr10,10,477,-2.460732916393065
chr10-g479,Granule,2.280945229029495,0.43949549314071235,Eea1,chr10,10,479,2.375711528227049
chr10-g480,Granule,2.280945229029495,0.43949549314071235,Eea1,chr10,10,480,2.375711528227049
chr10-g483,Granule,13.598057686087186,0.23153384055107104,Btg1,chr10,10,483,5.876033714377501
chr10-g494,Granule,10.85658037175428,0.7061065808980281,Atp2b1,chr10,10,494,3.942539978673333
chr10-g495,"Granule,Granule",11.962988738868585,0.8897016785060425,"Atp2b1,Poc1b",chr10,10,495,3.749112381723015
chr10-g500,Purkinje,0.20144245395074734,10.071848906343261,Kitl,chr10,10,500,-5.643816972364596
chr10-g516,Granule,2.4470602705061264,0.26410583662676496,Slc6a15,chr10,10,516,3.2118615451695747
chr10-g517,Granule,2.4470602705061264,0.26410583662676496,Slc6a15,chr10,10,517,3.2118615451695747
chr10-g525,Granule,13.16160311232595,2.069386821476314,Tmtc2,chr10,10,525,2.669059970991444
chr10-g526,Granule,13.16160311232595,2.069386821476314,Tmtc2,chr10,10,526,2.669059970991444
chr10-g527,Granule,13.16160311232595,2.069386821476314,Tmtc2,chr10,10,527,2.669059970991444
chr10-g528,Granule,1.625405142000655,0.19091819886903724,Mettl25,chr10,10,528,3.089772827145625
chr10-g529,Granule,1.625405142000655,0.19091819886903724,Mettl25,chr10,10,529,3.089772827145625
chr10-g536,Granule,37.76766838121669,0.10568921605820225,Lin7a,chr10,10,536,8.48117973068524
chr10-g537,Granule,37.76766838121669,0.10568921605820225,Lin7a,chr10,10,537,8.48117973068524
chr10-g542,Granule,70.72519178741929,0.2958217324888951,Syt1,chr10,10,542,7.901352329941958
chr10-g543,Granule,70.72519178741929,0.2958217324888951,Syt1,chr10,10,543,7.901352329941958
chr10-g544,Granule,70.72519178741929,0.2958217324888951,Syt1,chr10,10,544,7.901352329941958
chr10-g545,Granule,70.72519178741929,0.2958217324888951,Syt1,chr10,10,545,7.901352329941958
chr10-g554,Granule,4.829872223860793,1.203737479140266,Zdhhc17,chr10,10,554,2.0044642307767906
chr10-g555,"Granule,Granule",9.795818953547656,2.3139714114132275,"Zdhhc17,Osbpl8",chr10,10,555,2.0817950698511933
chr10-g556,Granule,4.965946729686863,1.1102339322729613,Osbpl8,chr10,10,556,2.1612050934073315
chr10-g557,"Granule,Granule",1.3982594076864263,0.2466088016915015,"Nap1l1,Phlda1",chr10,10,557,2.5033358401467365
chr10-g559,Granule,0.41409074582939087,0.08030147833796299,Krr1,chr10,10,559,2.3664485085779643
chr10-g561,Granule,0.8204841585797764,0.06837120476107056,Kcnc2,chr10,10,561,3.585014727086953
chr10-g562,Granule,0.8204841585797764,0.06837120476107056,Kcnc2,chr10,10,562,3.585014727086953
chr10-g564,Granule,2.2295639403490712,0.4620830619821595,Atxn7l3b,chr10,10,564,2.2705374619795675
chr10-g571,Granule,31.9715549596872,0.09323886414801404,Trhde,chr10,10,571,8.42164176759003
chr10-g572,Granule,31.9715549596872,0.09323886414801404,Trhde,chr10,10,572,8.42164176759003
chr10-g573,Granule,31.9715549596872,0.09323886414801404,Trhde,chr10,10,573,8.42164176759003
chr10-g574,Granule,31.9715549596872,0.09323886414801404,Trhde,chr10,10,574,8.42164176759003
chr10-g575,Granule,1.160937375153145,0.21703299497016412,Tbc1d15,chr10,10,575,2.4193038568174092
chr10-g576,Granule,1.160937375153145,0.21703299497016412,Tbc1d15,chr10,10,576,2.4193038568174092
chr10-g577,Purkinje,0.6464214729756448,3.925526968391546,Lgr5,chr10,10,577,-2.602339308693272
chr10-g584,Granule,1.959486968507999,0.07611266228169547,Rab3ip,chr10,10,584,4.68619568432038
chr10-g588,Granule,0.22658992653904128,0.0429256740345856,Slc35e3,chr10,10,588,2.400171031750972
chr10-g591,"Purkinje,Purkinje",0.23314505588021528,8.183947446357813,"Il22,Iltifb",chr10,10,591,-5.1334971397312765
chr10-g597,Purkinje,0.5880159220948586,19.877471711780164,Grip1,chr10,10,597,-5.07913523629759
chr10-g598,Purkinje,0.5880159220948586,19.877471711780164,Grip1,chr10,10,598,-5.07913523629759
chr10-g599,Purkinje,0.5880159220948586,19.877471711780164,Grip1,chr10,10,599,-5.07913523629759
chr10-g600,Purkinje,0.5880159220948586,19.877471711780164,Grip1,chr10,10,600,-5.07913523629759
chr10-g604,Granule,2.4490481146879612,0.5593712013841818,Lemd3,chr10,10,604,2.1303432325137734
chr10-g608,Purkinje,0.16901371149496716,11.574073749666958,Srgap1,chr10,10,608,-6.097612639746848
chr10-g609,Purkinje,0.16901371149496716,11.574073749666958,Srgap1,chr10,10,609,-6.097612639746848
chr10-g610,Purkinje,0.16901371149496716,11.574073749666958,Srgap1,chr10,10,610,-6.097612639746848
chr10-g626,Granule,1.6275979385862527,0.050546094788551474,Slc16a7,chr10,10,626,5.009000914833344
chr10-g634,Granule,1.3870873063746512,0.13604076775687649,Ctdsp2,chr10,10,634,3.349947638711099
chr10-g635,"Granule,Granule,Granule",3.3226233884168774,0.37942787270755884,"Agap2,Os9,Arhgef25",chr10,10,635,3.1304252083018973
chr10-g637,Granule,4.40786404687979,0.39942416108128975,Lrp1,chr10,10,637,3.4640862182582524
chr10-g638,Granule,4.40786404687979,0.39942416108128975,Lrp1,chr10,10,638,3.4640862182582524
chr10-g640,"Granule,Granule,Granule",6.238872972865707,0.844010801130043,"Prim1,Baz2a,Gls2",chr10,10,640,2.885952068723169
chr10-g641,"Granule,Granule,Granule",5.604261767966601,0.2879959956654082,"Gls2,Stat2,Cnpy2",chr10,10,641,4.28240368630389
chr10-g642,Granule,3.5363188027796064,0.7312434569138871,Smarcc2,chr10,10,642,2.273824625357903
chr10-g643,"Granule,Granule,Granule",3.7037511613844436,0.6301178089485261,"Rab5b,Dgka,Mmp19",chr10,10,643,2.5552936835034337
chr10-g644,"Granule,Granule,Granule,Granule",1.487654747936617,0.036484398758018025,"Mmp19,Cd63,Rdh5,Itga7",chr10,10,644,5.349616257997523
chr11-g16,"Granule,Granule",3.057222550845901,0.20347083770426572,"Patz1,Pik3ip1",chr11,11,16,3.909327635885937
chr11-g18,Granule,1.2054505321816973,0.2673686165285993,Morc2a,chr11,11,18,2.1726704102606407
chr11-g20,"Granule,Granule",1.1627688257504554,0.25571792787304626,"Ccdc157,Sf3a1",chr11,11,20,2.1849390842284766
chr11-g25,Granule,0.11089944498667062,0.0091000036687444,Emid1,chr11,11,25,3.6072412081568777
chr11-g27,Granule,0.9605377002551165,0.2347245685281525,Ccdc117,chr11,11,27,2.032873383420007
chr11-g30,Granule,6.269090702238428,1.0650581026245283,Nudcd3,chr11,11,30,2.5573240664432904
chr11-g31,Granule,6.269090702238428,1.0650581026245283,Nudcd3,chr11,11,31,2.5573240664432904
chr11-g32,Granule,2.811325263405603,0.5736621307609056,Purb,chr11,11,32,2.2929771902214506
chr11-g35,Granule,11.200985570828848,1.302015161329588,Adcy1,chr11,11,35,3.104807526911464
chr11-g59,Granule,1.6079971804868114,0.04549106571228249,Grb10,chr11,11,59,5.143537833803687
chr11-g60,Granule,1.6079971804868114,0.04549106571228249,Grb10,chr11,11,60,5.143537833803687
chr11-g85,Granule,5.408586140298651,0.525903959997003,Cnrip1,chr11,11,85,3.362380242804986
chr11-g89,Granule,0.6350441808600358,0.02919909505861764,Etaa1,chr11,11,89,4.442861402814033
chr11-g94,Granule,12.067933092867424,0.06496488166233923,Meis1,chr11,11,94,7.537302842511637
chr11-g95,Granule,12.067933092867424,0.06496488166233923,Meis1,chr11,11,95,7.537302842511637
chr11-g99,Granule,17.56650230125134,0.1906106265033678,Spred2,chr11,11,99,6.52605460059589
chr11-g100,Granule,17.56650230125134,0.1906106265033678,Spred2,chr11,11,100,6.52605460059589
chr11-g101,Granule,0.11222408741681066,0.00758495401220845,Slc1a4,chr11,11,101,3.887098120978809
chr11-g102,Granule,3.246379118253215,0.3877211791757421,Sertad2,chr11,11,102,3.065740041139743
chr11-g103,Granule,3.246379118253215,0.3877211791757421,Sertad2,chr11,11,103,3.065740041139743
chr11-g105,Granule,1.8221075415087036,0.327948350751906,Peli1,chr11,11,105,2.474067585194936
chr11-g119,Granule,0.8647115910224622,0.20011013201388686,Papolg,chr11,11,119,2.111424812129219
chr11-g141,Purkinje,0.4443071253810301,7.020220209829855,Ccdc85a,chr11,11,141,-3.981887102371451
chr11-g142,Purkinje,0.4443071253810301,7.020220209829855,Ccdc85a,chr11,11,142,-3.981887102371451
chr11-g146,Purkinje,0.492106889058773,7.214171866436655,Ccdc88a,chr11,11,146,-3.8737901753333337
chr11-g147,Purkinje,0.492106889058773,7.214171866436655,Ccdc88a,chr11,11,147,-3.8737901753333337
chr11-g162,"Granule,Granule",9.352510778695908,0.12897257119767916,"Ubtd2,Stk10",chr11,11,162,6.180217540343599
chr11-g163,"Granule,Granule",18.622630634516568,1.5292260916077165,"Stk10,Fbxw11",chr11,11,163,3.606183256700853
chr11-g166,Granule,7.579624995006908,1.163339197579028,Ranbp17,chr11,11,166,2.7038546640697723
chr11-g167,Granule,7.579624995006908,1.163339197579028,Ranbp17,chr11,11,167,2.7038546640697723
chr11-g168,Purkinje,0.2258463772136716,34.87428870912427,Kcnip1,chr11,11,168,-7.270678210231924
chr11-g169,Purkinje,0.2258463772136716,34.87428870912427,Kcnip1,chr11,11,169,-7.270678210231924
chr11-g171,Purkinje,0.05232320345559191,0.22861589892812098,Dock2,chr11,11,171,-2.127402961470042
chr11-g172,Purkinje,0.05232320345559191,0.22861589892812098,Dock2,chr11,11,172,-2.127402961470042
chr11-g173,Purkinje,0.05232320345559191,0.22861589892812098,Dock2,chr11,11,173,-2.127402961470042
chr11-g175,Granule,12.512624833916052,0.008057472257772513,Slit3,chr11,11,175,10.600769525895673
chr11-g176,Granule,12.512624833916052,0.008057472257772513,Slit3,chr11,11,176,10.600769525895673
chr11-g177,Granule,12.512624833916052,0.008057472257772513,Slit3,chr11,11,177,10.600769525895673
chr11-g178,Granule,12.512624833916052,0.008057472257772513,Slit3,chr11,11,178,10.600769525895673
chr11-g203,"Granule,Granule",1.78745960967654,0.2913968950015584,"Mat2b,Ccng1",chr11,11,203,2.616853232540248
chr11-g211,Granule,20.559912191207513,0.04403869497262284,Gabra6,chr11,11,211,8.86684667042601
chr11-g212,Granule,27.399391559285768,5.222565249878747,Gabrb2,chr11,11,212,2.391313339223843
chr11-g213,Granule,27.399391559285768,5.222565249878747,Gabrb2,chr11,11,213,2.391313339223843
chr11-g217,Granule,4.691517285351338,0.03834368798192,Ccnjl,chr11,11,217,6.934921665195698
chr11-g218,Granule,3.04530725900315,0.5590012649150744,Pwwp2a,chr11,11,218,2.4456643447503432
chr11-g251,"Granule,Granule",4.865835115172503,0.8251654952436767,"Mgat4b,Hnrnph1",chr11,11,251,2.559932033103903
chr11-g255,Granule,0.2827987714841364,0.043531153941750875,Zfp354a,chr11,11,255,2.699655683600346
chr11-g257,Granule,1.7371405629080638,0.2876695384414638,Phykpl,chr11,11,257,2.594230130110067
chr11-g258,Granule,1.7371405629080638,0.2876695384414638,Phykpl,chr11,11,258,2.594230130110067
