100kb name,n_per_dist(um),chrom,PT_0h
chr12-g323,1.6720293845346328,chr12,0.03910902768579226
chr12-g324,1.7060406184300811,chr12,0.36430281345893756
chr12-g325,1.5664443809876052,chr12,0.3184364447701095
chr12-g326,1.6602810493770388,chr12,0.048327251875514184
chr12-g327,1.6120719929052427,chr12,0.02281648686189704
chr12-g328,1.5518185047224364,chr12,-0.8743763622980019
chr12-g329,1.6588288031351244,chr12,-0.7799289359537953
chr12-g330,1.6036916416638984,chr12,-0.9632535836720987
chr12-g331,1.5838384447417726,chr12,-0.9527883309619518
chr12-g332,1.6635486381925595,chr12,-0.8497783473243118
chr12-g333,1.6483635518584543,chr12,-0.8596518326230174
chr12-g334,1.5073637475997406,chr12,-0.3636410035587525
chr12-g335,1.4317816641094503,chr12,0.37726313766223224
chr12-g336,1.4315612491579266,chr12,0.6462640994964081
chr12-g337,1.3642232517425343,chr12,0.5772200634301656
chr12-g338,1.4019293125139711,chr12,0.6542032720017559
chr12-g339,1.4947428263994156,chr12,0.12886551270430777
chr12-g340,1.3223876830784065,chr12,0.4604177222320228
chr12-g341,1.3891834413985324,chr12,0.5734395851465298
chr12-g342,1.356330649829994,chr12,0.526902136116066
chr12-g343,1.2555112563194335,chr12,0.6641746202643775
chr12-g344,1.420555003978041,chr12,0.640827298749514
chr12-g345,1.3446545035439232,chr12,0.6876185334251872
chr12-g346,1.3023241468631226,chr12,0.4877228263300116
chr12-g347,1.4443420932225342,chr12,0.6878751436662295
chr12-g348,1.3979516257883804,chr12,0.5569656442075038
chr12-g349,1.3652393590157148,chr12,0.21457655889538146
chr12-g350,1.4649569769202313,chr12,0.20524801229260228
chr12-g351,1.4036949439132376,chr12,0.04620885664651196
chr12-g352,1.346117781451276,chr12,0.6546156966934382
chr12-g353,1.3939380461884658,chr12,0.4577213884942288
chr12-g354,1.4638999622195654,chr12,0.575997649772036
chr12-g355,1.3172172993598084,chr12,0.42849519558592564
chr12-g356,1.4288343033990567,chr12,0.5055881093778803
chr12-g357,1.3713777576339834,chr12,0.4826120743961688
chr12-g358,1.3189138657897264,chr12,0.24013306834727946
chr12-g359,1.5223826930948432,chr12,0.2929263992623781
chr12-g360,1.4783009348489902,chr12,-0.13697045911990183
chr12-g361,1.4007954459452865,chr12,-0.4734687922848896
chr12-g362,1.4860119151712132,chr12,0.2952527521556258
chr12-g363,1.4473901428978642,chr12,0.3718367576284488
chr12-g364,1.4061860772253052,chr12,0.838261389320963
chr12-g365,1.2993136582479052,chr12,0.8023467400670026
chr12-g366,1.3693033355651938,chr12,0.8270272920137298
chr12-g367,1.208939531965961,chr12,0.861024726764201
chr12-g368,1.3457136635962672,chr12,0.9074516767014865
chr12-g369,1.2824091636032184,chr12,0.9440434852067845
chr12-g370,1.2148233121355028,chr12,0.7847254606404603
chr12-g371,1.3374559914509616,chr12,0.3034822274725797
chr12-g372,1.2466385063074918,chr12,0.8983569513784591
chr12-g373,1.1832770849515724,chr12,0.9328879658405549
chr12-g374,1.324546967033669,chr12,0.8582890558817319
chr12-g375,1.2271307085003222,chr12,0.873234989497426
chr12-g376,1.2582640497115063,chr12,0.874166532368313
chr12-g377,1.336283087154276,chr12,0.8333353326951638
chr12-g378,1.3503243128762246,chr12,0.8363764226705728
chr12-g379,1.276283550453217,chr12,0.6609546029547861
chr12-g380,1.3246635547797128,chr12,0.3591917277668688
chr12-g381,1.2748626331041018,chr12,0.6301537331496312
chr12-g382,1.1728131463233429,chr12,1.0943895879059005
chr12-g383,1.2701677712324797,chr12,0.9186931583441387
chr12-g384,1.296369967828498,chr12,0.8191942184274563
chr12-g385,1.1932563376791616,chr12,0.8399733701130444
chr12-g386,1.25194140920828,chr12,0.8440177823507687
chr12-g387,1.27399826177014,chr12,0.277141064262542
chr12-g388,1.1852084445367446,chr12,0.2998277107726654
chr12-g389,1.3141719642858094,chr12,0.9057198772855047
chr12-g390,1.211208228762756,chr12,0.8975156437166065
chr12-g391,1.1484496502944683,chr12,0.9711689616705865
chr12-g392,1.3428491700339542,chr12,1.058358571271079
chr12-g393,1.3575399972998046,chr12,1.0482045692457211
chr12-g394,1.3181418138697398,chr12,0.8594125685801494
chr12-g395,1.3300773460509945,chr12,0.5582921937592521
chr12-g396,1.4572440775269309,chr12,0.545305973684519
chr12-g397,1.3556521769615637,chr12,0.37749091119225986
chr12-g398,1.4285300936570824,chr12,0.3124529902722886
chr12-g399,1.4531797601405794,chr12,0.2673924932609751
chr12-g400,1.3412846454569711,chr12,-0.030325415575271443
chr12-g401,1.432016544572304,chr12,-0.08349285990678054
chr12-g402,1.4693594667048346,chr12,-0.7170206983445248
chr12-g403,1.398370712261935,chr12,-0.3623628160589195
chr12-g404,1.530641046927684,chr12,-0.3915984451196904
chr12-g405,1.4815980701214353,chr12,0.1580833596654288
chr12-g406,1.4436812450866077,chr12,-0.0889085968085868
chr12-g407,1.5304159030010729,chr12,0.21173629113469444
chr12-g408,1.568392729290126,chr12,-0.44428165967702815
chr12-g409,1.4906122197508411,chr12,-0.34756951505758843
chr12-g410,1.48955120806205,chr12,-0.3635569623924707
chr12-g411,1.43472899645638,chr12,0.13562718776853375
chr12-g412,1.367011800869231,chr12,0.28440564293450016
chr12-g413,1.4180478387766438,chr12,0.1149800254871472
chr12-g414,1.4266448820870672,chr12,0.08329830304590058
chr12-g415,1.3212113333051692,chr12,0.19029601000386792
chr12-g416,1.3516344257707464,chr12,0.3238768261897373
chr12-g417,1.3624534638079815,chr12,0.29421111912515197
chr12-g418,1.2746904447510503,chr12,0.3678313336819517
chr12-g419,1.381275085255722,chr12,0.5339038845286739
chr12-g420,1.316223023131015,chr12,0.6475057263222401
chr12-g421,1.2174337029341706,chr12,0.7519226418241793
chr12-g422,1.3178907235538808,chr12,0.7490763420850215
chr12-g423,1.3393474490981985,chr12,0.7615840217464379
chr12-g424,1.2226906250858078,chr12,0.9411905889633736
chr12-g425,1.2843029723414574,chr12,0.8168694497299158
chr12-g426,1.2645114939588895,chr12,0.7782036795016111
chr12-g427,1.1938519381664645,chr12,0.7016317211574261
chr12-g428,1.2768792837145466,chr12,0.9405276251426671
chr12-g429,1.2872586060258886,chr12,0.9466910986492089
chr12-g430,1.1776806712813368,chr12,0.7017157218470437
chr12-g431,1.2577350319885277,chr12,0.6522570521116565
chr12-g432,1.2329836206954932,chr12,0.5168498917438893
chr12-g433,1.1414538789306097,chr12,0.9278982977028551
chr12-g434,1.2734092217441146,chr12,0.9106691848134298
chr12-g435,1.1646988454941152,chr12,1.0148484773143385
chr12-g436,1.199827724317847,chr12,0.9335484548965345
chr12-g437,1.302044795091896,chr12,0.8046905963937186
chr12-g438,1.3682348406810765,chr12,0.873257780706038
chr12-g439,1.3054941772263478,chr12,0.6638278245102882
chr12-g440,1.3097301716835943,chr12,0.8766592769447067
chr12-g441,1.398568522101009,chr12,0.5826540766367353
chr12-g442,1.3512347452046605,chr12,-0.03645095848229011
chr12-g443,1.4202784245495477,chr12,0.2878480974345782
chr12-g444,1.4629549856980706,chr12,0.4134553546029439
chr12-g445,1.3144529322510037,chr12,0.33441485598864856
chr12-g446,1.378237995640741,chr12,0.6678837134090349
chr12-g447,1.3213651734517775,chr12,0.6625516322905958
chr12-g448,1.2616197741329689,chr12,0.9062101807016424
chr12-g449,1.3637459168267818,chr12,0.8862081856600765
chr12-g450,1.3161826248180135,chr12,0.7148594383228605
chr12-g451,1.2932899191717722,chr12,0.7288815997234244
chr12-g452,1.371588678263977,chr12,1.007559267656903
chr12-g453,1.3308214774755784,chr12,1.0157972875579149
chr12-g454,1.2583424088375823,chr12,0.8175958076182834
chr12-g455,1.2935221091153697,chr12,0.8734571553165129
chr12-g456,1.2949854397682454,chr12,0.6539451405730514
chr12-g457,1.173254068886478,chr12,1.0353982663497676
chr12-g458,1.208917636620244,chr12,0.7792712928665985
chr12-g459,1.2647707135238804,chr12,0.7719525889915472
chr12-g460,1.1855648004719228,chr12,0.8208582358606054
chr12-g461,1.1904072981683609,chr12,1.130560175258611
chr12-g462,1.2024616843593416,chr12,0.8140202904307833
chr12-g463,1.1196465183057422,chr12,0.9197580186489931
chr12-g464,1.2645619111497264,chr12,0.775020151709549
chr12-g465,1.13493539832527,chr12,0.949232460724108
chr12-g466,1.0527316714629331,chr12,0.8337540583270137
chr12-g467,1.3010612808702384,chr12,0.7016794947741218
chr12-g468,1.2823706537497586,chr12,0.7083162311679618
chr12-g469,1.1670552125725375,chr12,0.9853049753347685
chr12-g470,1.2522190740009729,chr12,0.89759419747639
chr12-g471,1.274476555366804,chr12,0.7970572109854371
chr12-g472,1.1549824417882435,chr12,0.9776374968486586
chr12-g473,1.2449951686802496,chr12,0.7829154176500838
chr12-g474,1.2388891754552374,chr12,0.919091190205936
chr12-g475,1.085377237839017,chr12,0.8478104960747818
chr12-g476,1.1837175801191937,chr12,0.9783891108611341
chr12-g477,1.0797790101960736,chr12,0.9105770621645265
chr12-g478,1.1112859048167545,chr12,0.9443672454451544
chr12-g479,1.235421492923824,chr12,0.836524547858278
chr12-g480,1.2023030754186772,chr12,0.9590679081263065
chr12-g481,1.1559596558991512,chr12,0.860662103971985
chr12-g482,1.2664604649835836,chr12,0.9107314934216324
chr12-g483,1.3301546193410971,chr12,0.8725008581776663
chr12-g484,1.2262884906180749,chr12,0.9386747312746688
chr12-g485,1.2173540558338545,chr12,0.9199249293860554
chr12-g486,1.2306055178577715,chr12,0.8110564248706049
chr12-g487,1.178386823779241,chr12,0.952902066250093
chr12-g488,1.2024663435306993,chr12,0.8089018570060796
chr12-g489,1.1922926899930646,chr12,1.0105361300988789
chr12-g490,1.1438596882025396,chr12,0.8145798567908358
chr12-g491,1.2398277377453637,chr12,0.8499367501173025
chr12-g492,1.2116545874643223,chr12,0.8378081755749894
chr12-g493,1.1777797900733304,chr12,0.4582543379105461
chr12-g494,1.2827282216085902,chr12,0.9251354316990099
chr12-g495,1.2978223157467077,chr12,0.9172521431307157
chr12-g496,1.1964157291778812,chr12,0.83345106669852
chr12-g497,1.3872427302258448,chr12,0.7850251003142331
chr12-g498,1.3788780872184645,chr12,0.9228773531103294
chr12-g499,1.2437693530415972,chr12,0.8353224867793891
chr12-g500,1.3072430242236794,chr12,0.988498556675928
chr12-g501,1.2838282072033786,chr12,0.808440919712084
chr12-g502,1.2381151535338524,chr12,0.7389339878019997
chr12-g503,1.3529975335445368,chr12,0.9267689995698876
chr12-g504,1.2647380235357426,chr12,0.9185272504818534
chr12-g505,1.2808520404808057,chr12,0.7111838122824414
chr12-g506,1.3482830242216552,chr12,0.6868992386037073
chr12-g507,1.2966201515791445,chr12,0.7914425437090868
chr12-g508,1.201557129344461,chr12,0.8976577862511614
chr12-g509,1.3729850866028883,chr12,0.7182569785631456
chr12-g510,1.3932727831250389,chr12,0.4701156270268652
chr12-g511,1.27623453864598,chr12,0.4488703915424141
chr12-g512,1.386500344529268,chr12,0.08013404581426048
chr12-g513,1.6310238548370015,chr12,-0.6398154682063438
chr12-g514,1.6038305844171383,chr12,-0.741555657837691
chr12-g515,1.653697466277381,chr12,-0.8996986812457376
chr12-g516,1.697806649181569,chr12,-0.9247474139860461
chr12-g517,1.6509832691882864,chr12,-1.3529350977288659
chr12-g518,1.6494960275865436,chr12,-1.2123835781029197
chr12-g519,1.711613256960336,chr12,-1.1764162874457458
chr12-g520,1.5832722008861513,chr12,-0.5626601627564878
chr12-g521,1.6211798572235554,chr12,-0.2875457719703543
chr12-g522,1.6074376031700428,chr12,-0.3446082509943569
chr12-g523,1.5125762307280874,chr12,-0.5625915254305869
chr12-g524,1.668430015041669,chr12,-0.5969313651030141
chr12-g525,1.6381805423859608,chr12,-0.7626919433244532
chr12-g526,1.6223060634547115,chr12,-0.4978861072612175
chr12-g527,1.6686544290648817,chr12,-0.2940602128577834
chr12-g528,1.6356662210491888,chr12,-0.3332914369358907
chr12-g529,1.5571021343653515,chr12,-0.3766007328719435
chr12-g530,1.496083025005884,chr12,-0.0453901308081268
chr12-g531,1.5260435396510257,chr12,0.2350668426738641
chr12-g532,1.5292987355899053,chr12,-0.21905740703219506
chr12-g533,1.5623149102319955,chr12,0.07657822107586139
chr12-g534,1.5619311106239584,chr12,-0.09185623289193634
chr12-g535,1.5010524233847873,chr12,0.23341023854322118
chr12-g536,1.5556661196103023,chr12,0.16250260721109
chr12-g537,1.5819100246746585,chr12,-0.014282277399455572
chr12-g538,1.4739834119827635,chr12,0.04169812526572701
chr12-g539,1.6114804252961985,chr12,-0.09946488393775015
chr12-g540,1.5177258000557758,chr12,-0.4402645597719547
chr12-g541,1.503006611845196,chr12,-0.9445886240857208
chr12-g542,1.6511728510379085,chr12,-0.6027819629706704
chr12-g543,1.6801814391532548,chr12,-0.5326663722100599
chr12-g544,1.610362617458737,chr12,-0.3876787777809951
chr12-g545,1.6425738247717772,chr12,-0.7935100951258349
chr12-g546,1.7252737680101955,chr12,-1.1290334980999175
chr12-g547,1.6439401830371967,chr12,-1.049158439363495
chr12-g548,1.7434901522133268,chr12,-1.3702164619657975
chr12-g549,1.6981588536721848,chr12,-1.3168350676180556
chr12-g550,1.667660416254554,chr12,-1.2010346996025192
chr12-g551,1.671639925830095,chr12,
chr12-g552,1.6607558453163729,chr12,-1.1622163341096292
chr12-g553,1.5964066115712692,chr12,-1.338496609701805
chr12-g554,1.6512085470226223,chr12,-1.3046748422118322
chr12-g555,1.6023668751738054,chr12,-1.1918268382151802
chr12-g556,1.514216931788216,chr12,-0.8011927832301527
chr12-g557,1.6071620185774145,chr12,-0.70590777679077
chr12-g558,1.4789735140109033,chr12,-0.5709773989863834
chr12-g559,1.3743963191234445,chr12,0.30835011683517594
chr12-g560,1.4292377147585051,chr12,0.42258404802003724
chr12-g561,1.4242301567505318,chr12,0.6499507584334825
chr12-g562,1.348501321365963,chr12,0.17159314178209129
chr12-g563,1.4241948910115916,chr12,-0.11892791505203053
chr12-g564,1.4524027101509542,chr12,0.29116933050937804
chr12-g565,1.3460035021142946,chr12,-0.17950790686200913
chr12-g566,1.4552181486390392,chr12,-0.31387298147100223
chr12-g567,1.3370781060175707,chr12,0.31541267790359406
chr12-g568,1.2104894044553065,chr12,0.7380915926230779
chr12-g569,1.3469582201153427,chr12,0.7039417938945088
chr12-g570,1.2717889982826698,chr12,0.6407661295829483
chr12-g571,1.2443357149791088,chr12,0.36041229167428185
chr12-g572,1.3951995542671387,chr12,-0.0847549087298134
chr12-g573,1.28867801613735,chr12,0.7813837033946268
chr12-g574,1.2543468935862,chr12,0.543025859352811
chr12-g575,1.2659155456655524,chr12,0.21525102956393657
chr12-g576,1.239349345232975,chr12,0.8644989444246112
chr12-g577,1.140548947865463,chr12,0.842067180807504
chr12-g578,1.2152900338413757,chr12,0.8931845419901314
chr12-g579,1.2369367649595326,chr12,0.8044402687117265
chr12-g580,1.0576359415907604,chr12,0.8872811380775504
chr12-g581,1.209713186403503,chr12,0.7271294170347348
chr12-g582,1.1889267839332105,chr12,0.6820716184299231
chr12-g583,1.117119588675223,chr12,0.9185745791149275
chr12-g584,1.2249569957924589,chr12,0.5455478390130115
chr12-g585,1.1738403283664822,chr12,0.6181918009378023
chr12-g586,1.173994267323053,chr12,0.48023321385270307
chr12-g587,1.2805090936395145,chr12,0.8367081673719127
chr12-g588,1.2055971505192282,chr12,0.9201864370216715
chr12-g589,1.1435946138280109,chr12,0.06504031430743827
chr12-g590,1.3763914292921149,chr12,-0.7210364922296768
chr12-g591,1.261943828235284,chr12,-0.5089230602299454
chr12-g592,1.1321669518069957,chr12,0.2518857364076047
chr12-g593,1.1226084757645376,chr12,0.7467753632524793
chr12-g594,1.1047074852942016,chr12,0.7695571086536115
chr12-g595,0.9994797712622776,chr12,0.8944382000545801
chr12-g596,1.0943933563954469,chr12,1.035939461668359
chr12-g597,1.044565430699552,chr12,0.966398541061948
chr12-g598,0.9778932547881038,chr12,0.7845951348077527
chr12-g599,1.1068500552093825,chr12,1.1580832865852018
chr12-g600,0.9497885675314648,chr12,1.007436836416169
chr12-g601,0.9725486747664708,chr12,1.1661111610228356
chr12-g602,1.09571060765834,chr12,1.1002846469362961
chr12-g603,1.1226054610940042,chr12,1.1359929742192414
chr12-g604,1.043690065602802,chr12,0.9387128727069298
chr12-g605,1.0775680330020485,chr12,0.8458909335274851
chr12-g606,1.0597861150279444,chr12,0.9432534453572995
chr12-g607,1.0024267378513123,chr12,1.1340404388850505
chr12-g608,1.0449470233637586,chr12,1.2620591112748454
chr12-g609,1.0596455640533584,chr12,1.120116809285402
chr12-g610,0.9203772449058258,chr12,1.0553252593987572
chr12-g611,1.014991099021286,chr12,1.00713042908562
chr12-g612,0.998755355053864,chr12,1.106965531308198
chr12-g613,0.9573997074212316,chr12,1.03687631144142
chr12-g614,1.0535961486395315,chr12,0.9787792783683896
chr12-g615,0.9732038036687474,chr12,0.8858665320067585
chr12-g616,0.9779081667811064,chr12,0.6922971835195499
chr12-g617,1.0701210468486115,chr12,0.9908213471283028
chr12-g618,1.0824601063335275,chr12,1.1532560967040872
chr12-g619,1.018345522030513,chr12,1.2114970825701814
chr12-g620,1.043455329389976,chr12,1.10513226097585
chr12-g621,1.0574847199872826,chr12,0.8663437039392743
chr12-g622,0.96784068417766,chr12,1.0748369343242055
chr12-g623,1.0507651353064071,chr12,1.2339411188522367
chr12-g624,1.0680946839183978,chr12,1.140662595825836
chr12-g625,0.9795502954068782,chr12,0.7077082832410596
chr12-g626,1.0741862482524236,chr12,1.0151397309172498
chr12-g627,1.0614223562151812,chr12,1.0012911793101007
chr12-g628,0.9590020769561952,chr12,0.9504385490922529
chr12-g629,1.105977388574643,chr12,0.36160670123344235
chr12-g630,1.053920625878468,chr12,0.4626611757105736
chr12-g631,1.0241586503346527,chr12,0.7411670962592396
chr12-g632,1.1329765319779277,chr12,1.061830731366261
chr12-g633,1.1035154256479949,chr12,0.6852238378089187
chr12-g634,1.0147060115404916,chr12,0.9223162833627064
chr12-g635,1.038428178514832,chr12,1.0918822014587595
chr12-g636,1.0279488657312186,chr12,1.0281618339785168
chr12-g637,0.957424790347904,chr12,1.0996740935204175
chr12-g638,1.0001297755261842,chr12,1.1749990323210064
chr12-g639,1.0524106447777748,chr12,1.1787574439951354
chr12-g640,0.924437560917744,chr12,1.2464251799899375
chr12-g641,1.0107237539920595,chr12,1.1040241409195637
chr12-g642,0.9910782700243344,chr12,1.2917103556769336
chr12-g643,0.8828822881939029,chr12,1.1974354294295861
chr12-g644,1.0511290541330935,chr12,0.9781917436898091
chr12-g645,0.9345639829197924,chr12,1.1534412247916208
chr12-g646,0.9477350520198212,chr12,1.224241018778203
chr12-g647,1.0905682858118952,chr12,1.046074780893344
chr12-g648,1.1222054261075485,chr12,0.8533281443056326
chr12-g649,1.202402892621144,chr12,-0.24768435759792912
chr12-g650,1.3219400194498352,chr12,-0.7211198799050661
chr12-g651,1.2774379050367477,chr12,-0.7176145179414261
chr12-g652,1.1515991585676253,chr12,0.2521925118103981
chr12-g653,1.1220433224348447,chr12,0.7393463407997709
chr12-g654,1.202864820900185,chr12,0.5786222644735668
chr12-g655,1.0665601054925125,chr12,0.9691859266189568
chr12-g656,1.1406745291714584,chr12,0.9476066849473378
chr12-g657,1.0478812066828933,chr12,1.0113272658988
chr12-g658,0.9941559943585808,chr12,1.2360757160425768
chr12-g659,1.0984755625254756,chr12,1.0051397110713811
chr12-g660,1.0441559815000776,chr12,0.9473845038567096
chr12-g661,1.0081514431678236,chr12,0.9791382364173938
chr12-g662,1.1254038278278586,chr12,0.4626122704327317
chr12-g663,1.1035821829734092,chr12,0.9628400217997577
chr12-g664,1.0099247903225397,chr12,1.0885597453120426
chr12-g665,1.024780009266034,chr12,1.105483563727071
chr12-g666,1.0530368147909783,chr12,1.138051749863858
